ChassyID	W29_NCBI	CLIB122_NCBI	CLIB122_UNIPROT	Protein_name	ec_number
Chassy_YL_F_1245	YALI1_F32232g	YALI0F24893g	Q6C0G7	similar to uniprot|P00931 Saccharomyces cerevisiae YGL026c TRP5 tryptophan synthase I2	4.2.1.20
Chassy_YL_F_1179	YALI1_F30459g	YALI0F23221g	Q6C0N3	"similar to uniprot|P16120 Saccharomyces cerevisiae YCR053w THR4 Threonine synthase, conserved protein that catalyzes formation of threonine from 0-phosphohomoserine I2"	
Chassy_YL_A_903	YALI1_A22454g	YALI0A21439g	Q6CG80	similar to uniprot|Q7S5S1 Neurospora crassa NCU09800 putative dioxygenase I2	
Chassy_YL_D_841	YALI1_D21586g	YALI0D17622g	Q6C8R4	similar to uniprot|V2WRZ6 Moniliophthora roreri family taurine I2	
Chassy_YL_A_425	YALI1_A10708g	YALI0A10659g	F2Z5Z3	uniprot|Q8J0M2 Yarrowia lipolytica YALI0A10659g AAC2 ADP/ATP carrier protein I2	
Chassy_YL_D_407	YALI1_D10535g	YALI0D08228g	F2Z694	uniprot|F2Z694 Yarrowia lipolytica YALI0D08228g AAC1 ADP/ATP carrier protein I2	
Chassy_YL_F_1019	YALI1_F26167g	YALI0F19712g	F2Z695	uniprot|F2Z695 Yarrowia lipolytica YALI0F19712g AAC3 ADP/ATP carrier protein I2	
Chassy_YL_F_1516	YALI1_F38629g			No description in CLIB122 I2	
Chassy_YL_E_421	YALI1_E11255g	YALI0E09108g	Q6C6J2	similar to uniprot|P32582 Saccharomyces cerevisiae YGR155w CYS4 cystathionine beta-synthase I2	4.2.1.22
Chassy_YL_B_700	YALI1_B18645g	YALI0B14102g	Q6CEP4	weakly similar to uniprot|P15891 Saccharomyces cerevisiae YCR088w ABP1 Actin binding protein I2	
Chassy_YL_F_1369	YALI1_F34933g	YALI0F27555g	Q6C060	weakly similar to uniprot|D5G7Y0 Tuber melanosporum GSTUM_00002628001 hypothetical protein I2	
Chassy_YL_C_1036	YALI1_C28513g	YALI0C20449g	Q6CBA9	"similar to uniprot|P42940 Saccharomyces cerevisiae YGR207c ETF-BETA electron-transferring flavoprotein, beta chain I2"	
Chassy_YL_E_1188	YALI1_E29319g	YALI0E24607g	Q6C4Q2	"similar to uniprot|P26637 Saccharomyces cerevisiae YPL160w CDC60 leucine--tRNA ligase, cytosolic I2"	
Chassy_YL_F_1237	YALI1_F32043g	YALI0F24695g	Q6C0H3	"highly similar to uniprot|P29453 Saccharomyces cerevisiae YLL045C (ohnolog of YHL033C) RPL4B 60s large subunit ribosomal protein L7a.e.B, alternative splicing generates different translational starts I2"	
Chassy_YL_E_683	YALI1_E17574g	YALI0E14597g	Q6C5W5	similar to uniprot|P38088 Saccharomyces cerevisiae YBR121C (ohnolog of YPR081C) GRS1 glycine--tRNA ligase I2	
Chassy_YL_F_477	YALI1_F12874g	YALI0F09229g	Q6C2B5	highly similar to uniprot|P36010 Saccharomyces cerevisiae YKL067w YNK1 nucleoside diphosphate kinase I2	2.7.4.6
Chassy_YL_C_860	YALI1_C23948g	YALI0C16797g	Q6CBP3	"uniprot|Q6CBP3 Yarrowia lipolytica YALI0C16797g ACD3 Acyl CoA dehydrogenase, putative I2"	
Chassy_YL_F_1077	YALI1_F27871g	YALI0F20988g	Q6C0X4	"similar to uniprot|P25375 Saccharomyces cerevisiae YCL057W PRD1 Zinc metalloendopeptidase, found in the cytoplasm and intermembrane space of mitochondria, Saccharolysin I2"	
Chassy_YL_E_880	YALI1_E22238g	YALI0E18568g	Q05493	"uniprot|Q05493 Yarrowia lipolytica YALI0E18568g POT1 3-ketoacyl-CoA thiolase with broad chain length specificity, putative I2"	2.3.1.16
Chassy_YL_D_261	YALI1_D07089g	YALI0D05467g	F2Z6F1	uniprot|Q9UUU3 Yarrowia lipolytica YALI0D05467g NUAM Central subunit of protein NADH:ubiquinone oxidoreductase (Complex I) I2	
Chassy_YL_F_563	YALI1_F14882g	YALI0F11231g	Q6C234	similar to uniprot|P04801 Saccharomyces cerevisiae YIL078w THS1 threonyl tRNA synthetase I2	
Chassy_YL_B_870	YALI1_B22853g	YALI0B17666g	Q6CE87	similar to uniprot|Q01217 Saccharomyces cerevisiae YER069w ARG5_6 acetylglutamate kinase and acetylglutamyl- phosphate reductase I2	
Chassy_YL_B_217	YALI1_B05571g	YALI0B04180g	Q6CFS9	"similar to uniprot|P40825 Saccharomyces cerevisiae YOR335C ALA1 Cytoplasmic and mitochondrial alanyl-tRNA synthetase, required for protein synthesis I2"	6.1.1.7
Chassy_YL_E_1285	YALI1_E31947g	YALI0E27005g	Q6C4G4	"uniprot|Q6C4G4 Yarrowia lipolytica YALI0E27005g PDB1 Pyruvate Dehydrogenase Beta subunit, putative I2"	
Chassy_YL_D_221	YALI1_D05873g	YALI0D04741g	Q6CA97	"uniprot|Q6CA97 Yarrowia lipolytica YALI0D04741g LSC2 Succinyl-CoA ligase beta subunit mitochondrial precursor, putative I2"	6.2.1.5
Chassy_YL_E_1054	YALI1_E26336g	YALI0E22352g	Q6C4Z8	highly similar to uniprot|P26321 Saccharomyces cerevisiae YPL131w RPL1 60S large subunit ribosomal protein L5.e I2	
Chassy_YL_E_745	YALI1_E19172g	YALI0E16016g	Q6C5Q8	"uniprot|Q6C5Q8 Yarrowia lipolytica YALI0E16016g FAT1 Very long chain fatty acyl-CoA synthetase and long chain fatty acid transporter, putative I2"	
Chassy_YL_C_874	YALI1_C24367g	YALI0C16995g	Q6CBN4	uniprot|Q6CBN4 Yarrowia lipolytica YALI0C16995g PCK1 Phosphoenolpyruvate carboxykinase I2	
Chassy_YL_D_760	YALI1_D19252g	YALI0D15708g	Q6C8Y9	uniprot|Q6C8Y9 Yarrowia lipolytica YALI0D15708g ACD2 Acyl CoA dehydrogenase I2	
Chassy_YL_F_1460	YALI1_F37354g	YALI0F29843g	Q6BZY8	similar to uniprot|P00958 Saccharomyces cerevisiae YGR264c MES1 methionyl-tRNA synthetase I2	
Chassy_YL_F_971	YALI1_F25001g	YALI0F18766g	Q6C169	highly similar to uniprot|P0CX37 Saccharomyces cerevisiae YPL090C (ohnolog of YBR181C) RPS10B ribosomal protein I2	
Chassy_YL_E_1069	YALI1_E26811g	YALI0E22649g2_1	Q6C4Y7	similar to uniprot|P11412 Saccharomyces cerevisiae MET19 POS10 YNL241C ZWF1 Glucose-6-phosphate dehydrogenase (G6PD) I2	1.1.1.49
Chassy_YL_D_525	YALI1_D13238g	YALI0D10593g	Q6C9K0	similar to uniprot|P40495 Saccharomyces cerevisiae YIL094c LYS12 homo-isocitrate dehydrogenase I2	
Chassy_YL_F_717	YALI1_F18105g	YALI0F13541g	Q6C1T4	"highly similar to uniprot|P00817 Saccharomyces cerevisiae YBR011c IPP1 inorganic pyrophosphatase, cytoplasmic I2"	3.6.1.1
Chassy_YL_E_762	YALI1_E19603g	YALI0E16368g	Q6C5P4	similar to uniprot|P39692 Saccharomyces cerevisiae YFR030w MET10 sulfite reductase flavin-binding subunit I2	
Chassy_YL_F_505	YALI1_F13373g	YALI0F09790g	Q6C290	highly similar to uniprot|P05759 Saccharomyces cerevisiae YLR167w UBI3 ubiquitin/40S small subunit ribosomal protein I2	
Chassy_YL_B_454	YALI1_B11853g	YALI0B08778g	Q6CFA8	"uniprot|Q6CFA8 Yarrowia lipolytica YALI0B08778g LHS1 hsp70 protein, nucleotide exchange factor for the ER lumenal Hsp70 chaperone Kar2p I2"	
Chassy_YL_A_11	YALI1_A00309g	YALI0A00264g	Q6CIA2	similar to uniprot|P09436 Saccharomyces cerevisiae YBL076c ILS1 isoleucyl-tRNA synthetase I2	
Chassy_YL_E_867	YALI1_E21915g	YALI0E18238g	Q6C5G6	similar to uniprot|P17649 Saccharomyces cerevisiae YGR019w UGA1 4-aminobutyrate aminotransferase (GABA transaminase) I2	
Chassy_YL_F_594	YALI1_F15517g	YALI0F11759g	Q6C211	highly similar to uniprot|P39954 Saccharomyces cerevisiae YER043c SAH1 S-adenosyl-L-homocysteine hydrolase I2	3.3.1.1
Chassy_YL_B_95	YALI1_B02345g	YALI0B01364g	Q6CG29	uniprot|Q6CG29 Yarrowia lipolytica YALI0B01364g LEU1 3-isopropylmalate dehydratase I2	4.2.1.33
Chassy_YL_B_440	YALI1_B11532g	YALI0B08536g	Q6CFB6	"uniprot|Q6CFB6 Yarrowia lipolytica YALI0B08536g ERG10 Acetyl-CoA C-acetyltransferase (acetoacetyl-CoA thiolase), putative I2"	
Chassy_YL_E_104	YALI1_E02616g	YALI0E02090g	Q6C7B8	similar to uniprot|P37012 Saccharomyces cerevisiae YMR105C (ohnolog of YKL127W) PGM2 phosphoglucomutase I2	
Chassy_YL_F_1562	YALI1_F39620g	YALI0F31999g	Q6BZP5	uniprot|Q6BZP5 Yarrowia lipolytica YALI0F31999g ICL2 Methylisocitrate lyase I2	4.1.3.30
Chassy_YL_D_1270	YALI1_D33599g		Q6C7U3	No description in CLIB122 I2	
Chassy_YL_C_507	YALI1_C14450g	YALI0C10230g	Q6CCD9	highly similar to uniprot|P14832 Saccharomyces cerevisiae YDR155C CPR1 Cytoplasmic peptidyl-prolyl cis- trans isomerase (cyclophilin) I2	5.2.1.8
Chassy_YL_E_1237	YALI1_E30815g	YALI0E25982g	Q6C4K6	uniprot|Q6C4K6 Yarrowia lipolytica YALI0E25982g ALK1 n-alkane inducible cytochrome P450 I2	
Chassy_YL_E_1111	YALI1_E27649g	YALI0E23474g	F2Z6D5	uniprot|O74129 Yarrowia lipolytica YALI0E23474g ALK3 n-alkane inducible cytochrome P455 I2	
Chassy_YL_B_326	YALI1_B08321g	YALI0B06248g	Q6CFK2	uniprot|Q6CFK2 Yarrowia lipolytica YALI0B06248g ALK9 n-alkane- inducible cytochrome P461 I2	
Chassy_YL_B_685	YALI1_B18311g	YALI0B13816g	F2Z6H3	uniprot|O74130 Yarrowia lipolytica YALI0B13816g ALK4 n-alkane- inducible cytochrome P456 I2	
Chassy_YL_B_686	YALI1_B18347g	YALI0B13838g	F2Z5W7	uniprot|O74131 Yarrowia lipolytica YALI0B13838g ALK5 n-alkane- inducible cytochrome P457 I2	
Chassy_YL_F_62	YALI1_F02132g	YALI0F01320g	F2Z6J3	uniprot|O74128 Yarrowia lipolytica YALI0F01320g ALK2 n-alkane- inducible cytochrome P454 I2	
Chassy_YL_B_725	YALI1_B19276g	YALI0B14641g	Q6CEL9	similar to uniprot|P32454 Saccharomyces cerevisiae YKL157W (ohnolog of YHR047C) APE2 aminopeptidase yscII I2	3.4.11.-
Chassy_YL_F_850	YALI1_F21850g	YALI0F16379g	Q6C1G8	similar to uniprot|P54861 Saccharomyces cerevisiae YLL001w DNM1 dynamin-related protein I2	
Chassy_YL_D_482	YALI1_D12282g	YALI0D09713g	Q6C9N5	highly similar to uniprot|P21576 Saccharomyces cerevisiae YKR001c VPS1 member of the dynamin family of GTPases I2	
Chassy_YL_F_1479	YALI1_F37775g	YALI0F30217g	Q6BZX2	highly similar to uniprot|Q8X230 Emericella nidulans VpsA GTPase I2	
Chassy_YL_E_1483	YALI1_E36758g	YALI0E31196g	Q6C3Y8	weakly similar to uniprot|Q7SEG5 Neurospora crassa NCU03263.5 I2	
Chassy_YL_C_865	YALI1_C24124g	YALI0C16885g	P41555	uniprot|P41555 Yarrowia lipolytica YALI0C16885g ICL1 Isocitrate lyase I2	4.1.3.1; 4.1.3.30
Chassy_YL_E_1352	YALI1_E33633g	YALI0E28468g	Q6C4A4	"similar to uniprot|P46655 Saccharomyces cerevisiae YGL245w Glutamyl-tRNA synthetase, cytoplasmic I2"	
Chassy_YL_E_241	YALI1_E06015g	YALI0E05137g	Q6C6Z1	"uniprot|Q6C6Z1 Yarrowia lipolytica YALI0E05137g IDH1 Isocitrate dehydrogenase (NAD+) subunit 1 mitochondrial, putative I2"	
Chassy_YL_D_1133	YALI1_D29481g	YALI0D22891g	Q6C844	"highly similar to uniprot|P38999 Saccharomyces cerevisiae YNR050C LYS9 Saccharopine dehydrogenase (NADP+, L-glutamate-forming) I2"	
Chassy_YL_F_747	YALI1_F19090g	YALI0F14223g	Q6C1Q9	similar to uniprot|P40035 Saccharomyces cerevisiae YER053c related to mitochondrial phosphate carrier protein I2	
Chassy_YL_D_1190	YALI1_D31155g	YALI0D23947g	Q6C800	some similarities with uniprot|P25386 Saccharomyces cerevisiae YDL058w USO1 intracellular protein transport protein I2	
Chassy_YL_F_959	YALI1_F24667g	YALI0F18502g	Q6C181	similar to uniprot|P23337 Saccharomyces cerevisiae YFR015C (ohnolog of YLR258W) GSY1 UDP glucose--starch glucosyltransferase I2	2.4.1.11
Chassy_YL_F_1248	YALI1_F32305g	YALI0F24959g	Q6C0G4	similar to uniprot|P0CX40 Saccharomyces cerevisiae YER102W (ohnolog of YBL072C) RPS8B ribosomal protein I2	
Chassy_YL_B_702	YALI1_B18707g	YALI0B14146g	Q6CEP2	highly similar to uniprot|P05317 Saccharomyces cerevisiae YLR340w RPLA0 acidic ribosomal protein L10.e singleton I2	
Chassy_YL_F_916	YALI1_F23706g	YALI0F17842g	Q6C1A8	highly similar to uniprot|P43616 Saccharomyces cerevisiae YFR044c Glutamate carboxypeptidase-like protein I2	
Chassy_YL_E_576	YALI1_E14988g	YALI0E12133g	Q6C662	similar to uniprot|P00445 Saccharomyces cerevisiae YJR104c SOD1 copper-zinc superoxide dismutase I2	1.15.1.1
Chassy_YL_E_679	YALI1_E17466g	YALI0E14465g	Q6C5W9	similar to uniprot|P25443 Saccharomyces cerevisiae YGL123w SUP44 40S small subunit ribosomal protein I2	
Chassy_YL_E_28	YALI1_E00869g	YALI0E00484g	Q6C7I9	hypothetical protein conserved in the Yarrowia clade I2	
Chassy_YL_E_939	YALI1_E23691g	YALI0E19767g	Q6C5A1	similar to uniprot|P53622 Saccharomyces cerevisiae YDL145c RET1 coatomer complex alpha chain of secretory pathway vesicles I2	
Chassy_YL_C_893	YALI1_C24850g	YALI0C17545g	Q6CBL6	weakly similar to uniprot|Q06705 Saccharomyces cerevisiae YLR380w CSR1 weak similarity to SEC14 protein I2	
Chassy_YL_E_1106	YALI1_E27600g	YALI0E23430g	Q6C4V3	similar to uniprot|Q10138 Schizosaccharomyces pombe SPAC3H8.02 CRAL-TRIO domain-containing protein I2	
Chassy_YL_E_236	YALI1_E05929g	YALI0E05027g	Q6C6Z6	"similar to uniprot|P38708 Saccharomyces cerevisiae YHR020W Conserved protein of unknown function that may interact with ribosomes, putative prolyl-tRNA ligase I2"	
Chassy_YL_F_1225	YALI1_F31760g	YALI0F24387g	Q6C0I5	"highly similar to uniprot|P02992 Saccharomyces cerevisiae YOR187w TUF1 translation elongation factor TU, mitochondrial I2"	
Chassy_YL_D_1320	YALI1_D34865g	YALI0D26367g	Q6C7P9	highly similar to uniprot|P04076 Saccharomyces cerevisiae YHR018c ARG4 arginosuccinate lyase I2	
Chassy_YL_E_1454	YALI1_E35988g	YALI0E30635g	Q6C414	uniprot|Q8J0E5 Yarrowia lipolytica YALI0E30635g SEC31 Component of the COPII coat of ER-golgi vesicles I2	
Chassy_YL_E_644	YALI1_E16649g	YALI0E13618g	Q6C603	highly similar to uniprot|O60143 Schizosaccharomyces pombe 60S ribosomal protein L7-C I2	
Chassy_YL_F_922	YALI1_F23922g	YALI0F17996g2_1	Q6C1A3	"uniprot|Q6C1A3 Yarrowia lipolytica YALI0F17996g ABC5lf Plasma membrane ATP-binding cassette (ABC) transporter, putative I2"	
Chassy_YL_C_1027	YALI1_C28310g	YALI0C20265g	Q6CBB8	uniprot|Q6CBB8 Yarrowia lipolytica YALI0C20265g ABC2 Plasma membrane ATP-binding cassette (ABC) transporter I2	
Chassy_YL_E_689	YALI1_E17699g	YALI0E14729g	Q6C5V9	uniprot|Q6C5V9 Yarrowia lipolytica YALI0E14729g ABC1 Plasma membrane ATP-binding cassette (ABC) transporter I2	
Chassy_YL_B_647	YALI1_B17155g	YALI0B12980g	Q6CET9	uniprot|Q6CET9 Yarrowia lipolytica YALI0B12980g ABC4 Plasma membrane ATP-binding cassette (ABC) transporter I2	
Chassy_YL_F_1385	YALI1_F35489g	YALI0F27863g	Q6C046	similar to uniprot|P42744 Arabidopsis thaliana AXR1 auxin-resistance protein I2	
Chassy_YL_E_1259	YALI1_E31389g	YALI0E26455g	Q6C4I7	similar to uniprot|P02293 Saccharomyces cerevisiae YDR224c HTB1 histone H2B I2	
Chassy_YL_C_90	YALI1_C02550g	YALI0C01859g	Q6CDB9	"similar to uniprot|Q02253 Rattus norvegicus Methylmalonate-semialdehyde dehydrogenase (acylating), mitochondrial precursor (MMSDH) I2"	
Chassy_YL_A_813	YALI1_A20370g	YALI0A19426g	Q6CGH1	similar to uniprot|P34227 Saccharomyces cerevisiae YBL064C PRX1 Mitochondrial peroxiredoxin with thioredoxin peroxidase activity I2	
Chassy_YL_D_278	YALI1_D07348g	YALI0D05731g	Q6CA56	highly similar to uniprot|P0C0W1 Saccharomyces cerevisiae YJL190c RPS22A Ribosomal Protein of the Small subunit I2	
Chassy_YL_F_1266	YALI1_F32659g	YALI0F25399g	Q6C0E7	highly similar to uniprot|P0C0W1 Saccharomyces cerevisiae YLR367w RPS22B ribosomal protein I2	
Chassy_YL_F_666	YALI1_F16984g	YALI0F12639g	Q6C1X5	"similar to uniprot|P08566 Saccharomyces cerevisiae YDR127W ARO1 Pentafunctional arom protein, catalyzes steps 2 through 6 in the biosynthesis of chorismate, which is a precursor to aromatic amino acids I2"	4.2.3.4; 2.5.1.19; 2.7.1.71; 4.2.1.10; 1.1.1.25
Chassy_YL_D_424	YALI1_D10961g	YALI0D08536g	Q6C9T4	"some similarities with uniprot|P40485 Saccharomyces cerevisiae YIL105C (ohnolog of YNL047C) SLM1 phosphoinositide PI4,5P(2) binding protein, forms a complex with Slm2p I2"	
Chassy_YL_F_236	YALI1_F06858g	YALI0F04444g	Q6C2W9	"uniprot|Q6C2W9 Yarrowia lipolytica YALI0F04444g ALD2 Cytoplasmic aldehyde dehydrogenase, putative I2"	
Chassy_YL_D_397	YALI1_D10197g	YALI0D07942g	Q6C9V7	"uniprot|Q6C9V7 Yarrowia lipolytica YALI0D07942g ALD3 Cytoplasmic aldehyde dehydrogenase, putative I2"	
Chassy_YL_C_894	YALI1_C24891g	YALI0C17567g	Q6CBL5	some similarities with uniprot|P18899 Saccharomyces cerevisiae DNA damage-responsive protein 48 I2	
Chassy_YL_D_1059	YALI1_D27148g	YALI0D21530g	Q6C897	uniprot|Q6C897 Yarrowia lipolytica YALI0D21530g IMD4 IMP dehydrogenase I2	1.1.1.205
Chassy_YL_C_292	YALI1_C08017g	YALI0C06171g	Q6CCV6	similar to uniprot|Q884Q9 Pseudomonas syringae Oxidoreductase zinc-binding I2	
Chassy_YL_E_915	YALI1_E23184g	YALI0E19360g	Q6C5C0	highly similar to uniprot|P09733 Saccharomyces cerevisiae YML085C (ohnolog of YML124C) TUB1 alpha-1 tubulin I2	
Chassy_YL_D_379	YALI1_D09870g	YALI0D07634g	Q6C9X2	uniprot|Q6C9X2 Yarrowia lipolytica YALI0D07634g GRE3 Aldose reductase I2	
Chassy_YL_B_142	YALI1_B03644g	YALI0B02332g	Q6CFZ0	similar to uniprot|Q9P6E3 Neurospora crassa conserved hypothetical protein I2	
Chassy_YL_D_49	YALI1_D01188g	YALI0D01089g	Q6CAP2	similar to uniprot|P31116 Saccharomyces cerevisiae YJR139c HOM6 homoserine dehydrogenase I2	1.1.1.3
Chassy_YL_E_665	YALI1_E17100g	YALI0E14058g	Q6C5Y5	"similar to uniprot|P38922 Saccharomyces cerevisiae HRB1 TOM34 YNL004W (ohnolog of YCL011C) Poly(A+) RNA- binding protein, involved in the export of mRNAs from the nucleus to the cytoplasm I2"	
Chassy_YL_D_5	YALI1_D00173g	YALI0D00176g	Q6CAT3	"similar to uniprot|Q873I6 Neurospora crassa nonspecific lipid-transfer protein, mediates in vitro the transfer of all common phospholipids, cholesterol and gangliosides between membranes I2"	
Chassy_YL_E_737	YALI1_E19014g	YALI0E15818g	Q6C5R5	some similarities with uniprot|P10127 Saccharomyces cerevisiae YGL256w ADH4 alcohol dehydrogenase IV I2	
Chassy_YL_E_632	YALI1_E16359g	YALI0E13420g	Q6C612	similar to uniprot|Q9HZP7 Pseudomonas aeruginosa Electron transfer flavoprotein alpha-subunit I2	
Chassy_YL_C_1207	YALI1_C32921g	YALI0C23903g	Q6CAW1	weakly similar to uniprot|P34216 Saccharomyces cerevisiae YBL047c I2	
Chassy_YL_B_713	YALI1_B18930g	YALI0B14377g	F2Z6F8	uniprot|Q876M0 Yarrowia lipolytica YALI0B14377g BMH1 14-3-3 protein promoting filamentous growth I2	
Chassy_YL_C_263	YALI1_C07239g	YALI0C05665g	F2Z5Y1	uniprot|Q876L9/F2Z5Y1 Yarrowia lipolytica YALI0C05665g BMH2 14-3-3 protein promoting filamentous growth I2	
Chassy_YL_B_381	YALI1_B09592g	YALI0B07447g	Q6CFF6	similar to uniprot|P06208 Saccharomyces cerevisiae YNL104C LEU4 (ohnolog of YOR108W) Alpha-isopropylmalate synthase (2-isopropylmalate synthase) I2	
Chassy_YL_D_527	YALI1_D13298g	YALI0D10659g	Q6C9J8	similar to uniprot|Q04869 Saccharomyces cerevisiae YMR315w I2	
Chassy_YL_B_1127	YALI1_B30024g	YALI0B23100g	Q6CDL1	similar to uniprot|G2WRL4 Verticillium dahliae dihydrodipicolinate synthase I2	
Chassy_YL_C_822	YALI1_C22922g	YALI0C15895g	Q6CBS7	highly similar to uniprot|P46990 Saccharomyces cerevisiae YJL177W (ohnolog of YKL180W) RPL20B 60s large subunit ribosomal protein L17.e I2	
Chassy_YL_D_1070	YALI1_D27500g	YALI0D21736g		weakly similar to uniprot|P38853 Saccharomyces cerevisiae YHR158C (ohnolog of YGR238C) KEL1 involved in cell fusion and morphology I2	
Chassy_YL_E_1473	YALI1_E36437g	YALI0E30965g	Q6C3Z9	"uniprot|Q6C3Z9 Yarrowia lipolytica YALI0E30965g ACH1 CoA transferase for CoASH transfer from succinyl-CoA to acetate, putative I2"	3.1.2.1
Chassy_YL_E_114	YALI1_E02906g			No description in CLIB122 I2	
Chassy_YL_E_974	YALI1_E24442g	YALI0E20581g	Q6C569	similar to uniprot|P38701 Saccharomyces cerevisiae YHL015w URP2 ribosomal protein I2	
Chassy_YL_C_332	YALI1_C09308g	YALI0C06952g	Q6CCS4	"highly similar to uniprot|P32449 Saccharomyces cerevisiae YBR249C ARO4 3-deoxy-D-arabino-heptulosonate-7- phosphate (DAHP) synthase, catalyzes the first step in aromatic amino acid biosynthesis I2"	2.5.1.54
Chassy_YL_B_982	YALI1_B26153g	YALI0B20020g	Q6CDZ3	"highly similar to uniprot|P14843 Saccharomyces cerevisiae YDR035w ARO3 2-dehydro-3-deoxyphosphoheptonate aldolase, phenylalanine-inhibited I2"	2.5.1.54
Chassy_YL_D_559	YALI1_D14199g	YALI0D11330g	Q6C9G8	uniprot|Q6C9G8 Yarrowia lipolytica YALI0D11330g MCR1  Cytochrome-b5 reductase I2	1.6.2.2
Chassy_YL_B_1099	YALI1_B29419g	YALI0B22506g	Q6CDN8	highly similar to uniprot|Q9Y790 Mycosphaerella graminicola NAD-dependent formate dehydrogenase I2	1.17.1.9
Chassy_YL_E_674	YALI1_E17326g	YALI0E14256g	Q6C5X6	similar to uniprot|P33677 Pichia angusta FDH Formate dehydrogenase (NAD-dependent formate dehydrogenase) I2	1.17.1.9
Chassy_YL_C_1078	YALI1_C29618g	YALI0C21472g	Q6CB69	similar to uniprot|P06634 Saccharomyces cerevisiae YOR204W (ohnolog of YPL119C) DED1 ATP-dependent RNA helicase I2	3.6.4.13
Chassy_YL_E_1315	YALI1_E32664g	YALI0E27715g	Q6C4D4	similar to uniprot|P24783 Saccharomyces cerevisiae YNL112w DBP2 ATP-dependent RNA helicase of DEAD box family I2	3.6.4.13
Chassy_YL_B_428	YALI1_B11131g	YALI0B08272g	Q6CFC8	some similarities with uniprot|P08965 Schizosaccharomyces pombe Meiosis protein mei2 I2	
Chassy_YL_D_643	YALI1_D16249g			No description in CLIB122 I2	
Chassy_YL_F_846	YALI1_F21769g	YALI0F16291g	Q6C1H2	"highly similar to uniprot|P15180 Saccharomyces cerevisiae YDR037w KRS1 lysyl-tRNA synthetase, cytosolic I2"	6.1.1.6
Chassy_YL_D_822	YALI1_D21120g	YALI0D17160g	Q6C8T3	similar to uniprot|P40053 Saccharomyces cerevisiae YER080w I2	
Chassy_YL_F_130	YALI1_F03908g	YALI0F02629g	Q6C350	"highly similar to uniprot|P07284 Saccharomyces cerevisiae YDR023w SES1 seryl-tRNA synthetase, cytosolic I2"	
Chassy_YL_E_39	YALI1_E01105g	YALI0E00726g	Q6C7H8	highly similar to uniprot|P02557 Saccharomyces cerevisiae YFL037w TUB2 beta-tubulin I2	
Chassy_YL_E_723	YALI1_E18539g	YALI0E15488g	Q6C5S9	uniprot|Q6C5S9 Yarrowia lipolytica YALI0E15488g GLK1 Glucokinase I2	2.7.1.-
Chassy_YL_D_279	YALI1_D07379g	YALI0D05753g	Q6CA55	"highly similar to uniprot|P06367 Saccharomyces cerevisiae YCR031C (ohnolog of YJL191W) RPS14A Ribosomal protein 59 of the small subunit, required for ribosome assembly and 20S pre-rRNA processing I2"	
Chassy_YL_D_1092	YALI1_D28087g	YALI0D22264g	Q6C868	"highly similar to uniprot|P04802 Saccharomyces cerevisiae YLL018c DPS1 aspartyl-tRNA synthetase, cytosolic I2"	
Chassy_YL_E_1665	YALI1_E41251g	YALI0E34749g	Q6C3H7	uniprot|Q6C3H7 Yarrowia lipolytica YALI0E34749g CTT1 Catalase T I2	1.11.1.6
Chassy_YL_E_1644	YALI1_E40671g	YALI0E34265g	Q6C3J7	"similar to uniprot|P06115 Saccharomyces cerevisiae YGR088w CTT1 catalase T, cytosolic I2"	
Chassy_YL_F_1202	YALI1_F31215g	YALI0F23793g	Q6C0L0	"uniprot|Q6C0L0 Yarrowia lipolytica YALI0F23793g HFD1 Fatty aldehyde dehydrogenase, putative I2"	
Chassy_YL_E_721	YALI1_E18480g	YALI0E15400g	Q6C5T1	"uniprot|Q6C5T1 Yarrowia lipolytica YALI0E15400g HFD2 Fatty aldehyde dehydrogenase, putative I2"	
Chassy_YL_C_219	YALI1_C06137g	YALI0C04620g	Q6CD12	"weakly similar to uniprot|P39936 Saccharomyces cerevisiae YGL049C (ohnolog of YGR162W) TIF4632 mRNA cap- binding protein (eIF4F), 130K subunit I2"	
Chassy_YL_F_303	YALI1_F08635g	YALI0F05803g	Q6C2R3	highly similar to uniprot|Q01855 Saccharomyces cerevisiae YOL040c RPS21 40S small subunit ribosomal protein I2	
Chassy_YL_F_1078	YALI1_F27904g	YALI0F21010g	Q99148	uniprot|Q99148 Yarrowia lipolytica YALI0F21010g ADE1 Bifunctional purine biosynthetic protein I2	6.3.4.13; 6.3.3.1
Chassy_YL_E_998	YALI1_E24922g	YALI0E20977g	Q6C551	similar to uniprot|P53090 Saccharomyces cerevisiae YGL202w ARO8 aromatic amino acid aminotransferase I I2	
Chassy_YL_C_18	YALI1_C00464g		P18120	No description in CLIB122 I2	1.1.1.85
Chassy_YL_B_63	YALI1_B01628g	YALI0B00946g	Q6CG46	"highly similar to uniprot|Q12499 Saccharomyces cerevisiae YOR310C NOP58 Protein involved in pre-rRNA processing, 18S rRNA synthesis, and snoRNA synthesis I2"	
Chassy_YL_C_688	YALI1_C18771g	YALI0C13508g	Q6CC16	uniprot|Q6CC16 Yarrowia lipolytica YALI0C13508g ARA12 Protein of aldo/keto reductase family I2	
Chassy_YL_E_1633	YALI1_E40394g	YALI0E34045g	Q6C3K6	"similar to uniprot|Q8X8M5 Escherichia coli Orf, hypothetical protein I2"	
