ChassyID	NCBI_CBS6556	Uniprot_DMKU3_1042	Gene_name_DMKU3_1042	Standard_A	Standard_B	Standard_C	HighTemp_A	HighTemp_B	HighTemp_C	LowpH_A	LowpH_B	LowpH_C	OsmoticStress_A	OsmoticStress_B	OsmoticStress_C	Protein_name	ec_number
Chassy_KM_595	KMXK_0A06050	W0T3B0	KLMA_10253	36.53773682	9.502110796	10.02943312	1.797747463	1.797747463	1.299863854	5.126804781	5.434438263	7.633168407	8.521895354	12.41712835	5.126804781	 Pyruvate carboxylase - PYC2	6.4.1.1
Chassy_KM_3537	KMXK_0E05050	W0TCK6	KLMA_50501	3726.59372	37274.9372	37274.9372	37274.9372	138948.5494	71967.5673	37274.9372	193068.7729	26825.95795	99999	5178.474679	13893.95494	 Peptidyl-prolyl cis-trans isomerase - CPR1	5.2.1.8
Chassy_KM_3524	KMXK_0E04920	W0TBW7	KLMA_50488	75.26985859	43.36687331	1.955209235	257.086154	999	761.6985859	24.8086154	28.55209235	2.87467512	21.53933905	196840.9447	38745.7512	 Inositol-3-phosphate synthase - INO1	
Chassy_KM_2884	KMXK_0D05020	W0TBV3	KLMA_40479	643.9466771	172.0195739	110.5883993	28.93577295	20.5443469	20.5443469	123.5197085	56.79692884	154.051578	70.9685673	99	56.79692884	 Cytochrome b-c1 complex subunit 2 - QCR2	
Chassy_KM_5009	KMXK_0H03540	W0THB0	KLMA_70358	3981071705	6309573444	2511885.432	25118863.32	63095733.45	398106.1706	15848930.92	99999999	630956.3445	2511886431	630957343.5	398107169.6	 60S ribosomal protein L19 - RPL19B	
Chassy_KM_1101	KMXK_0B02830	W0T7D4	KLMA_20268	99999	999999	7497.942093	9999	23712.73706	17781.7941	4215.965034	177826.941	3161.27766	316226.766	999999	3162276.66	 40S ribosomal protein S2 - RPS2	
Chassy_KM_2284	KMXK_0C06300	W0TAV6	KLMA_30631	1310.133937	665.0846291	580.7091329	12.11133937	10.4504757	4.080218047	99	195.8419447	761.6985859	507.0218047	1310.133937	294.5209235	" Ketol-acid reductoisomerase, mitochondrial - ILV5"	1.1.1.86
Chassy_KM_3689	KMXK_0F00350	W0TFK8	KLMA_60532	129153.9665	278254.9402	35937.13664	463.1588834	2153.43469	1290.549665	27824.59402	46414.88834	3592.813664	99999	215442.469	99999	 60S ribosomal protein L16-A - RPL16A	
Chassy_KM_5097	KMXK_0H04420	W0THL5	KLMA_70443	51.98316906	47.93900918	22.9502662	27.07216204	16.43328822	12.73823796	37.56620421	9	44.20353656	3.893900918	3.893900918	6.278953844	 Probable 2-methylcitrate dehydratase - PDH1	
Chassy_KM_3914	KMXK_0F02600	W0THK0	KLMA_60313	158489318.2	2511886431	25118863.32	398106.1706	39810716.06	1584892.192	9999999	39810716.06	1584892.192	3981071705	630957343.5	251188642.2	 40S ribosomal protein S20 - KLMA_60313	
Chassy_KM_2531	KMXK_0D01490	W0TDE9	KLMA_40125	9999	3830.18685	999	463.1588834	999	561.3413252	3830.18685	1210.527659	1777.27941	2609.157216	120.1527659	382.118685	 Triosephosphate isomerase - TPI1	5.3.1.1
Chassy_KM_4734	KMXK_0H00790	W0TF02	KLMA_70082	407.4238653	112.6463666	76.42636827	165.8100537	45.41588834	76.42636827	214.443469	315.227766	76.42636827	214.443469	112.6463666	51.74997064	 Mannose-1-phosphate guanyltransferase - MPG1	
Chassy_KM_665	KMXK_0A06750	W0T2L5	KLMA_10180	1846.849797	629.9573445	463.1588834	183.7849797	45.41588834	38.81071706	250.1886432	397.1071706	291.8644565	291.8644565	397.1071706	540.1695265	 Argininosuccinate synthase - ARG1	
Chassy_KM_4691	KMXK_0H00360	W0TEW1	KLMA_70037	268268.5795	3727592.72	268268.5795	71967.5673	99999	268268.5795	138948.5494	1389494.494	71967.5673	268268.5795	719684.673	2682694.795	 60S ribosomal protein L10 - RPL10	
Chassy_KM_1165	KMXK_0B03470	W0T5V9	KLMA_20332	2.56224789	12.73823796	10.72102298	4892.900918	4.73615251	7.531678524	1.592943797	2.039195382	0.887391822	279.7216204	47.93900918	17.87391822	 Bifunctional protein GAL10 - GAL10	
Chassy_KM_1097	KMXK_0B02790	W0T523	KLMA_20264	1.671955791	2.074715081	2.344954726	0.803422821	1.134363044	1.19514602	2.538184599	1.597970087	2.440213263	1.671955791	3.429364937	2.16227766	 Clathrin heavy chain - CHC1	
Chassy_KM_4647	KMXK_0G04170	W0TKM4	KLMA_80413	7355.422545	2510.886432	134.9356391	28.28644565	84.76958986	72.56422545	183.7849797	1583.893192	214.443469	540.1695265	1164.914401	397.1071706	 60S ribosomal protein L8-B - RPL8B	
Chassy_KM_60	KMXK_0A00700	W0T6H7	KLMA_10769	138948.5494	1389494.494	71967.5673	19305.97729	517946.4679	193068.7729	71967.5673	193068.7729	13893.95494	13894953.94	1930696.729	3727592.72	 60S ribosomal protein L21-A - RPL21A	
Chassy_KM_2253	KMXK_0C05990	W0TCS3	KLMA_30599	463.1588834	824.4041853	824.4041853	30.6227766	7.254041853	20.5443469	21543.3469	6811.920691	14676.99268	2153.43469	315.227766	824.4041853	 Protein AIM2 - AIM2	
Chassy_KM_1189	KMXK_0B03710	W0T9R4	KLMA_20356	1467798.268	146779925.8	316226.766	14676.99268	31621.7766	464157.8834	6812919.691	2154433.69	999999	9999999	4641587.834	3162276.66	 40S ribosomal protein S15 - RPS15	
Chassy_KM_2514	KMXK_0D01320	W0TDD4	KLMA_40110	30.6227766	99	49.11872336	21.38721139	18.95262315	16.7827941	55.23413252	49.11872336	34.48133892	250.1886432	629.9573445	280.8382931	" 3-hydroxyisobutyryl-CoA hydrolase, mitochondrial - EHD3"	3.1.2.4
Chassy_KM_4091	KMXK_0F04370	W0TCR9	KLMA_60131	4640.588834	35937.13664	4640.588834	9999	46414.88834	1290.549665	21543.3469	27824.59402	21543.3469	2781.559402	99	4640.588834	 Inorganic pyrophosphatase - IPP1	
Chassy_KM_1393	KMXK_0B05750	W0T875	KLMA_20558	4641587.834	9999999	3162276.66	9999	14676.99268	14676.99268	2154433.69	9999999	316226.766	31622775.6	21544345.9	31622775.6	 60S ribosomal protein L27-A - RPL27A	
Chassy_KM_3176	KMXK_0E01440	W0TBJ5	KLMA_10229 KLMA_50136	172.0195739	50.79474679	79.30857221	36.2759372	18.30697729	16.30195739	50.79474679	23.04099184	12.89495494	137.9495494	137.9495494	88.61505019	 Elongation factor Tu - TUF1	
Chassy_KM_1138	KMXK_0B03200	W0T6S6	KLMA_20305	207.0567538	167.7612476	34.11191734	5.579332247	3.806380863	6.305271543	37.98603703	22.101297	89.06280202	72.05271543	99	99	 Serine hydroxymethyltransferase - SHM2	2.1.2.1
Chassy_KM_5098	KMXK_0H04430	W0TFA8	KLMA_70444	561.3413252	445.6835922	890.2509381	5.309573445	4.011872336	4.623413252	397.1071706	27.18382931	280.8382931	13.12537545	14.84893192	10.22018454	 Citrate synthase - CIT3	
Chassy_KM_1172	KMXK_0B03540	W0T5C1	KLMA_20339	9999	56233.13252	31621.7766	7497.942093	9999	2370.373706	9999	74988.42093	5622.413252	42168.65034	99999	56233.13252	 60S ribosomal protein L11 - RPL11	
Chassy_KM_3843	KMXK_0F01890	W0THR7	KLMA_60383	195.8419447	224.3933905	257.086154	16.19072202	130.1133937	57.17091329	43.36687331	99	43.36687331	65.60846291	75.26985859	49.80218047	 Acetyl-CoA acetyltransferase - ERG10	
Chassy_KM_3565	KMXK_0E05330	W0TDP1	KLMA_50529	125891.5412	1583.893192	793.3282347	78.43282347	315.227766	315.227766	629.9573445	1583.893192	793.3282347	31621.7766	25117.86432	12588.25412	 HYALURONIC ACID-BINDING PROTEIN 4 - KLMA_50529	
Chassy_KM_2014	KMXK_0C03590	W0T8A2	KLMA_30365	17.47849797	72.56422545	250.1886432	214.443469	250.1886432	62.09573445	629.9573445	2510.886432	856.6958986	1164.914401	17.47849797	629.9573445	 Putative pyridoxal reductase - KLMA_30365	
Chassy_KM_129	KMXK_0A01390	W0T5K9	KLMA_10701	215442.469	4641587.834	1467798.268	31621.7766	999999	68128.20691	68128.20691	464157.8834	68128.20691	3162276.66	6812919.691	4641587.834	 60S ribosomal protein L13 - RPL13A	
Chassy_KM_4551	KMXK_0G03210	W0THS3	KLMA_80312	70.9685673	33.33320018	36.2759372	5.105402297	3.770582696	6.813707377	10.78768635	12.89495494	18.30697729	25.82695795	19.96179992	16.7827941	 Glycyl-tRNA synthetase 1 - GRS1	
Chassy_KM_2900	KMXK_0D05180	W0TBW6	KLMA_40494	4.945570709	4.519954321	3.937969318	0.681924325	0.561523006	0.396887047	2.406105256	3.101127071	2.951611071	3.256300265	5.646310784	2.046989571	 Sulfite reductase [NADPH] subunit beta - MET5	
Chassy_KM_2809	KMXK_0D04270	W0TEA5	KLMA_40405	398107169.6	398107169.6	999999	25117.86432	1584892.192	251187.6432	25118863.32	9999999	2511885.432	15848930.92	15848930.92	1584892.192	 40S ribosomal protein S24 - RPS24B	
Chassy_KM_3439	KMXK_0E04070	W0TE03	KLMA_50402	35.30780548	82.17637711	99	5.309573445	3.786300923	4.248074602	19.89296131	14.84893192	14.84893192	35.30780548	32.11311215	26.54228703	 2-isopropylmalate synthase - LEU4	
Chassy_KM_1295	KMXK_0B04770	W0TA03	KLMA_20466	44.06570338	16.0125428	30.6227766	12.04321387	5.422325422	6.017038287	14.57068405	16.0125428	23.24462017	23.24462017	25.48969288	13.2510267	" Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial - SDH1"	1.3.5.1
Chassy_KM_1766	KMXK_0C01110	W0T7M0	KLMA_30105	26.54228703	46.86300923	46.86300923	3.786300923	9	6.58577575	7.317637711	19.89296131	8.120108394	32.11311215	35.30780548	29.1995172	 Acetolactate synthase - ILV2	2.2.1.6
Chassy_KM_871	KMXK_0B00530	W0T518	KLMA_20042	230.01297	64.79332247	22.101297	230.01297	11.32846739	17.73817423	24.65020906	42.28761281	431.8761281	1.565020906	1.848035868	2.511191734	 Acetyl-CoA hydrolase - ACH1	
Chassy_KM_3057	KMXK_0E00250	W0TCB9	KLMA_50019	41.16965034	41.16965034	37.3118685	0.957341781	0	0	89.85175757	41.16965034	99	30.6227766	55.23413252	45.41588834	 Glutamate dehydrogenase - GDH3	
Chassy_KM_3231	KMXK_0E01990			5623413251	9999999999	17782793.1	177826.941	5623413251	316227765	562341324.2	56234131.52	17782793.1	9999999999	99999999	31622775.6	CBS 6556 specific No description in DMKU3-1042- NA	
Chassy_KM_2356	KMXK_0C07020	W0T9A7	KLMA_30695	42.65158322	24.11886432	26.54228703	8.120108394	7.317637711	5.918309709	13.45439771	21.90867653	24.11886432	14.84893192	16.37800829	16.37800829	 Cys-Gly metallodipeptidase DUG1 - DUG1	
Chassy_KM_1137	KMXK_0B03190	W0T562	KLMA_20304	7497.942093	31621.7766	23712.73706	7497.942093	748.8942093	1777.27941	17781.7941	999	23712.73706	56233.13252	1777.27941	42168.65034	 Alanine--glyoxylate aminotransferase 1 - AGX1	
Chassy_KM_3073	KMXK_0E00410	W0TEZ7	KLMA_50035	366.4661941	80.85467307	53.84416576	5.061898993	3.961947603	2.007882518	32.24597932	29.07882518	43.89251258	59.61898993	32.24597932	26.21338768	 Nuclear segregation protein BFR1 - BFR1	
Chassy_KM_790	KMXK_0A08010	W0T3P9	KLMA_10051	30.6227766	17.73817423	19.80567538	15.87612476	64.79332247	37.98603703	37.98603703	34.11191734	14.19911083	12.6887451	22.101297	17.73817423	 Phosphotransferase - GLK1	2.7.1.-
Chassy_KM_3909	KMXK_0F02550	W0TEV0	KLMA_60317	19.89296131	32.11311215	21.90867653	8.120108394	9	9.964781961	12.18256739	32.11311215	9	38.81071706	51.48074602	18.05460718	 UTP--glucose-1-phosphate uridylyltransferase - UGP1	2.7.7.9
Chassy_KM_4108	KMXK_0F04540	W0TH25	KLMA_60118	999999	316226.766	21543.3469	3161.27766	9999	1466.799268	46414.88834	215442.469	680.2920691	9999	999999	316226.766	 Histone H2B - HTB1	
Chassy_KM_1000	KMXK_0B01820	W0T4T1	KLMA_20169	2154433.69	215442.469	14676.99268	3161.27766	9999	3161.27766	31621.7766	215442.469	680.2920691	6811.920691	999999	316226.766	 Histone H2B - HTB1	
Chassy_KM_147	KMXK_0A01570	W0T4K1	KLMA_10683	2.16227766	62.09573445	16.7827941	99	30.6227766	6.079457844	49.11872336	157.4893192	49.11872336	69.79457844	13.12537545	49.11872336	 NAD(P)H-dependent D-xylose reductase - XYL1	
Chassy_KM_3145	KMXK_0E01130	W0TCJ3	KLMA_50104	8.047357242	6.785819799	5.700187504	0.916940777	0.734324802	0.916940777	2.674661941	5.373057342	5.700187504	4.76593265	6.405684692	4.484416576	 Alanine--tRNA ligase - ALA1	6.1.1.7
Chassy_KM_2336	KMXK_0C06820	W0T8M2	KLMA_30677	17.23348001	23.62092401	15.49648074	10.05295141	13.92495545	7.185467307	8.047357242	23.62092401	7.185467307	53.84416576	99	53.84416576	 ABC transporter ATP-binding protein ARB1 - ARB1	
Chassy_KM_2479	KMXK_0D00960	W0TDA4	KLMA_40080	56233.13252	177826.941	3161.27766	420.6965034	3161.27766	1777.27941	1332.521432	17781.7941	2370.373706	23712.73706	13334.21432	2370.373706	 Ribosomal protein L15 - RPL15B	
Chassy_KM_3464	KMXK_0E04320	W0TCE4	KLMA_50431	6.813707377	4.623413252	3.770582696	1.275845926	0.930697729	0.77827941	2.884058069	2.577432339	4.623413252	2.72759372	1.795300946	1.912632655	 Valyl-tRNA synthetase - VAS1	
Chassy_KM_2039	KMXK_0C03840	W0T7T0	KLMA_30387	16.37800829	18.05460718	19.89296131	1.290867653	2.311311215	2.981071706	9	18.05460718	18.05460718	16.37800829	62.09573445	35.30780548	 Acyl-coenzyme A thioesterase 10 - Acot10	
Chassy_KM_4378	KMXK_0G01480	W0TGG7	KLMA_80139	856.6958986	84.76958986	99	17.47849797	53.11695265	14.84893192	84.76958986	115.5914401	38.81071706	134.9356391	183.7849797	99	" Isocitrate dehydrogenase [NAD] subunit, mitochondrial - IDH1"	
Chassy_KM_1111	KMXK_0B02930	W0T7E5	KLMA_20278	382.118685	561.3413252	145.7799268	20.5443469	13.67799268	25.10157216	315.227766	382.118685	315.227766	824.4041853	999	463.1588834	 Pyruvate dehydrogenase E1 component subunit beta - PDB1	1.2.4.1
Chassy_KM_3054	KMXK_0E00220	W0TB60	KLMA_50016	22.35721469	41.81332399	36.92690191	22.35721469	25.36650899	47.32930239	53.55594781	32.59818286	25.36650899	47.32930239	28.76351442	36.92690191	" (2R,3R)-2,3-butanediol dehydrogenase - BDH1"	
Chassy_KM_4301	KMXK_0G00710	W0TFG9	KLMA_80061	42.28761281	58.25530976	19.80567538	3.806380863	3.328761281	2.511191734	17.73817423	24.65020906	58.25530976	64.79332247	42.28761281	19.80567538	 Sulfate adenylyltransferase - MET3	2.7.7.4
Chassy_KM_3234	KMXK_0E02020	W0TDH9	KLMA_50197	2.807546021	2.668733193	1.935904574	0.44974067	0.44974067	0.620605914	3.101127071	3.256300265	1.530613418	1.530613418	4.519954321	1.626363528	" 1,3-beta-glucan synthase component FKS1 - FKS1"	
Chassy_KM_4601	KMXK_0G03710	W0TIL9	KLMA_80365	23712.73706	23712.73706	3161.27766	315.227766	2370.373706	236.1373706	748.8942093	5622.413252	2370.373706	23712.73706	5622.413252	999	 40S ribosomal protein S8 - RPS8B	
Chassy_KM_2055	KMXK_0C04000	W0T9G9	KLMA_30403	4.76593265	4.76593265	2.674661941	1.861025569	0.734324802	0.734324802	4.484416576	5.700187504	15.49648074	1.861025569	1.861025569	2.495250133	 Aminopeptidase - APE2	3.4.11.-
Chassy_KM_3795	KMXK_0F01410	W0TFX4	KLMA_60425	27.18382931	43.66835922	27.18382931	9	9	6.079457844	99	27.18382931	38.81071706	34.48133892	10.22018454	55.23413252	 NADPH-dependent methylglyoxal reductase GRE2 - GRE2	
Chassy_KM_3657	KMXK_0E06260	W0TCY6	KLMA_50631	7.619535665	7.002502278	5.404004271	2.807546021	5.897785379	3.417344703	6.429639508	5.897785379	4.945570709	10.60155302	13.4974067	12.45960324	 Glucose-6-phosphate 1-dehydrogenase - ZWF	1.1.1.49
Chassy_KM_2583	KMXK_0D02010	W0T992	KLMA_40173	63094.73445	15847.93192	630956.3445	39809.71706	398106.1706	630956.3445	158488.3192	99999	630956.3445	1584892.192	99999	1584892.192	 Peroxiredoxin type-2 - AHP1	
Chassy_KM_4934	KMXK_0H02790	W0TIZ7	KLMA_70281	15.68100537	22.46228848	17.16599788	4.054796821	3.262158829	1.346228848	9.890229623	10.85971012	9.890229623	14.31740464	9	20.5443469	 Asparagine synthetase [glutamine-hydrolyzing] 1 - ASN1	
Chassy_KM_1950	KMXK_0C02950	W0TBW0	KLMA_30299	15.68100537	14.31740464	9.890229623	3.641588834	3.262158829	4.054796821	9	11.91549665	14.31740464	11.91549665	22.46228848	5.528521141	 Polyadenylate-binding protein - PAB1	
Chassy_KM_2503	KMXK_0D01210	W0TAQ8	KLMA_40099	1.192345972	4.336699231	0.974488213	2.001046518	4.064603544	4.336699231	2.898603703	2.511191734	0.974488213	6.305271543	8.49014236	5.243879966	 Heat shock protein 104 - HSP104	
Chassy_KM_1631	KMXK_0B08130	W0T873	KLMA_20800	193068.7729	19305.97729	3726.59372	137.9495494	192.0697729	137.9495494	1388.495494	19305.97729	13893.95494	37274.9372	9999	19305.97729	 60S ribosomal protein L5 - RPL5	
Chassy_KM_762	KMXK_0A07730	W0T4F1	KLMA_10079	1177.768635	226.5845926	315.227766	15.37893707	12.89495494	15.37893707	60.05402297	162.7893707	162.7893707	50.79474679	60.05402297	42.93970561	 S-adenosylmethionine synthase - SAM2	2.5.1.6
Chassy_KM_122	KMXK_0A01320	W0T4M2	KLMA_10708	63094.73445	39809.71706	39809.71706	251187.6432	15847.93192	398106.1706	99999	398106.1706	158488.3192	6308.573445	158488.3192	99999	 Eukaryotic translation initiation factor 5A - HYP2	
Chassy_KM_2797	KMXK_0D04150	W0T9W9	KLMA_40393	158488.3192	1584892.192	25117.86432	2510.886432	2510.886432	3980.071706	158488.3192	3981070.706	6308.573445	6309572.445	999999	251187.6432	 Ribosomal protein L23 - RPL25	
Chassy_KM_1542	KMXK_0B07240	W0T8M4	KLMA_20708	13.45439771	21.90867653	14.84893192	2.981071706	4.248074602	4.754399373	9.964781961	19.89296131	16.37800829	12.18256739	19.89296131	5.918309709	 V-type proton ATPase subunit B - VMA2	
Chassy_KM_178	KMXK_0A01880			999	3592.813664	277.2559402	34.93813664	45.41588834	20.5443469	2781.559402	5993.842503	999	999	3592.813664	1290.549665	CBS 6556 specific No description in DMKU3-1042- NA	
Chassy_KM_160	KMXK_0A01700	W0T3Y8	KLMA_10670	16.0125428	10.93776642	7.376776401	6.666822075	5.422325422	3.124626383	12.04321387	8.152473109	10.93776642	8.152473109	25.48969288	9	 Aspartyl-tRNA synthetase - DPS1	
Chassy_KM_1408	KMXK_0B05900	W0T7K3	KLMA_20575	2153.43469	67.12920691	145.7799268	45.41588834	37.3118685	25.10157216	176.827941	214.443469	120.1527659	214.443469	680.2920691	260.0157216	" Isocitrate dehydrogenase [NAD] subunit, mitochondrial - IDH2"	
Chassy_KM_3047	KMXK_0E00150	W0TAI9	KLMA_50008	5622.413252	3161.27766	420.6965034	561.3413252	17781.7941	999	1777.27941	3161.27766	9999	999	315.227766	236.1373706	 40S ribosomal protein S12 - RPS12	
Chassy_KM_47	KMXK_0A00570	W0T4T2	KLMA_10783	49.11872336	157.4893192	397.1071706	250.1886432	250.1886432	315.227766	250.1886432	500.1872336	629.9573445	397.1071706	500.1872336	397.1071706	 Sorbose reductase SOU1 - SOU1	
Chassy_KM_2370	KMXK_0C07160	W0TD23	KLMA_30709	3.245286227	3.478811562	2.61525999	1.918208238	1.485128427	1.766052795	2.426760253	2.61525999	5.175863299	3.023936909	3.245286227	3.245286227	 Glutamyl-tRNA synthetase - GUS1	
Chassy_KM_1761	KMXK_0C01060	W0TBD3	KLMA_30099	6.666822075	7.376776401	6.666822075	108.2600861	4.379838403	4.379838403	4.878016072	3.923882632	7.376776401	14.57068405	4.379838403	8.152473109	 Phosphoglucomutase-2 - PGM2	
Chassy_KM_3539	KMXK_0E05070	W0TBX9	KLMA_50503	65.60846291	75.26985859	28.55209235	24.8086154	18.68419447	9	16.19072202	43.36687331	10.4504757	37.7467512	65.60846291	32.83855153	 Aspartate-semialdehyde dehydrogenase - HOM2	
Chassy_KM_310	KMXK_0A03200			5178.474679	26825.95795	5178.474679	1929.697729	1929.697729	1929.697729	2681.695795	19305.97729	999	13893.95494	26825.95795	9999	CBS 6556 specific No description in DMKU3-1042- NA	
Chassy_KM_3725	KMXK_0F00710	W0TI30	KLMA_60493	34.48133892	69.79457844	10.22018454	6.943282347	4.011872336	7.912509381	14.84893192	55.23413252	7.912509381	27.18382931	69.79457844	27.18382931	 Homocitrate synthase - LYS21	
Chassy_KM_58	KMXK_0A00680	W0T5S6	KLMA_10771	2.593813664	4.994842503	1.448436747	0.668100537	0.291549665	0.467799268	1.448436747	2.593813664	1.15443469	2.593813664	3.641588834	2.593813664	 Homocitrate synthase - LYS21	
Chassy_KM_1176	KMXK_0B03580	W0T7P1	KLMA_20343	30.6227766	116.8768635	7.483428982	10.78768635	162.7893707	30.6227766	116.8768635	371.759372	50.79474679	12.89495494	70.9685673	70.9685673	 Sphingolipid long chain base-responsive protein PIL1 - PIL1	
Chassy_KM_2482	KMXK_0D01000	W0T8Z5	KLMA_40083	26.82559402	30.6227766	13.67799268	20.5443469	11.91549665	23.48436747	20.5443469	23.48436747	17.95735652	20.5443469	20.5443469	23.48436747	 Aspartate aminotransferase - AAT2	
Chassy_KM_3779	KMXK_0F01250	W0THX4	KLMA_60438	1290.549665	4640.588834	128.1549665	76.42636827	165.8100537	128.1549665	463.1588834	1667.100537	463.1588834	76.42636827	277.2559402	999	 40S ribosomal protein S5 - RPS5	
Chassy_KM_477	KMXK_0A04870			999	999	78.43282347	62.09573445	500.1872336	198.5262315	78.43282347	250.1886432	198.5262315	397.1071706	157.4893192	250.1886432	CBS 6556 specific No description in DMKU3-1042- NA	
Chassy_KM_3398	KMXK_0E03660	W0TC80	KLMA_50361	17.47849797	10.65914401	5.309573445	1.15443469	4.411695265	5.309573445	24.11886432	20.5443469	12.59356391	0.847849797	0	0	 Hexose transporter 2 - KHT2	
Chassy_KM_3397	KMXK_0E03650	W0TFY3	KLMA_50360	2.455107295	27.94266125	2.455107295	0	1.894266125	1.424462017	23.24462017	9	2.455107295	10.93776642	169.125428	69.17038287	 Hexose transporter 2 - KHT2	
Chassy_KM_3399	KMXK_0E03670			1.682695795	1.682695795	0.389495494	2.16227766	0.637893707	0.178768635	0.930697729	0.637893707	0.389495494	1.275845926	1.682695795	2.16227766	CBS 6556 specific No description in DMKU3-1042- NA	
Chassy_KM_130	KMXK_0A01400	W0T419	KLMA_10700	773.2636827	2153.43469	214.443469	165.8100537	165.8100537	128.1549665	598.4842503	463.1588834	277.2559402	1667.100537	1290.549665	773.2636827	 40S ribosomal protein S16 - RPS16	
Chassy_KM_1361	KMXK_0B05430	W0T855	KLMA_20528	5.812920691	4.623413252	4.108969775	9	13.67799268	7.254041853	8.085175757	5.812920691	7.254041853	12.33521432	27.72984833	11.11527659	 cAMP-dependent protein kinase regulatory subunit - PKAR	
Chassy_KM_4920	KMXK_0H02650	W0TGB1	KLMA_70265	86.33261624	32.83855153	99	9	5.660846291	1.955209235	16.19072202	21.53933905	49.80218047	65.60846291	99	32.83855153	 Eukaryotic translation initiation factor 4B - TIF3	
Chassy_KM_3587	KMXK_0E05560	W0TDR9	KLMA_50559	192.0697729	7195.85673	192.0697729	36.2759372	137.9495494	70.9685673	718.685673	999	999	1388.495494	516.9474679	1388.495494	 Ubiquitin-40S ribosomal protein S27a - ubi3	
Chassy_KM_2373	KMXK_0C07190	W0T8Q2	KLMA_30712	30.6227766	2153.43469	99	13.67799268	30.6227766	30.6227766	315.227766	315.227766	463.1588834	999	99	214.443469	 Ubiquitin-60S ribosomal protein L40 - RPL40B	
Chassy_KM_4777	KMXK_0H01220	W0TGP2	KLMA_70123	99	99	141.510267	27.94266125	9	7.376776401	118.3776642	141.510267	69.17038287	169.125428	202.0917621	57.78016072	 Glutamine synthetase - GLN1	6.3.1.2
