Gene ontology (biological process)	Gene names  (ORF ) DMKU	Entry Uniprot ID	UNIprot ID	description	Gene Names CBS6556
autophagy [GO:0006914]; protein transport [GO:0015031]	KLMA_10525	W0T3G1	W0T3G1	 Atg31 super family - KLMA_10525 	KMXK_0A03150
"ergosterol biosynthetic process [GO:0006696]; farnesyl diphosphate biosynthetic process, mevalonate pathway [GO:0010142]; isopentenyl diphosphate biosynthetic process, mevalonate pathway [GO:0019287]; organic acid phosphorylation [GO:0031388]"	KLMA_10313	W0T3G4	W0T3G4	 Phosphomevalonate kinase - ERG8 	KMXK_0A05500
cristae formation [GO:0042407]	KLMA_10530	W0T3G6	W0T3G6	 UPF0726 protein YFR011C - KLMA_10530 	KMXK_0A03110
	KLMA_10318	W0T3G8			
maturation of SSU-rRNA [GO:0030490]	KLMA_10535	W0T3H0	W0T3H0	 Uncharacterized protein YOL022C - TSR4 	KMXK_0A03060
cytoplasmic translation [GO:0002181]	KLMA_10323	W0T3H3	W0T3H3	 GTPase MTG2 - MTG2 	KMXK_0A05390
gluconeogenesis [GO:0006094]; glycolytic process [GO:0006096]	KLMA_10540	W0T3H5	W0T3H5	 Phosphoglycerate kinase - PGK 	KMXK_0A03010
"DNA replication, Okazaki fragment processing [GO:0033567]; DNA strand renaturation [GO:0000733]; meiotic DNA double-strand break processing [GO:0000706]; replicative cell aging [GO:0001302]; telomere maintenance [GO:0000723]"	KLMA_10328	W0T3H8	W0T3H8	 DNA replication ATP-dependent helicase DNA2 - DNA2 	KMXK_0A05340
carbohydrate transport [GO:0008643]	KLMA_10545	W0T3I1	W0T3I1	 High-affinity glucose transporter - HGT1 	KMXK_0A02960
DNA-templated transcriptional preinitiation complex assembly [GO:0070897]; positive regulation of transcription by RNA polymerase III [GO:0045945]; transcription by RNA polymerase III [GO:0006383]	KLMA_10333	W0T3I3	W0T3I3	 Transcription factor IIIB 70 kDa subunit - TDS4 	KMXK_0A05290
negative regulation of gluconeogenesis [GO:0045721]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]	KLMA_10550	W0T3I6	W0T3I6	 Ubiquitin-conjugating enzyme E2-24 kDa - UBC8 	KMXK_0A02890
mitochondrial pyruvate transmembrane transport [GO:0006850]	KLMA_10338	W0T3I9	W0T3I9	 Mitochondrial pyruvate carrier - FMP43 	KMXK_0A05260
establishment of mitotic spindle orientation [GO:0000132]; mitotic sister chromatid segregation [GO:0000070]; nuclear migration along microtubule [GO:0030473]	KLMA_10343	W0T3J3	W0T3J3	 Dynein heavy chain - DYN1 	KMXK_0A05200
	KLMA_10560	W0T3J5	W0T3J5	 Glutathione transferase 3 - KLMA_10560 	KMXK_0A02800
DNA integration [GO:0015074]	KLMA_10001	W0T3J7			
	KLMA_10348	W0T3J8	W0T3J8	 ATP-dependent RNA helicase eIF4A - TIF1 	KMXK_0A05140
	KLMA_10565	W0T3J9	W0T3J9	 PGA2 super family - KLMA_10565 	KMXK_0A02740
mitochondrial genome maintenance [GO:0000002]; protein import into mitochondrial matrix [GO:0030150]	KLMA_10353	W0T3K1	W0T3K1	 Mitochondrial import inner membrane translocase subunit TIM17 - TIM17 	KMXK_0A05090
biotin biosynthetic process [GO:0009102]	KLMA_10006	W0T3K2			
	KLMA_10358	W0T3K4	W0T3K4	 Uncharacterized protein - KLMA_10358 	KMXK_0A05050
	KLMA_10570	W0T3K6	W0T3K6	 SF3b10 super family - KLMA_10570 	KMXK_0A02690
transmembrane transport [GO:0055085]	KLMA_10011	W0T3K8	W0T3K8	 Probable transporter SEO1 - FEN2 	KMXK_0A08360
	KLMA_10363	W0T3K9	W0T3K9	 Uncharacterized transcriptional regulatory protein YKR064W - OAF3 	KMXK_0A05000
dephosphorylation of RNA polymerase II C-terminal domain [GO:0070940]	KLMA_10575	W0T3L1	W0T3L1	 RNA polymerase II subunit A C-terminal domain phosphatase - FCP1 	KMXK_0A02640
	KLMA_10016	W0T3L3	W0T3L3	 Mating-type protein ALPHA3 - HMLALPHA3 	KMXK_0A08310
DNA replication [GO:0006260]; mitochondrial genome maintenance [GO:0000002]; positive regulation of mitochondrial DNA replication [GO:0090297]	KLMA_10368	W0T3L4	W0T3L4	 Single-stranded DNA-binding protein RIM1 - RIM1 	KMXK_0A04950
	KLMA_10021	W0T3L7	W0T3L7	 Mediator of replication checkpoint protein 1 - MRC1 	KMXK_0A08280
	KLMA_10580	W0T3L8	W0T3L8	 CAAX prenyl protease 2 - RCE1 	KMXK_0A02590
mitochondrial proton-transporting ATP synthase complex assembly [GO:0033615]	KLMA_10373	W0T3L9	W0T3L9	 Protein ATP12 - ATP12 	KMXK_0A04900
peroxisome fission [GO:0016559]	KLMA_10026	W0T3M1	W0T3M1	 Uncharacterized protein - KLMA_10026 	KMXK_0A08230
intra-Golgi vesicle-mediated transport [GO:0006891]	KLMA_10378	W0T3M2	W0T3M2	 Protein CASP - COY1 	KMXK_0A04860
negative regulation of protein catabolic process [GO:0042177]; spindle pole body duplication [GO:0030474]; ubiquitin-dependent ERAD pathway [GO:0030433]	KLMA_10585	W0T3M4	W0T3M4	 Ubiquitin domain-containing protein DSK2 - DSK2 	KMXK_0A02540
"ascospore formation [GO:0030437]; DNA-templated transcription, elongation [GO:0006354]; DNA-templated transcription, termination [GO:0006353]; histone deacetylation [GO:0016575]; negative regulation of antisense RNA transcription [GO:0060195]; negative regulation of histone H3-K14 acetylation [GO:0071441]; negative regulation of histone H3-K9 acetylation [GO:2000616]; negative regulation of reciprocal meiotic recombination [GO:0045128]; positive regulation of histone acetylation [GO:0035066]; regulation of DNA-dependent DNA replication initiation [GO:0030174]; regulation of histone exchange [GO:1900049]"	KLMA_10383	W0T3M6	W0T3M6	 Histone-lysine N-methyltransferase - SET2 	KMXK_0A04790
"enzyme-directed rRNA 2'-O-methylation [GO:0000453]; maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000466]; maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000463]"	KLMA_10031	W0T3M8	W0T3M8	 AdoMet-dependent rRNA methyltransferase SPB1 - SPB1 	KMXK_0A08180
mitochondrion inheritance [GO:0000001]; nucleus inheritance [GO:0048310]; vacuole-ER tethering [GO:1990854]	KLMA_10590	W0T3M9	W0T3M9	 Structural protein MDM1 - MDM1 	KMXK_0A02490
nuclear division [GO:0000280]; ribosomal large subunit biogenesis [GO:0042273]; rRNA processing [GO:0006364]	KLMA_10388	W0T3N2	W0T3N2	 rRNA-processing protein EBP2 - EBP2 	KMXK_0A04740
"assembly of large subunit precursor of preribosome [GO:1902626]; maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000466]; maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000463]; mature ribosome assembly [GO:0042256]; ribosomal subunit export from nucleus [GO:0000054]"	KLMA_10595	W0T3N3	W0T3N3	 Eukaryotic translation initiation factor 6 - TIF6 	KMXK_0A02440
coenzyme A biosynthetic process [GO:0015937]	KLMA_10036	W0T3N4	W0T3N4	 Pantothenate kinase - CAB1 	KMXK_0A08130
	KLMA_10393	W0T3N7	W0T3N7	 LrgB super family - KLMA_10393 	KMXK_0A04680
	KLMA_10041	W0T3N8			
	KLMA_10600	W0T3P0	W0T3P0	 Uncharacterized ABC transporter ATP-binding protein YDR061W - KLMA_10600 	KMXK_0A02390
ascospore formation [GO:0030437]; cellular response to alkaline pH [GO:0071469]; fungal-type cell wall biogenesis [GO:0009272]; invasive growth in response to glucose limitation [GO:0001403]; protein localization to plasma membrane [GO:0072659]; regulation of protein processing [GO:0070613]; regulation of vacuole organization [GO:0044088]	KLMA_10398	W0T3P2	W0T3P2	 pH-response regulator protein palH/RIM21 - RIM21 	KMXK_0A04410
	KLMA_10046	W0T3P3	W0T3P3	 Peptidylprolyl isomerase - FPR2 	KMXK_0A08060
histone catabolic process [GO:0036205]; histone ubiquitination [GO:0016574]	KLMA_10605	W0T3P5	W0T3P5	 RING finger protein YKR017C - KLMA_10605 	KMXK_0A02340
	KLMA_10403	W0T3P7	W0T3P7	 Protein DIA2 - DIA2 	KMXK_0A04360
cellular glucose homeostasis [GO:0001678]; fructose 6-phosphate metabolic process [GO:0006002]; glycolytic fermentation [GO:0019660]; glycolytic process [GO:0006096]; mannose metabolic process [GO:0006013]	KLMA_10051	W0T3P9	W0T3P9	 Phosphotransferase - GLK1 	KMXK_0A08010
chemotropism [GO:0043577]; chromatin silencing at silent mating-type cassette [GO:0030466]; chromatin silencing at telomere [GO:0006348]; intracellular mRNA localization [GO:0008298]; meiotic telomere clustering [GO:0045141]; pheromone-dependent signal transduction involved in conjugation with cellular fusion [GO:0000750]	KLMA_10610	W0T3Q1	W0T3Q1	 Protein SCP160 - SCP160 	KMXK_0A02290
mitochondrial protein catabolic process [GO:0035694]; protein quality control for misfolded or incompletely synthesized proteins [GO:0006515]; TOR signaling [GO:0031929]	KLMA_10408	W0T3Q2	W0T3Q2	 Mitochondrial metalloendopeptidase OMA1 - OMA1 	KMXK_0A04300
	KLMA_10056	W0T3Q4	W0T3Q4	 DnaQ_like_exo super family - KLMA_10056 	KMXK_0A07960
translation [GO:0006412]	KLMA_10615	W0T3Q6	W0T3Q6	 54S ribosomal protein L23 - rplM 	KMXK_0A02240
"endoplasmic reticulum membrane fusion [GO:0016320]; retrograde vesicle-mediated transport, Golgi to ER [GO:0006890]"	KLMA_10413	W0T3Q7	W0T3Q7	 Syntaxin UFE1 - UFE1 	KMXK_0A04250
	KLMA_10061	W0T3Q8			
"assembly of large subunit precursor of preribosome [GO:1902626]; maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000466]; maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000463]; ribosomal large subunit assembly [GO:0000027]"	KLMA_10418	W0T3R1	W0T3R1	 Ribosome biogenesis protein RPF2 - RPF2 	KMXK_0A04200
fungal-type cell wall organization [GO:0031505]; positive regulation of mitotic actomyosin contractile ring assembly [GO:1903501]; regulation of Rho protein signal transduction [GO:0035023]; signal transduction [GO:0007165]	KLMA_10620	W0T3R3	W0T3R3	 Rho1 guanine nucleotide exchange factor TUS1 - TUS1 	KMXK_0A02190
2-micrometer plasmid partitioning [GO:0030543]; karyogamy involved in conjugation with cellular fusion [GO:0000742]; mitotic spindle elongation [GO:0000022]; negative regulation of microtubule polymerization [GO:0031115]; nuclear migration involved in conjugation with cellular fusion [GO:0000743]	KLMA_10066	W0T3R4	W0T3R4	 CAP_GLY super family - BIK1 	KMXK_0A07860
	KLMA_10423	W0T3R7			
autophagy of mitochondrion [GO:0000422]; autophagy of peroxisome [GO:0030242]; late nucleophagy [GO:0044805]; piecemeal microautophagy of the nucleus [GO:0034727]; positive regulation of autophagosome assembly [GO:2000786]; positive regulation of autophagosome size [GO:0045772]; protein localization to phagophore assembly site [GO:0034497]; protein transport [GO:0015031]	KLMA_10625	W0T3R8	W0T3R8	 Autophagy-related protein 17 - ATG17 	KMXK_0A02140
amino acid transport [GO:0006865]	KLMA_10071	W0T3S0	W0T3S0	 High-affinity glutamine permease - GNP1 	KMXK_0A07810
ascospore formation [GO:0030437]; endocytosis [GO:0006897]; protein localization to eisosome filament [GO:0097446]	KLMA_10428	W0T3S2	W0T3S2	 Protein SUR7 - SUR7 	KMXK_0A04080
autophagy of mitochondrion [GO:0000422]; small GTPase mediated signal transduction [GO:0007264]	KLMA_10630	W0T3S4	W0T3S4	 DOCK-like protein YLR422W - KLMA_10630 	KMXK_0A02090
	KLMA_10076	W0T3S5	W0T3S5	 Protein PSP1 - KLMA_10076 	KMXK_0A07760
arginine biosynthetic process via ornithine [GO:0042450]	KLMA_10433	W0T3S7	W0T3S7	 Argininosuccinate lyase - ARG4 	KMXK_0A04020
transmembrane transport [GO:0055085]	KLMA_10635	W0T3S9	W0T3S9	 Allantoate permease - DAL5 	KMXK_0A02040
positive regulation of reciprocal meiotic recombination [GO:0010845]; positive regulation of transcription from RNA polymerase II promoter in response to heat stress [GO:0061408]; positive regulation of transcription involved in G1/S transition of mitotic cell cycle [GO:0071931]	KLMA_10081	W0T3T0	W0T3T0	 Regulatory protein SWI6 - SWI6 	KMXK_0A07710
	KLMA_10438	W0T3T3	W0T3T3	 Uncharacterized protein - KLMA_10438 	KMXK_0A03970
NADH metabolic process [GO:0006734]	KLMA_10640	W0T3T5	W0T3T5	 NADH pyrophosphatase - NPY1 	KMXK_0A01990
plasma membrane fusion involved in cytogamy [GO:0032220]	KLMA_10086	W0T3T6	W0T3T6	 Plasma membrane fusion protein PRM1 - PRM1 	KMXK_0A07660
	KLMA_10443	W0T3T9	W0T3T9	 Uncharacterized protein - KLMA_10443 	KMXK_0A03920
maintenance of transcriptional fidelity during DNA-templated transcription elongation from RNA polymerase II promoter [GO:0001193]; mRNA cleavage [GO:0006379]; transcription-coupled nucleotide-excision repair [GO:0006283]; transcription initiation from RNA polymerase II promoter [GO:0006367]	KLMA_10645	W0T3U0	W0T3U0	 DNA-directed RNA polymerase subunit - RPB9 	KMXK_0A01950
ascospore-type prospore membrane assembly [GO:0032120]; carbohydrate metabolic process [GO:0005975]; lipid glycosylation [GO:0030259]; protein transport [GO:0015031]; sterol biosynthetic process [GO:0016126]	KLMA_10091	W0T3U2	W0T3U2	 Sterol 3-beta-glucosyltransferase - ATG26 	KMXK_0A07620
	KLMA_10448	W0T3U4	W0T3U4	 Protein ERP1 - ERP1 	KMXK_0A03880
protein localization to spindle pole body [GO:0071988]; spindle pole body duplication [GO:0030474]	KLMA_10650	W0T3U6	W0T3U6	 Monopolar spindle protein 2 - MPS2 	KMXK_0A01900
	KLMA_10096	W0T3U7	W0T3U7	 Uncharacterized protein YCR043C - KLMA_10096 	KMXK_0A07570
intra-Golgi vesicle-mediated transport [GO:0006891]; protein localization by the Cvt pathway [GO:0032258]	KLMA_10453	W0T3U8	W0T3U8	 Conserved oligomeric Golgi complex subunit 7 - COG7 	KMXK_0A03830
drug export [GO:0046618]	KLMA_10655	W0T3V0	W0T3V0	 ABC_PDR_domain2 - CDR4 	KMXK_0A01850
DNA repair [GO:0006281]; DNA replication checkpoint [GO:0000076]; maintenance of DNA repeat elements [GO:0043570]; mitotic sister chromatid cohesion [GO:0007064]; replication fork arrest [GO:0043111]; replication fork protection [GO:0048478]	KLMA_10101	W0T3V2	W0T3V2	 Topoisomerase 1-associated factor 1 - TOF1 	KMXK_0A07520
	KLMA_10458	W0T3V3	W0T3V3	 Enoate reductase 1 - KYE1 	KMXK_0A03790
cellular copper ion homeostasis [GO:0006878]; copper ion transport [GO:0006825]; respiratory chain complex IV assembly [GO:0008535]	KLMA_10660	W0T3V4	W0T3V4	 SCO - SCO1 	KMXK_0A01800
	KLMA_10463	W0T3V6	W0T3V6	 Ctr super family - KLMA_10463 	KMXK_0A03740
amino acid transport [GO:0006865]	KLMA_10106	W0T3V7	W0T3V7	 Arginine permease - CAN1 	KMXK_0A07480
"D-gluconate catabolic process [GO:0046177]; glycolytic process via Entner-Doudoroff Pathway [GO:0061688]; pentose-phosphate shunt, oxidative branch [GO:0009051]"	KLMA_10468	W0T3V9	W0T3V9	" 6-phosphogluconate dehydrogenase, decarboxylating - GND1 "	KMXK_0A03690
5S class rRNA transcription by RNA polymerase III [GO:0042791]	KLMA_10111	W0T3W1	W0T3W1	 Transcription factor tau 131 kDa subunit - TFC4 	KMXK_0A07430
"nucleotide-excision repair, DNA incision, 3'-to lesion [GO:0006295]; transcription by RNA polymerase II [GO:0006366]"	KLMA_10473	W0T3W4	W0T3W4	 DNA repair protein RAD2 - RAD2 	KMXK_0A03650
ER to Golgi vesicle-mediated transport [GO:0006888]	KLMA_10116	W0T3W6	W0T3W6	 Protein transport protein YIF1 - YIF1 	KMXK_0A07380
attachment of GPI anchor to protein [GO:0016255]	KLMA_10478	W0T3W8	W0T3W8	 GPI transamidase component GPI16 - GPI16 	KMXK_0A03610
cellular iron ion homeostasis [GO:0006879]; cellular response to oxidative stress [GO:0034599]; copper ion transport [GO:0006825]	KLMA_10121	W0T3X1	W0T3X1	 Metal homeostasis factor ATX1 - ATX1 	KMXK_0A07330
methionyl-tRNA aminoacylation [GO:0006431]	KLMA_10483	W0T3X2	W0T3X2	 Methionyl-tRNA synthetase - MES1 	KMXK_0A03560
folic acid biosynthetic process [GO:0046656]; tetrahydrofolate biosynthetic process [GO:0046654]	KLMA_10126	W0T3X7	W0T3X7	 Folic acid synthesis protein fol1 - FOL1 	KMXK_0A07280
tetrahydrofolate biosynthetic process [GO:0046654]	KLMA_10488	W0T3X8	W0T3X8	 GTP cyclohydrolase 1 - FOL2 	KMXK_0A03520
"antisense RNA transcript catabolic process [GO:0071041]; CUT catabolic process [GO:0071034]; mRNA 3'-end processing [GO:0031124]; nuclear mRNA surveillance [GO:0071028]; snoRNA 3'-end processing [GO:0031126]; snRNA 3'-end processing [GO:0034472]; termination of RNA polymerase II transcription, exosome-dependent [GO:0030847]; tRNA 3'-end processing [GO:0042780]"	KLMA_10131	W0T3Y1	W0T3Y1	 Protein NRD1 - NRD1 	KMXK_0A07230
endoplasmic reticulum organization [GO:0007029]; glutaminyl-tRNAGln biosynthesis via transamidation [GO:0070681]; mitochondrial translation [GO:0032543]	KLMA_10493	W0T3Y2	W0T3Y2	" Glutamyl-tRNA(Gln) amidotransferase subunit A, mitochondrial - HER2 "	KMXK_0A03480
lipid metabolic process [GO:0006629]	KLMA_10136	W0T3Y5	W0T3Y5	 Uncharacterized protein YJR098C - KLMA_10136 	KMXK_0A07180
sphingolipid biosynthetic process [GO:0030148]	KLMA_10498	W0T3Y7	W0T3Y7	 Serine palmitoyltransferase 1 - LCB1 	KMXK_0A03430
aspartyl-tRNA aminoacylation [GO:0006422]	KLMA_10670	W0T3Y8	W0T3Y8	 Aspartyl-tRNA synthetase - DPS1 	KMXK_0A01700
endocytosis [GO:0006897]	KLMA_10141	W0T3Z0	W0T3Z0	 ANTH_AP180_CALM - SLA2 	KMXK_0A07130
"exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000467]; generation of mature 3'-end of 5S rRNA generated by RNA polymerase III [GO:0002107]; tRNA 3'-trailer cleavage, exonucleolytic [GO:0034415]; U5 snRNA 3'-end processing [GO:0034476]"	KLMA_10503	W0T3Z2	W0T3Z2	 RNA exonuclease 1 - RNH70 	KMXK_0A03380
	KLMA_10146	W0T3Z6	W0T3Z6	 Zn2/Cys6 DNA-binding domain - KLMA_10146 	KMXK_0A07100
metal ion transport [GO:0030001]; mitochondrial respiratory chain complex IV assembly [GO:0033617]	KLMA_10675	W0T3Z7	W0T3Z7	 Cytochrome c oxidase assembly protein COX19 - COX19 	KMXK_0A01650
cell budding [GO:0007114]; triglyceride catabolic process [GO:0019433]	KLMA_10508	W0T3Z8	W0T3Z8	 Lipase 3 - TGL3 	KMXK_0A03330
mitotic cytokinesis [GO:0000281]; septin ring assembly [GO:0000921]; septin ring disassembly [GO:0031107]	KLMA_10680	W0T401	W0T401	 Cell division control protein 3 - CDC3 	KMXK_0A01600
signal transduction [GO:0007165]	KLMA_10151	W0T402	W0T402	 Protein ECM25 - ECM25 	KMXK_0A07040
folic acid-containing compound biosynthetic process [GO:0009396]	KLMA_10513	W0T403	W0T403	 5-formyltetrahydrofolate cyclo-ligase - FAU1 	KMXK_0A03280
fungal-type cell wall organization [GO:0031505]	KLMA_10685	W0T406	W0T406	 Protein SBE2 - SBE2 	KMXK_0A01550
protein deubiquitination [GO:0016579]; ubiquitin-dependent protein catabolic process [GO:0006511]	KLMA_10156	W0T407	W0T407	 Ubiquitin carboxyl-terminal hydrolase 12 - UBP12 	KMXK_0A06990
carbohydrate metabolic process [GO:0005975]	KLMA_10518	W0T408	W0T408	 Inulinase - INU1 	KMXK_0A03230
iron-sulfur cluster assembly [GO:0016226]; tRNA wobble uridine modification [GO:0002098]	KLMA_10690	W0T411	W0T411	 Probable cytosolic iron-sulfur protein assembly protein 1 - CIA1 	KMXK_0A01500
cell division [GO:0051301]; DNA replication initiation [GO:0006270]; G1/S transition of mitotic cell cycle [GO:0000082]; pre-replicative complex assembly involved in nuclear cell cycle DNA replication [GO:0006267]; regulation of chromatin silencing at telomere [GO:0031938]; regulation of DNA-dependent DNA replication initiation [GO:0030174]	KLMA_10161	W0T412	W0T412	 Cell division control protein 6 - CDC6 	KMXK_0A06940
	KLMA_10523	W0T413	W0T413	 Uncharacterized protein - KLMA_10523 	KMXK_0A03170
	KLMA_10695	W0T415	W0T415	 External NADH-ubiquinone oxidoreductase 1 - NDE1 	KMXK_0A01450
	KLMA_10528	W0T417	W0T417	 pH-response regulator protein palI/RIM9 - KLMA_10528 	KMXK_0A03120
translation [GO:0006412]	KLMA_10700	W0T419	W0T419	 40S ribosomal protein S16 - RPS16 	KMXK_0A01400
"exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000467]; nonfunctional rRNA decay [GO:0070651]; nuclear mRNA surveillance [GO:0071028]; nuclear polyadenylation-dependent CUT catabolic process [GO:0071039]; nuclear polyadenylation-dependent rRNA catabolic process [GO:0071035]; nuclear polyadenylation-dependent tRNA catabolic process [GO:0071038]; poly(A)+ mRNA export from nucleus [GO:0016973]"	KLMA_10533	W0T421	W0T421	 Exosome complex exonuclease DIS3 - DIS3 	KMXK_0A03080
