"genes"	"logFC"	"logCPM"	"PValue"	"FDR"	"Portein_names"
"YALI0_F11487g"	0.770231883	7.504139847	0.002950982	0.025570955	"weakly similar to uniprot|P32432 Saccharomycescerevisiae YLR403w SFP1 zinc finger protein"
"YALI0_E14322g"	0.770788921	6.164405014	0.002609895	0.023536256	"similar to uniprot|P32573 Saccharomyces cerevisiaeYNL202w SPS19 peroxisomal 2 4-dienoyl-CoA reductase"
"YALI0_B18194g"	0.772968996	5.610856394	0.003966052	0.03010323	"similar to uniprot|Q6CCA1 Yarrowia lipolyticaYALI0C11165g"
"YALI0_C12364g"	0.773519011	7.476173319	0.003502654	0.028025863	"some similarities with uniprot|Q03125 Saccharomycescerevisiae YDR043c NRG1 transcriptional repressor forglucose repression of STA1 gene expression"
"YALI0_E10351g"	0.774124977	5.5952386	0.007466179	0.045358723	"weakly similar to uniprot|Q9Y7N2Schizosaccharomyces pombe RNA polymerase II mediatorcomplex protein rox3"
"YALI0_C00319g"	0.780611938	6.762322484	0.003867285	0.029726074	"similar to uniprot|P47137 Saccharomyces cerevisiaeProbable oxidoreductase YJR096W"
"YALI0_D09757g"	0.791297805	7.29016188	0.004663162	0.0329561	"weakly similar to uniprot|P38749 Saccharomycescerevisiae YHL009c YAP3 transcription factor of afungal-specific family of bzip proteins singleton"
"YALI0_E21307g"	0.795189346	6.815902823	0.005300853	0.03587404	"similar to uniprot|P00175 Saccharomyces cerevisiaeYML054c CYB2 lactate dehydrogenase cytochrome b2"
"YALI0_C03047g"	0.810738978	6.167780459	0.001961272	0.019359545	"weakly similar to uniprot|P40505 Saccharomycescerevisiae YIL084C SDS3 protein"
"YALI0_D12078g"	0.812523353	7.31112298	0.006937623	0.04312488	"some similarities with uniprot|Q99326 Saccharomycescerevisiae ORF YOR338W"
"YALI0_B20966g"	0.817094706	6.558880326	0.001708774	0.017662195	"similar to uniprot|Q07549 Saccharomyces cerevisiaeYDL123W"
"YALI0_F14135g"	0.819792639	6.396906655	0.006697527	0.042213235	"similar to CA4251|IPF4291 Candida albicans IPF4291unknown function"
"YALI0_A01001g"	0.82109211	6.386348867	0.006601691	0.041914508	"weakly similar to uniprot|P32341 Saccharomycescerevisiae YKL119c VPH2 H+-ATPase assembly protein"
"YALI0_A00396g"	0.827519139	7.363289342	0.002626702	0.02357027	"some similarities with uniprot|Q8J174 Emericellanidulans RfeF"
"YALI0_C16434g"	0.829571374	6.895388873	0.004199996	0.031099481	"similar to uniprot|P15454 Saccharomyces cerevisiaeYDR454c GUK1 guanylate kinase"
"YALI0_F20812g"	0.833304612	7.061953874	0.006913598	0.043060941	"weakly similar to uniprot|Q8BWR2 Mus musculusTRP26"
"YALI0_B04928g"	0.836266722	8.57129433	0.004612887	0.032793727	"similar to uniprot|Q03020 Saccharomyces cerevisiaeYPL135w ISU1 strong similarity to nitrogen fixationprotein"
"YALI0_B20911g"	0.83752428	6.779384739	0.005535	0.036963061	"similar to uniprot|P21734 Saccharomyces cerevisiaeYDR177w Ubiquitin-conjugating enzyme (Ubiquitin- proteinligase)"
"YALI0_F08217g"	0.843865929	5.910497825	0.001926304	0.019190171	"weakly similar to uniprot|Q08959 Saccharomycescerevisiae YPL206C"
"YALI0_F06622g"	0.84447486	5.241041475	0.004231852	0.031258937	"weakly similar to ca|CA3582|IPF15466 Candidaalbicans and DEHA0F25564g Debaryomyces hansenii"
"YALI0_B18744g"	0.84561483	6.185197086	0.000528405	0.007825309	"no similarity"
"YALI0_F30657g"	0.850046919	4.884180243	0.004282127	0.031438601	"no similarity"
"YALI0_D03641g"	0.862483708	5.20519316	0.005696188	0.037789494	"no similarity"
"YALI0_B08987g"	0.864408175	7.221890337	0.007811633	0.046631641	"highly similar to uniprot|O93996 Candida albicansConserved hypothetical protein (CTA1P)"
"YALI0_D14630g"	0.864844872	7.331490463	0.005113638	0.034919169	"similar to uniprot|P51996 Saccharomyces cerevisiaeYGL210w YPT32 small GTP-binding protein essential forGolgi function"
"YALI0_B00308g"	0.866442578	3.716181689	0.004335318	0.031561326	"weakly similar to uniprot|P40084 Saccharomycescerevisiae YER139c"
"YALI0_F17974g"	0.86819961	6.639075813	0.006948965	0.04312488	"similar to uniprot|Q01532 Saccharomyces cerevisiaeYNL239w Cysteine proteinase 1 (EC 3.4.22.40) (Y3)(Bleomycin hydrolase) (BLM hydrolase)"
"YALI0_F23991g"	0.870837251	6.231167669	0.007452086	0.045340937	"similar to uniprot|P43587 Saccharomyces cerevisiaeYFR003c and wi|NCU01670.1 Neurospora crassa NCU01670.1hypothetical protein"
"YALI0_B22550g"	0.875982946	6.945362497	0.008311788	0.048595079	"similar to uniprot|Q9P3J2 Neurospora crassaNCU05419.1 related to hydroxymethylglutaryl-CoA lyase"
"YALI0_F00704g"	0.879308596	5.369635911	0.00301871	0.025940802	"no similarity"
"YALI0_D19734g"	0.881305543	7.184026295	0.004620491	0.032809278	"similar to DEHA0D15510g Debaryomyces hansenii IPF3004.1"
"YALI0_F21241g"	0.881884912	6.97375007	0.005101618	0.034887968	"similar to uniprot|Q10167 Schizosaccharomyces pombeHypothetical protein C26A3.14c"
"YALI0_F05456g"	0.883343419	6.877759545	0.006073415	0.039534179	"similar to uniprot|Q08826 Saccharomyces cerevisiaeYOR357c GRD19 putative golgi membrane protein-sortingprotein (nexin)"
"YALI0_F00506g"	0.88472703	10.57323587	0.007068232	0.043641471	"highly similar to uniprot|P32288 Saccharomycescerevisiae YPR035w GLN1 glutamate--ammonia ligase andDEHA0G20317g Debaryomyces hansenii IPF 5106.1"
"YALI0_F14531g"	0.886630843	6.310422601	0.006256142	0.040312181	"no similarity"
"YALI0_A16170g"	0.890061582	6.859709531	0.000649969	0.009029495	"no similarity"
"YALI0_B07073g"	0.892206792	5.43479737	0.004526681	0.032388595	"similar to uniprot|Q7SAR5 Neurospora crassaNCU06174.1 hypothetical protein"
"YALI0_E15246g"	0.897577383	7.351252286	0.007305506	0.044651312	"weakly similar to uniprot|O94060 Candida albicansHypothetical transmembrane protein"
"YALI0_E23408g"	0.898501092	6.556114393	0.008279785	0.048454743	"similar to uniprot|P12868 Saccharomyces cerevisiaeYMR231w PEP5 vacuolar biogenesis protein"
"YALI0_D25322g"	0.899900265	7.071487912	0.00271986	0.024085075	"weakly similar to uniprot|O55125 Mus musculusNipSnap1 protein"
"YALI0_D07890g"	0.900271028	7.270741572	0.00758018	0.045849111	"highly similar to uniprot|Q8X0I8 Neurospora crassaProbable E2 ubiquitin-conjugating enzyme"
"YALI0_A02112g"	0.900656421	6.71968839	0.001130762	0.013045759	"similar to KLLA0F01639g Kluyveromyces lactis IPF1842.1"
"YALI0_A09658g"	0.910297081	7.360857162	0.005873814	0.038629416	"weakly similar to uniprot|P07834 Saccharomycescerevisiae YFL009w CDC4 cell division control protein"
"YALI0_F17820g"	0.914307497	12.16680787	0.005290717	0.03587404	"highly similar to uniprot|P39708 Saccharomycescerevisiae YAL062w GDH3 NADP-glutamate dehydrogenase oruniprot|P07262 Saccharomyces cerevisiae YOR375c GDH1glutamate dehydrogenase (NADP+)"
"YALI0_B11242g"	0.915702426	7.422811293	0.003938973	0.030048309	"weakly similar to uniprot|Q09910Schizosaccharomyces pombe Hypothetical protein C30D11.11in chromosome I"
"YALI0_B13332g"	0.918761823	5.859049162	0.000157314	0.003355101	"weakly similar to CA5609|IPF538 Candida albicansunknown function"
"YALI0_B00660g"	0.919394364	5.04894235	0.005066022	0.034829617	"weakly similar to uniprot|Q12151 Saccharomycescerevisiae YDR213w UPC2 regulatory protein involved incontrol of sterol uptake"
"YALI0_A00369g"	0.925333132	1.85111848	0.006146019	0.039883283	"weakly similar to uniprot|P38236 Saccharomycescerevisiae YBR057c MUM2: meiotic protein"
"YALI0_A15576g"	0.92570577	7.805958026	0.00485034	0.033768399	"similar to uniprot|Q07824 Saccharomyces cerevisiaeYLL028w TPO1 polyamine transport protein"
"YALI0_D21208g"	0.931181021	7.27127202	0.000520949	0.007752796	"similar to uniprot|O74999 Schizosaccharomyces pombePutative DNA excision repair protein"
"YALI0_F07645g"	0.931293138	5.391607475	0.008432413	0.049016435	"no similarity"
"YALI0_F05148g"	0.93579473	6.059268898	0.000894596	0.011407518	"weakly similar to uniprot|Q9P6D Neurospora crassaNCU01763.1 hypothetical protein"
"YALI0_B09251g"	0.936963863	4.49541059	0.001129934	0.013045759	"weakly similar to CA3585|CaIFT1 Candida albicansCaIFT1 unknown function"
"YALI0_B19162g"	0.940933736	6.518235704	0.004782549	0.033450228	"similar to uniprot|O94021 Candida albicansHypothetical 48.1 kDa protein"
"YALI0_E11627g"	0.943162034	3.053266345	0.006917335	0.043060941	"similar to uniprot|P28868 Candida albicans GPA1Guanine nucleotide-binding protein alpha subunit"
"YALI0_F19778g"	0.948900989	7.514286585	0.001111505	0.012897295	"some similarities with uniprot|P39743 Saccharomycescerevisiae YDR388w RVS167 reduced viability uponstarvation protein"
"YALI0_D06171g"	0.951111761	6.873730459	0.007233779	0.044366483	"no similarity"
"YALI0_C13178g"	0.951886552	6.068193286	0.00434213	0.031572965	"some similarities with uniprot|P33122 Saccharomycescerevisiae YOR344c TYE7 basic helix-loop-helixtranscription factor"
"YALI0_E05621g"	0.955154431	9.342336364	0.008475029	0.049216925	"similar to uniprot|Q9URW6 Schizosaccharomyces pombeSPAPJ696.02 SH3 domain protein"
"YALI0_B20768g"	0.958810887	3.992326016	0.003435664	0.027820609	"similar to DEHA0A00979g Debaryomyces hansenii IPF65.1"
"YALI0_E31797g"	0.960166905	8.268819337	0.005648873	0.037599147	"similar to uniprot|P43636 Saccharomyces cerevisiaeYGL065c ALG2 Glycosyltransferase"
"YALI0_E12081g"	0.964257762	8.488311145	0.00709377	0.043724351	""
"YALI0_E31339g"	0.96483069	7.972861958	0.002544099	0.023172342	"weakly similar to uniprot|Q9P7E1Schizosaccharomyces pombe Zf-C3HC4 ring finger protein"
"YALI0_D08250g"	0.966669748	7.32011266	0.000613458	0.008668454	"similar to uniprot|Q871N8 Neurospora crassaNCU01449.1 hypothetical protein"
"YALI0_A18161g"	0.970200736	6.208246096	0.00107059	0.012640479	"weakly similar to uniprot|O74919Schizosaccharomyces pombe Rna binding protein-putative premRNA splicing factor and to to uniprot|P38151Saccharomyces cerevisiae YBR233w PAB1-binding protein 2"
"YALI0_D16709g"	0.974919987	6.107477905	0.003372912	0.02767662	"similar to uniprot|P36077 Saccharomyces cerevisiaeYKL086w"
"YALI0_C08635g"	0.975723862	8.108226918	0.002225969	0.021193644	"similar to uniprot|P87216 Schizosaccharomyces pombeVIP1 protein (P53 antigen homolog)"
"YALI0_C14872g"	0.980118083	3.10290244	0.00470777	0.033156933	"weakly similar to DEHA0B02497g Debaryomyceshansenii IPF 9327.1 and ca|CA4834|IPF1217 Candida albicansor ca|IPF1216 Candida albicans"
"YALI0_E30921g"	0.993030845	5.005632998	0.000573047	0.008244528	"weakly similar to uniprot|Q7SFY9 Neurospora crassaNCU03105.1 predicted protein (39797 - 38088)"
"YALI0_D16599g"	0.993539626	5.901652964	0.004985256	0.034352325	"no similarity"
"YALI0_C03564g"	0.998980093	3.777140287	0.004231115	0.031258937	"no similarity"
"YALI0_D08646g"	0.99967142	5.38282665	0.00100105	0.012151028	"no similarity"
"YALI0_D11748g"	1.002452516	6.536435182	0.00402635	0.030374023	"some similarities with uniprot|P33296 Saccharomycescerevisiae YER100w Ubiquitin-conjugating enzyme E2-28.4kDa (EC 6.3.2.19)"
"YALI0_B07403g"	1.005680621	7.276876655	0.000694637	0.009497556	"some similarities with uniprot|P38195 Saccharomycescerevisiae YBL043w ECM13 involved in cell wall structureof biosynthesis"
"YALI0_E32901g"	1.010137251	5.714312524	0.000601548	0.008532958	"similar to uniprot|P36035 Saccharomyces cerevisiaeYKL217W JEN1 Carboxylic acid transporter protein homolog"
"YALI0_E34903g"	1.01034916	4.429558771	0.000134311	0.002990899	"similar to uniprot|P53918 Saccharomyces cerevisiaeYNL125c ESBP6"
"YALI0_C12276g"	1.012234439	7.895399721	0.003852325	0.029665372	"some similarities with uniprot|P53230 Saccharomycescerevisiae YGR046w similarity to proline transport helperPTH1 C. albicans"
"YALI0_E23192g"	1.015326993	8.714168295	0.002083122	0.020187951	"some similarities with uniprot|A2R678 Aspergillusniger"
"YALI0_C06754g"	1.019724946	6.476085784	5.50785e-05	0.001651536	"weakly similar to uniprot|Q96U38 Neurospora crassaConserved hypothetical protein"
"YALI0_F30085g"	1.027199039	6.580471873	0.003478792	0.027964959	"similar to CAGL0A03674g Candida glabrata"
"YALI0_E05203g"	1.033200977	5.643730587	0.008533456	0.049461382	"some similarities with uniprot|P08019 Saccharomycescerevisiae YIL099w SGA1 sporulation specific glucan 14-alpha-glucosidase"
"YALI0_C06644g"	1.034468231	5.225195834	0.007836212	0.0466594	"similar to ca|CA0882|CaPHR3 Candida albicanssurface glycoprotein (by homology)"
"YALI0_E18073g"	1.035226729	2.01572724	0.007371078	0.045006676	"no similarity"
"YALI0_E05445g"	1.03687333	5.864677825	0.0074293	0.045316484	"weakly similar to DEHA0E02409g Debaryomyceshansenii"
"YALI0_A04367g"	1.041173662	5.611533725	0.002098905	0.020276026	"uniprot|P41925 Yarrowia lipolytica Ras-likeGTP-binding protein RYL2"
"YALI0_B13816g"	1.042859764	7.120993336	0.000841348	0.011006579	"uniprot|O74130 Yarrowia lipolytica ALK4 CYP52family member"
"YALI0_C06842g"	1.047269834	8.213318978	0.000596289	0.008498265	"similar to uniprot|P11746 Saccharomyces cerevisiaeYMR043W Pheromone receptor transcription factor (GRM/PRTFprotein)"
"YALI0_E20119g"	1.04729561	8.723481071	0.007149749	0.044007636	"similar to uniprot|P40029 Saccharomyces cerevisiaeYER042w MXR1 responsible for the reduction of methioninesulfoxide"
"YALI0_E11737g"	1.047446584	6.253142824	0.000875302	0.011256267	"no similarity"
"YALI0_F09603g"	1.047732505	7.948015767	0.00240735	0.022427745	"similar to uniprot|P32771 Saccharomyces cerevisiaeYDL168w SFA1 long-chain alcohol dehydrogenase andDEHA0G06457g Debaryomyces hansenii"
"YALI0_D17666g"	1.052474744	6.633618082	0.001470321	0.01559673	"weakly similar to uniprot|O08654 Rattus norvegicusUPF0183 protein"
"YALI0_E17721g"	1.052913458	4.273166459	0.002710357	0.024071306	"similar to DEHA0C06160g Debaryomyces hansenii"
"YALI0_E12947g"	1.055733166	2.544791664	0.003910793	0.029946486	"some similarities with uniprot|P38750 Saccharomycescerevisiae YHL008c"
"YALI0_C17897g"	1.064145032	6.099854962	0.001497731	0.015832032	"some similarities with uniprot|P38263 Saccharomycescerevisiae YBR105c VID24 required for vacuolar import anddegradation of FBP1P"
"YALI0_E09669g"	1.067420887	1.162915055	0.003997148	0.030263406	"no similarity"
"YALI0_D01760g"	1.073436743	6.972411988	0.00182936	0.018653924	"weakly similar to uniprot|P53275 Saccharomycescerevisiae YGR127w"
"YALI0_C20119g"	1.080100738	5.89742729	0.001042436	0.012404788	"similar to uniprot|P38862 Saccharomyces cerevisiaeYHR171w APG7 component of the autophagic system"
"YALI0_E28534g"	1.080480923	6.964626115	0.000350843	0.005919383	"weakly similar to uniprot|P33890 Saccharomycescerevisiae YOR010c TIR2 cold shock induced protein P5.25.f5.1"
"YALI0_B09141g"	1.084816126	5.303526643	0.00196087	0.019359545	"no similarity"
"YALI0_A10010g"	1.085139625	7.087038897	0.002559337	0.023276129	"similar to uniprot|Q8NIR4 Neurospora crassaConserved hypothetical protein"
"YALI0_A19514g"	1.085226622	7.894659507	0.003376841	0.02767662	"similar to uniprot|Q06436 Saccharomyces cerevisiaeYLR427w"
"YALI0_F07667g"	1.088239516	7.685026044	8.36568e-05	0.002193547	"similar to uniprot|P25375 Saccharomyces cerevisiaeYCL057w PRD1 proteinase yscD"
"YALI0_D11286g"	1.090690644	5.300998101	0.001298013	0.014452325	"no similarity"
"YALI0_D10725g"	1.092595314	8.766477219	0.008688192	0.049988068	"no similarity"
"YALI0_A06347g"	1.098851859	5.221540924	0.008065898	0.047557639	"no similarity"
"YALI0_F10549g"	1.100375144	3.152066994	0.00089916	0.011415088	"weakly similar to uniprot|Q12303 Saccharomycescerevisiae Putative aspartyl protease YLR121C precursor"
"YALI0_E34672g"	1.106346577	10.49383355	0.006784023	0.042537089	"similar to uniprot|P33303 Saccharomyces cerevisiaeYJR095w ACR1 succinate-fumarate transporter P33.2.f7.1"
"YALI0_C22275g"	1.106526794	7.395441771	0.004701716	0.033152845	"similar to uniprot|P32854 Saccharomyces cerevisiaeYOR036w PEP12 syntaxin (T-SNARE) vacuolar"
"YALI0_E30943g"	1.108368303	8.315096195	0.008025383	0.047424142	"similar to uniprot|O94363 Schizosaccharomyces pombeSPBC428.16C GTP-binding protein Rheb homolog"
"YALI0_B23056g"	1.109659924	7.73524977	0.001249757	0.014067056	"highly similar to uniprot|P17871Schizosaccharomyces pombe Transcription initiation factorTFIID (TATA-box factor) (TATA sequence-binding protein)(TBP)"
"YALI0_D21538g"	1.11551375	5.348500278	0.002784069	0.024474754	"no similarity"
"YALI0_D04268g"	1.115915295	11.47752694	0.008352522	0.048739141	"similar to uniprot|P00431 Saccharomyces cerevisiaeYKR066c CCP1 cytochrome-c peroxidase precursor"
"YALI0_F00220g"	1.115929852	8.046918469	0.00723693	0.044366483	"no similarity"
"YALI0_F27423g"	1.118448835	6.025264021	0.007494732	0.045468077	"similar to uniprot|P28627 Saccharomyces cerevisiaeYMR150c IMP1 protease mitochondrial singleton"
"YALI0_D17050g"	1.121326671	6.316997002	1.91422e-05	0.000733826	"similar to uniprot|Q9C452 Penicillium paxilliGeranylgeranyl pyrophosphate synthase BTS1 homologue"
"YALI0_B15620g"	1.12817839	6.049470597	0.003276278	0.027370742	"no similarity"
"YALI0_A03817g"	1.130106933	6.953415085	0.004475862	0.03223579	"weakly similar to CA5921|IPF8930 Candida albicansunknown function"
"YALI0_D01419g"	1.140155968	7.555767946	0.002732013	0.024138331	"no similarity"
"YALI0_E29601g"	1.140178147	5.609545168	8.97393e-05	0.002283829	"similar to uniprot|P53152 Saccharomyces cerevisiaeYGL087c MMS2 part of the error-free postreplication repairpathway singleton"
"YALI0_B03190g"	1.140761331	6.722944402	0.001384789	0.015031666	"similar to uniprot|Q873D6 Neurospora crassa B17B1.060 Related to a retinal short-chain dehydrogenase"
"YALI0_D01980g"	1.141176321	8.588078646	0.002496221	0.022908504	"similar to uniprot|P40579 Saccharomyces cerevisiaeYIR035c similarity to human corticosteroid11-beta-dehydrogenase"
"YALI0_F08525g"	1.141733961	6.175568703	0.004780519	0.033450228	"no similarity possibly noncoding"
"YALI0_B03234g"	1.141759161	4.787958908	0.00301936	0.025940802	"no similarity"
"YALI0_C20647g"	1.143119472	4.730462108	0.003808146	0.029533857	"no similarity"
"YALI0_E18436g"	1.148532097	7.550380712	0.000274001	0.004952805	"weakly similar to uniprot|P53983 Saccharomycescerevisiae YNL008c ubiquitin-protein ligase activity"
"YALI0_C06732g"	1.14918998	6.967384771	0.0007702	0.010185811	"weakly similar to uniprot|Q8X0A9 Neurospora crassaConserved hypothetical protein"
"YALI0_F10541g"	1.150569499	5.871594007	0.001483842	0.015712639	"similar to uniprot|P41910 Saccharomyces cerevisiaeYDR005c MAF1 required for sorting of MOD5P"
"YALI0_F17050g"	1.15395418	4.040695884	0.001661056	0.017198323	"similar to uniprot|Q12157 Saccharomyces cerevisiaeYDL008w APC11 subunit of the anaphase promoting complex"
"YALI0_E04202g"	1.15640923	3.415451959	0.003924017	0.029971972	"similar to uniprot|Q96U86 Neurospora crassa B13A5.050 putative arginase family member"
"YALI0_D13200g"	1.164042789	4.260181212	0.000138906	0.003059461	"no similarity"
"YALI0_F23265g"	1.164506141	4.26078407	0.001084658	0.012721256	"weakly similar to uniprot|Q96UB2 Neurospora crassaNCU03800.1 hypothetical protein"
"YALI0_F21197g"	1.167461566	6.514538707	0.003595924	0.028583346	"similar to uniprot|Q8TGF1 Aspergillus fumigatusCarnitine acetyl transferase"
"YALI0_C09845g"	1.168817099	7.150834217	0.003117961	0.026598581	"weakly similar to uniprot|Q7RY47 Neurospora crassaNCU04516.1 predicted protein"
"YALI0_E13420g"	1.172286814	8.671618454	0.007508647	0.045479875	"similar to uniprot|Q9HZP7 Pseudomonas aeruginosaElectron transfer flavoprotein alpha-subunit"
"YALI0_F16511g"	1.180871137	4.736824347	0.00019888	0.003975626	"some similarities with DEHA0E11308g Debaryomyceshansenii IPF 12024.1"
"YALI0_E06083g"	1.181087978	8.260746053	0.004060103	0.030445689	"similar to uniprot|P53285 Saccharomyces cerevisiaeYGR141w"
"YALI0_D21593g"	1.181680256	3.935003551	0.000176537	0.003661934	"similar to uniprot|Q88EF6 Pseudomonas putida(strain KT2440) Hypothetical protein"
"YALI0_B22506g"	1.187133129	4.079721106	0.003283104	0.027370742	"highly similar to uniprot|Q9Y790 Mycosphaerellagraminicola NAD-dependent formate dehydrogenase (EC 1.2.1.2)"
"YALI0_F23243g"	1.191032242	7.343411929	3.53672e-05	0.001157942	"similar to uniprot|P32375 Saccharomyces cerevisiaeAllantoinase (EC 3.5.2.5) YIR027c DAL1"
"YALI0_A00660g"	1.196555696	6.500110577	0.002477694	0.022774458	"weakly similar to uniprot|Q12218 Saccharomycescerevisiae YOR009w"
"YALI0_C07722g"	1.197550929	0.856649219	0.001107204	0.012872044	"weakly similar to uniprot|P38124 Saccharomycescerevisiae YBR008c FLR1 fluconazole resistance protein"
"YALI0_D14366g"	1.207996939	4.714190936	0.001935427	0.019249399	"weakly similar to uniprot|Q6C943 Yarrowialipolytica YALI0D14388g"
"YALI0_D12408g"	1.210042756	8.904836653	0.000274228	0.004952805	"similar to uniprot|Q12434 Saccharomyces cerevisiaeYDL135C Rho GDP-dissociation inhibitor (Rho GDI)"
"YALI0_E08184g"	1.210543082	5.644261007	0.004327131	0.031561326	"weakly similar to uniprot|P40096 Saccharomycescerevisiae YER159c NCB1 functional homolog of humanNC2alpha"
"YALI0_E01320g"	1.211629354	4.90105179	0.003562182	0.028352345	"weakly similar to uniprot|P53237 Saccharomycescerevisiae YGR057c LST7 required for amino acid permeasetransport from the Golgi to the cell surface"
"YALI0_D12881g"	1.212380081	5.092039913	0.000384921	0.00621921	"similar to uniprot|O94257 Schizosaccharomyces pombeConserved hypothetical protein"
"YALI0_F11803g"	1.214233454	8.123707618	0.002081294	0.020187951	"uniprot|Q9UR74 and uniprot|Q9URG4 Yarrowialipolytica similar to uniprot|P00729 Saccharomycescerevisiae YMR297w PRC1 carboxypeptidase y serine-typeprotease"
"YALI0_D06655g"	1.216596405	3.72530979	3.37274e-05	0.00112811	"no similarity"
"YALI0_E18238g"	1.219483377	6.807977287	4.55131e-06	0.000281327	"similar to uniprot|P17649 Saccharomyces cerevisiaeYGR019w UGA1 4-aminobutyrate aminotransferase (GABAtransaminase)"
"YALI0_F20548g"	1.220893559	6.973322968	0.00076363	0.010165506	"no similarity"
"YALI0_F17292g"	1.226114459	6.253731742	8.13937e-05	0.002143484	"no similarity"
"YALI0_E17677g"	1.226115376	10.05460605	0.003852998	0.029665372	"similar to uniprot|Q03419 Saccharomyces cerevisiaeYDR492w or uniprot|Q12442 Saccharomyces cerevisiaeYOL002C"
"YALI0_E26499g"	1.228478926	7.530228929	9.54179e-06	0.000469875	"no similarity possibly noncoding"
"YALI0_D18634g"	1.229120203	5.967942238	0.00207973	0.020187951	"no similarity"
"YALI0_F07194g"	1.230699124	5.707048553	0.000323857	0.005604579	"no similarity"
"YALI0_D09933g"	1.231548212	8.817977126	0.000978848	0.012074067	"similar to uniprot|Q8J0I8 Yarrowia lipolyticaAlternative oxidase"
"YALI0_B22198g"	1.232036409	5.444793529	0.004779847	0.033450228	"some similarities with uniprot|P53438 Saccharomycescerevisiae YMR016c SOK2 regulatory protein in the PKAsignal transduction pathway"
"YALI0_A14256g"	1.232665556	1.578898707	0.004576066	0.032645368	"no similarity"
"YALI0_E20383g"	1.235248483	6.765988327	0.00728599	0.04457701	"some similarities with uniprot|P38216 Saccharomycescerevisiae YBR016w"
"YALI0_A04895g"	1.23547927	7.192537148	0.003463628	0.027935013	"similar to uniprot|Q12408 Saccharomyces cerevisiaeYDL046w NPC2 probablephosphatidylglycerol/phosphatidylinositol transferprotein"
"YALI0_C16929g"	1.237533754	7.92298718	0.003337819	0.027620488	"similar to uniprot|Q96X51 Pholiota nameko anduniprot|O94342 Schizosaccharomyces pombe Metabolitetransport protein"
"YALI0_B01188g"	1.240187058	5.485196422	0.007018051	0.043420161	"no similarity"
"YALI0_A03663g"	1.243849378	6.935440966	0.008608069	0.049727083	"no similarity"
"YALI0_F28765g"	1.244552019	3.227927441	0.007213859	0.044314751	"highly similar to uniprot|O13437 Candida boidiniiNAD- dependent formate dehydrogenase"
"YALI0_F00946g"	1.246237762	5.699385903	0.005255296	0.035685343	"no similarity"
"YALI0_A02673g"	1.247381102	7.391214791	7.44722e-06	0.000402748	"similar to CA1925|IPF18587 Candida albicansputative methyltransferase"
"YALI0_A16060g"	1.250456992	6.950139642	0.003417631	0.027748779	"weakly similar to uniprot|Q07376 Saccharomycescerevisiae YDL054c MCH1"
"YALI0_C08473g"	1.250690834	3.660103721	0.002216291	0.021140273	"weakly similar to uniprot|P08640 Saccharomycescerevisiae YIR019c STA1 extracellular alpha-1 4-glucanglucosidase"
"YALI0_F26191g"	1.251441405	6.377160951	0.000130177	0.002942094	"similar to uniprot|P38067 Saccharomyces cerevisiaeYBR006w UGA2 succinate semialdehyde dehydrogenase"
"YALI0_A09680g"	1.252273111	5.702166158	0.001840071	0.018668758	"weakly similar to uniprot|Q8WTW9 Homo sapiensHypothetical protein"
"YALI0_A20790g"	1.254020452	2.636029114	4.68549e-05	0.001462888	"no similarity"
"YALI0_C16456g"	1.255745043	8.321246678	0.006595691	0.041914508	"some similarities with uniprot|Q03713 Saccharomycescerevisiae YML030w"
"YALI0_F30899g"	1.257764011	8.009328168	0.004520208	0.032388595	"weakly similar to uniprot|P17695 Saccharomycescerevisiae YDR513w TTR1 glutaredoxin P2.431.f2.1"
"YALI0_E17567g"	1.260978195	0.674699067	0.004645034	0.032899893	"no similarity possibly noncoding"
"YALI0_C02233g"	1.261713127	7.411667005	0.005833697	0.038532934	"no similarity"
"YALI0_F30107g"	1.262990981	5.520819321	0.008153077	0.047898338	"no similarity possibly noncoding"
"YALI0_D10175g"	1.263791298	7.051647194	0.003707045	0.029122662	"no similarity"
"YALI0_F26059g"	1.265635697	5.890339362	0.001433743	0.015384269	"weakly similar to uniprot|Q12524 Saccharomycescerevisiae YLR151c PCD1 peroxisomal nudix hydrolase"
"YALI0_B16500g"	1.26906216	10.30109857	0.005811588	0.038434901	"similar to uniprot|P09232 Saccharomyces cerevisiaeYEL060c PRB1 protease B vacuolar P3.40.f3.1"
"YALI0_B17908g"	1.26990763	5.105133718	0.000615255	0.008668454	"weakly similar to uniprot|Q6CBL4 Yarrowialipolytica YALI0C17589g"
"YALI0_A20834g"	1.270218836	4.636216444	0.003950151	0.030057872	"weakly similar to uniprot|Q02959 Saccharomycescerevisiae YPL116W HOS3 protein"
"YALI0_B00770g"	1.271264934	7.085008159	0.000858822	0.011116422	"weakly similar to uniprot|Q3E756 Saccharomycescerevisiae YBL029C-A predicted protein"
"YALI0_E23287g"	1.271607793	10.52225749	0.000408322	0.00647437	"similar to uniprot|P49374 Kluyveromyces lactisHigh-affinity glucose transporter"
"YALI0_E26433g"	1.275844384	5.891245819	0.000923598	0.011654648	"similar to uniprot|P35195 Saccharomyces cerevisiaeYBL001c ECM15 involved in cell wall biogenesis andarchitecture"
"YALI0_C16885g"	1.276940799	10.82927358	0.00236312	0.022122751	"uniprot|P41555 Yarrowia lipolytica Isocitratelyase"
