NCBI_CBS6556	Uniprot_DMKU3_1042	Gene_name_DMKU3_1042	standard_A	standard_B	standard_C	high_temp_A	high_temp_B	high_temp_C	low_pH_A	low_pH_B	low_pH_C	osmotic_stress_A	osmotic_stress_B	osmotic_stress_C	Protein_name	ec_number	Coverage	MW
KMXK_0E03660	W0TC80	KLMA_50361	4.306203684	1.848240065	1.022574317	0.565950246	2.246114854	6.058512542	4.808542825	4.694155775	9.973153216	0	0	0	 Hexose transporter 2 - KHT2		23	"627,999,992,370,606"
KMXK_0E03650	W0TFY3	KLMA_50360	0.623773989	2.127190289	1.034264534	0	1.878455595	1.759075057	3.392525076	1.923954041	4.995792143	4.45503802	6.323770244	3.16142507	 Hexose transporter 2 - KHT2		22	"622,000,007,629,395"
KMXK_0E03670			0.32510932	0.200041639	0	0.2983439	0.065662743	0.097830024	0.118588112	0.067253174	0.104443478	0.108628137	0.594689329	0.235983149	No description in DMKU3-1042- NA		12	"622,000,007,629,395"
KMXK_0E03690	W0TD85	KLMA_50364	1.577580209	0.098559081	0.166932282	0	0.062249053	0	0.112422925	0.19517927	0.583229811	0	0	0	 Low-affinity glucose transporter - RAG1		13	65
KMXK_0E05560	W0TDR9	KLMA_50559	14.00233157	8.198226671	8.727581304	23.52632872	19.17039151	14.84385287	13.40618868	16.23517462	15.84731918	26.22324977	19.64635718	15.00065983	 Ubiquitin-40S ribosomal protein S27a - ubi3		55	17
KMXK_0C07190	W0T8Q2	KLMA_30712	9.158404975	6.990664454	8.821690832	20.06100545	17.33499871	3.418772595	7.974008397	17.75487316	11.17343126	28.67788517	15.48381203	15.86779294	 Ubiquitin-60S ribosomal protein L40 - RPL40B		46	"141,000,003,814,697"
KMXK_0A01850	W0T3V0	KLMA_10655	1.285557253	0.824006418	2.542413776	0.772427363	0.439043243	0.775389352	3.355907329	2.492235933	10.76485337	1.004162389	0.80019006	0.610972241	 ABC_PDR_domain2 - CDR4		31	"177,199,996,948,242"
KMXK_0G00370	W0TJM6	KLMA_80028	10.82515428	12.96988526	11.68897224	9.933947	11.52134718	15.86549853	16.22420114	5.441375255	7.426189228	8.788974912	7.178441519	9.61672105	 Fumarate hydratase - FUM1		53	"522,000,007,629,395"
KMXK_0G03740	W0TH20	KLMA_80369	4.005858128	2.46482761	1.616525075	2.738879976	1.650885469	2.459631717	2.324753998	4.881166166	3.939622914	5.255060663	4.514173064	2.907683534	 Isoleucyl-tRNA synthetase - ILS1		45	"123,099,998,474,121"
KMXK_0C07020	W0T9A7	KLMA_30695	9.669232716	7.513403913	11.18328032	11.90940499	9.511707834	9.885177402	8.570279162	6.795557449	9.509355936	12.10468406	7.296243078	10.27911853	 Cys-Gly metallodipeptidase DUG1 - DUG1		60	"574,000,015,258,789"
KMXK_0C06330	W0TCV6	KLMA_30634	9.393488256	22.41797756	25.84105256	24.18353831	19.31471396	18.08721572	34.88272581	18.2106156	13.46956929	20.08361495	16.69859528	22.67477921	 Transaldolase - TAL1	2.2.1.2	57	"364,000,015,258,789"
KMXK_0F03950			7.861005811	5.529357491	5.601150336	5.183244853	7.732939391	8.583955128	9.308749287	9.388533529	12.30005094	16.40703064	12.97397469	8.278095577	No description in DMKU3-1042- NA		35	"604,000,015,258,789"
KMXK_0E01760	W0TFG0	KLMA_50170	24.09318443	29.71466632	30.5064035	30.91294932	27.48648747	27.9614762	33.8944889	23.52567363	40.06633033	49.39693088	42.26157745	22.03239668	 40S ribosomal protein S1 - RPS1		67	"287,999,992,370,605"
KMXK_0E04320	W0TCE4	KLMA_50431	2.415279618	2.088224527	3.091498527	2.350441555	1.405101294	2.63740447	3.912794892	2.884609708	5.224798598	2.928511313	3.020595602	2.789258027	 Valyl-tRNA synthetase - VAS1		42	"124,5"
KMXK_0A01700	W0T3Y8	KLMA_10670	7.738589599	6.309243588	12.83116788	9.715295381	9.206532341	9.752550139	7.667077793	6.704382941	6.752584698	11.87564798	8.223376223	7.684574727	 Aspartyl-tRNA synthetase - DPS1		54	"630,999,984,741,211"
KMXK_0A03230	W0T408	KLMA_10518	9.093920339	19.8840332	11.35150295	7.080886027	8.48460147	9.72425271	8.616259696	4.88641566	5.141626418	2.010252895	5.719539069	2.269613347	 Inulinase - INU1		33	"622,000,007,629,395"
KMXK_0C05530	W0TAN7	KLMA_30556	1.654629015	3.270590766	5.539491368	13.20053328	12.55507628	19.88058066	8.348052496	9.819865724	7.352335931	8.547742776	6.30577734	5.42647522	 Glutamate decarboxylase - GAD1	4.1.1.15	43	"648,000,030,517,578"
KMXK_0A05270	W0T4J0	KLMA_10336	14.0848061	14.51335782	8.029793988	7.430685817	12.09689082	13.6570576	7.752577655	11.35443531	10.42816303	13.66421795	14.09387646	10.76115253	" Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial - LSC2"	6.2.1.5	60	"457,000,007,629,395"
KMXK_0E00250	W0TCB9	KLMA_50019	9.84589242	7.440686897	11.72992734	3.882733388	0.279146538	0.800244812	19.0873523	13.71477479	26.18004856	16.02303875	19.09897716	15.71989736	 Glutamate dehydrogenase - GDH3		54	"497,000,007,629,395"
KMXK_0B05840	W0T883	KLMA_20568	14.82542713	12.61163942	18.31476199	23.87060815	16.08320236	13.6570576	23.73303657	14.93714043	25.58201977	19.44864657	32.14602932	17.12097486	" Succinate--CoA ligase [ADP-forming] subunit alpha, mitochondrial - LSC1"	6.2.1.5	49	"334,000,015,258,789"
KMXK_0F00710	W0TI30	KLMA_60493	5.976185306	8.530067443	10.7643012	6.948373629	9.452726415	14.083488	9.729951977	13.61701387	9.751290097	15.63797074	18.89347741	15.60784364	 Homocitrate synthase - LYS21		61	"487,000,007,629,395"
KMXK_0C02950	W0TBW0	KLMA_30299	5.839106343	4.650437898	5.697235712	7.981544962	5.930548065	8.835842578	6.10447667	6.074193048	6.895260588	10.75937623	7.450405969	7.635167555	 Polyadenylate-binding protein - PAB1		42	"658,000,030,517,578"
KMXK_0B04770	W0TA03	KLMA_20466	6.393532055	4.007223174	8.342581112	5.544073999	5.11027782	6.903968925	6.746215257	4.746128021	8.128432712	7.666003198	5.743339912	5.999282283	" Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial - SDH1"	1.3.5.1	46	71
KMXK_0F01210	W0TF85	KLMA_60442	8.006807901	4.828831056	7.528843693	9.666050871	8.594643733	9.703116793	8.412435739	9.562667455	10.35906178	9.708204109	15.53153688	6.889225126	 Eukaryotic translation initiation factor 2 subunit gamma - GCD11		55	"574,000,015,258,789"
KMXK_0A00760	W0T4R5	KLMA_10763	6.444906287	4.40098736	4.685156503	11.62590972	8.509291532	8.843402029	9.659303992	6.079389787	7.610635207	6.171913557	6.527309346	6.968206548	 Glucose-6-phosphate isomerase - RAG2	5.3.1.9	31	"61,5"
KMXK_0E02870	W0TBC7	KLMA_50283	1.637205414	1.314975572	1.636170708	1.14731679	1.415332409	1.699824029	2.556116154	2.60408243	2.722629427	3.356672211	2.63179883	2.577170145	 Phosphoribosylformylglycinamidine synthase - ADE6		25	"147,300,003,051,758"
KMXK_0F03040	W0TD46	KLMA_60271	10.38263032	9.460338745	10.56837148	8.868164555	14.43705481	17.97466512	19.75745397	8.013903583	15.67937044	18.0980654	20.34244186	19.92019041	 Probable trans-2-enoyl-CoA reductase - ETR1		52	"415,999,984,741,211"
KMXK_0D05050	W0TCH3	KLMA_40482	23.94145275	17.89796362	28.12134152	24.76219328	18.64933072	24.85714762	30.1314676	30.38972102	47.19492026	27.60078662	20.00149859	24.29744262	 40S ribosomal protein S4 - RPS4B		63	"288,999,996,185,303"
KMXK_0D01490	W0TDE9	KLMA_40125	23.6544306	26.21948149	34.28191218	50.15138509	24.02486432	32.45751456	47.58302336	26.9850769	11.3192393	9.490096271	8.820105287	33.75100169	 Triosephosphate isomerase - TPI1	5.3.1.1	82	"268,999,996,185,303"
KMXK_0A02470	W0T7Z3	KLMA_10592	11.46359441	6.198699575	8.681134667	2.249986207	3.915044357	0.990250709	7.070641538	4.753241084	3.236394912	8.95433503	4.977317754	6.354257613	 Enoate reductase 1 - KYE1		56	"444,000,015,258,789"
KMXK_0A03790	W0T3V3	KLMA_10458	10.11455875	3.234450032	5.478278792	0.990422091	1.522040601	0.994220013	4.731738694	2.683443033	3.249367621	1.756395725	4.028330354	7.341731781	 Enoate reductase 1 - KYE1		53	"457,999,992,370,606"
KMXK_0B02570	W0T5J7	KLMA_20242	9.746423987	8.851048457	14.99126917	10.29270205	7.891319978	8.978323023	14.25186786	10.18261628	14.14695014	20.12937437	15.28593741	18.56906798	 GU4 nucleic-binding protein 1 - ARC1		51	"417,999,992,370,605"
KMXK_0H02790	W0TIZ7	KLMA_70281	5.350446525	4.522494575	5.446163902	4.570001896	4.544476431	8.399329569	9.17426092	7.620000549	8.079998087	9.326416157	7.810438431	8.734057131	 Asparagine synthetase [glutamine-hydrolyzing] 1 - ASN1		49	"64,5"
KMXK_0A00550	W0T5T9	KLMA_10786	22.39901444	23.48683861	29.63861737	31.56303764	28.5429031	38.77772504	47.00578616	19.48572179	45.40048026	35.1812401	32.69748092	24.9656353	 40S ribosomal protein S6 - RPS6		49	"267,000,007,629,395"
KMXK_0D01910	W0TAX2	KLMA_40164	3.500952689	4.913309293	5.343590876	6.181750418	5.097554303	6.205455267	5.24705322	7.343221903	8.108194625	4.176575016	5.729040204	6.562746106	 Fimbrin - SAC6		51	"718,000,030,517,578"
KMXK_0C00350	W0T8H0	KLMA_30033	2.897548433	2.211715784	2.35452496	2.659000678	1.791544049	3.651632641	2.522827458	1.628059922	3.535065148	3.676701953	3.768429544	1.866084954	 Ubiquitin-activating enzyme E1 1 - UBA1		33	"113,699,996,948,242"
KMXK_0F00670	W0TFF0	KLMA_60497	7.291026789	6.021296139	7.327731281	7.425384828	4.508016331	6.716431972	6.462367469	6.197114897	5.691566574	7.457766617	4.834869607	6.47711515	 V-type proton ATPase catalytic subunit A - VMA1		56	"678,000,030,517,578"
KMXK_0A03270	W0T5N8	KLMA_10514	14.73556696	8.111342457	13.73840836	12.0973291	6.355305957	15.06465899	7.214211896	16.06311541	16.08305212	9.136154046	11.1192151	15.66501126	 Branched-chain-amino-acid aminotransferase - BAT1	2.6.1.42	49	"442,000,007,629,395"
KMXK_0H03500	W0TEY4	KLMA_70354	11.81563412	11.56691975	13.66577394	16.56022735	9.805373207	14.60889164	15.38827377	15.97819035	22.35906332	25.80816569	23.98613588	18.314228	" ADP,ATP carrier protein - AAC"		41	"332,999,992,370,605"
KMXK_0A01570	W0T4K1	KLMA_10683	3.415471925	11.93802658	10.89663924	29.37330606	18.21815779	9.631808284	27.49512229	15.59291396	15.7050206	18.40985551	17.11013875	19.60005384	 NAD(P)H-dependent D-xylose reductase - XYL1		54	"372,999,992,370,605"
KMXK_0A04000	W0T382	KLMA_10435	3.804602704	3.724517339	4.979002222	8.435928215	6.174464988	7.760560287	3.072945708	2.772657443	3.208148426	4.478429728	3.101120258	5.576038548	 Putative prolyl-tRNA synthetase YHR020W - KLMA_10435		46	76
KMXK_0F03260	W0THE8	KLMA_60248	4.798284818	4.697282842	5.8446383	5.366855997	3.616004692	5.387436012	3.607199872	5.710577913	2.626894302	6.742223712	8.57260395	5.348102666	 Mitochondrial import receptor subunit TOM70 - TOM70		44	68
KMXK_0H00850	W0TF05	KLMA_70087	32.77519283	34.85486122	54.34375297	69.77027312	47.00883256	44.02130402	53.36197523	38.81196213	40.83905744	36.41855953	23.61014975	55.18667796	 Superoxide dismutase [Cu-Zn] - SOD1	1.15.1.1	78	"158,999,996,185,303"
KMXK_0B01680	W0T6B9	KLMA_20155	4.091685868	2.517637914	6.333907116	9.265942145	6.729919925	6.613338245	5.199150793	3.714668004	5.768840725	3.636855294	1.62959777	2.212807067	 Glucosamine--fructose-6-phosphate aminotransferase [isomerizing] - GFA1		47	"786,999,969,482,422"
KMXK_0C06530	W0TCX6	KLMA_30654	6.444906287	4.40098736	5.553713828	4.125505562	4.877022338	4.141325432	7.986896477	4.995149665	6.338342416	3.995886741	2.686228649	2.835597916	 Carnitine O-acetyltransferase - CAT2		47	"761,999,969,482,422"
KMXK_0A00570	W0T4T2	KLMA_10783	6.767429958	12.22398224	17.30156773	21.42740422	29.94520953	26.68328975	23.13395428	26.29705814	20.37464467	26.69727972	30.367673	21.02524274	 Sorbose reductase SOU1 - SOU1		49	"303,999,996,185,303"
KMXK_0E06260	W0TCY6	KLMA_50631	4.532176668	5.690227025	5.598876595	8.486455766	9.360796018	9.522558144	8.05184587	6.546275125	9.094895188	11.73454702	10.90610014	8.327177229	 Glucose-6-phosphate 1-dehydrogenase - ZWF	1.1.1.49	57	"56,5"
KMXK_0E01590	W0TCR6	KLMA_50154	4.178380217	3.382212311	3.928952953	6.656828736	1.856267698	2.00041638	2.005033424	3.838833269	3.866432902	6.200529777	4.21236018	2.853664812	 3-isopropylmalate dehydratase - LEU1	4.2.1.33	41	"859,000,015,258,789"
KMXK_0F01890	W0THR7	KLMA_60383	6.486779142	8.144264597	11.73641518	12.14642947	13.3978485	15.12580309	13.1138117	7.437047758	13.01727199	9.173235668	7.309905329	9.607545761	 Acetyl-CoA acetyltransferase - ERG10		59	"410,999,984,741,211"
KMXK_0B02930	W0T7E5	KLMA_20278	10.88461595	8.410124681	9.72599025	9.988513343	6.729919925	13.13017769	15.91620767	13.91773425	17.66020464	16.43204581	27.15998898	19.08976149	 Pyruvate dehydrogenase E1 component subunit beta - PDB1	1.2.4.1	42	"387,000,007,629,395"
KMXK_0B01850	W0T5D1	KLMA_20172	6.668015458	8.270440664	7.548987073	6.647246071	4.478687893	6.672735933	10.85633508	10.80247802	9.561442328	11.31606995	16.21646131	12.38181803	 Pyruvate dehydrogenase E1 component subunit alpha - PDA1	1.2.4.1	55	"454,000,015,258,789"
KMXK_0G03470	W0TGY9	KLMA_80339	10.26740461	6.629473885	7.282247452	22.7658694	15.33886704	20.94326759	9.830274541	14.39743287	7.303758799	17.32623907	4.705818489	12.29520519	 NADP-dependent alcohol dehydrogenase 6 - ADH6		50	"399,000,015,258,789"
KMXK_0B00860	W0T4J6	KLMA_20074	0.534965672	0.671658752	0.770786198	2.891733879	2.309546767	3.440962191	0.310461216	2.559311813	1.399573888	3.223225377	2.995668998	1.891273656	 Trehalose synthase complex regulatory subunit TPS3 - TSL1		25	"139,100,006,103,516"
KMXK_0A03200			37.360747	30.56365595	46.94076501	64.11107976	33.68061857	43.60505528	45.32020703	72.42913213	112.4816879	79.87861768	74.23926986	56.68419964	No description in DMKU3-1042- NA		53	"161,000,003,814,697"
KMXK_0F02550	W0TEV0	KLMA_60317	4.066498721	5.174991958	4.928543136	9.334137971	8.440993505	7.437387922	7.922791343	4.493138909	6.063481146	8.258298988	8.650567896	5.150043189	 UTP--glucose-1-phosphate uridylyltransferase - UGP1	2.7.7.9	47	"559,000,015,258,789"
KMXK_0C07290	W0T8R1	KLMA_30722	5.427863076	4.057719341	5.892664821	6.964262307	4.69228263	7.709675972	8.47434804	3.43731577	6.016429606	3.066677214	3.378552039	2.176203702	 Glycerol-3-phosphate dehydrogenase - GUT2	1.1.5.3	48	"708,000,030,517,578"
KMXK_0B07570	W0T6Z2	KLMA_20742	23.82866681	20.27048199	29.43701772	16.29210429	14.73318124	13.79685083	26.60839412	11.24294237	26.66674725	21.17987935	29.05260406	24.79582093	 40S ribosomal protein S3 - RPS3		67	"262,000,007,629,395"
KMXK_0A06740	W0T459	KLMA_10181	1.865291075	3.247447221	4.231140377	4.085822207	4.830110122	5.879884846	4.971765549	3.208436712	6.27737372	5.840820909	5.428464992	4.144817075	 Dipeptidyl peptidase 3 - KLMA_10181	3.4.14.4	36	"758,000,030,517,578"
KMXK_0A07730	W0T4F1	KLMA_10079	10.20861542	9.301781633	7.59558228	8.719532397	11.86225132	12.91855119	10.61021958	11.01696725	10.75377386	16.03426575	11.82867949	6.896949157	 S-adenosylmethionine synthase - SAM2	2.5.1.6	55	"422,000,007,629,395"
KMXK_0A08030	W0T4B9	KLMA_10049	6.25789771	5.289522718	3.630451291	5.345087417	5.31523276	8.851982077	9.599407339	4.830200763	6.592080714	4.309370338	4.005133247	5.53638404	 Protein disulfide-isomerase - PDI1	5.3.4.1	50	"587,999,992,370,605"
KMXK_0E03160	W0TC29	KLMA_50311	5.07254924	4.189165948	2.747409908	1.52057145	2.187740892	2.627491966	0.811224638	4.906121906	5.818342892	2.917504704	4.82224773	4.294294198	 Nucleolar protein 56 - NOP56		53	"580,999,984,741,211"
KMXK_0B03360	W0T6U3	KLMA_20320	3.208368627	1.903800419	1.928519249	1.530151822	1.38373802	0.114328674	1.298788774	2.254848338	2.822787936	1.189706133	1.585148761	1.624458646	 Nucleolar protein 58 - NOP58		35	"569,000,015,258,789"
KMXK_0E02020	W0TDH9	KLMA_50197	0.620938211	0.382066863	0.947753384	0.480702892	0.515294468	0.321635155	0.930631211	1.403977237	2.180362028	1.093303813	0.901556915	0.775840312	" 1,3-beta-glucan synthase component FKS1 - FKS1"		15	"216,600,006,103,516"
KMXK_0C03590	W0T8A2	KLMA_30365	4.877070286	6.01500049	11.30633578	13.70105286	12.90688609	13.7535916	16.67190081	18.95144858	11.21289413	21.35230602	6.482473545	18.32500249	 Putative pyridoxal reductase - KLMA_30365		59	38
KMXK_0D05580	W0TAW5	KLMA_40531	4.01084126	3.133435941	6.18982619	2.048899717	0.867680911	0.671855229	3.574201662	3.900211518	7.413069218	4.39430841	4.084074779	4.47042884	 Uncharacterized protein YKL187C - KLMA_40531		32	"735,999,984,741,211"
KMXK_0G01970	W0TFT2	KLMA_80186	4.370034969	1.981135821	2.23657017	2.201408816	2.553184072	2.966013962	3.595358363	5.031684105	4.061106981	4.22382031	5.889575473	2.659414589	 Eukaryotic translation initiation factor 3 subunit C - NIP1		41	94
KMXK_0B07240	W0T8M4	KLMA_20708	5.897668331	6.203009199	7.073125637	7.087215787	9.571287584	10.96971019	10.86482653	5.512255314	6.67476213	6.032543189	7.341945527	4.926384164	 V-type proton ATPase subunit B - VMA2		54	"574,000,015,258,789"
KMXK_0E00220	W0TB60	KLMA_50016	5.086609016	5.958816091	8.433983143	9.267571992	8.73038717	9.303109887	11.27709255	7.208080647	6.50303061	9.077935851	6.28608072	8.261913864	" (2R,3R)-2,3-butanediol dehydrogenase - BDH1"		53	"477,000,007,629,395"
KMXK_0A01810	W0T651	KLMA_10659	9.833913112	13.22464722	7.316790095	13.85722441	9.336525614	8.431695255	4.92759657	12.83480754	11.78776943	10.77411054	11.39451351	10.96074513	 Obg-like ATPase 1 - OLA1		59	"440,999,984,741,211"
KMXK_0H00790	W0TF02	KLMA_70082	14.61058312	8.111342457	12.59025251	14.21836273	9.57984831	11.12883483	11.72255647	10.96774871	10.32434489	9.206817995	8.556826164	11.24639722	 Mannose-1-phosphate guanyltransferase - MPG1		50	"392,000,007,629,395"
KMXK_0H04430	W0TFA8	KLMA_70444	11.765379	7.61996979	14.68615619	1.738452443	2.016249347	3.003982369	6.475915512	5.60911466	13.43136579	3.33555071	3.100064278	3.551194275	 Citrate synthase - CIT3		43	"52,5"
KMXK_0C05420	W0TAM9	KLMA_30546	7.091604278	6.100900922	4.329049458	6.507770626	8.090391401	11.04639812	3.616718627	2.940448136	4.566485334	8.175521283	3.723804115	4.523606888	 Ribosome-associated complex subunit SSZ1 - SSZ1		52	59
KMXK_0A02900	W0T5T0	KLMA_10549	1.48343384	2.030426921	1.610464059	4.167380058	3.164630559	4.183360502	2.316037542	7.73680919	8.240673515	5.235357286	4.865746474	3.296301576	" 1,4-alpha-glucan-branching enzyme - GLC3"		38	"82,5"
KMXK_0H04290	W0TF68	KLMA_70429	11.55830294	6.009343516	8.896493833	2.740941325	1.846752865	1.729387115	8.230580575	4.667690997	10.87542023	0.99798705	0.302984823	0.445129812	 Isocitrate lyase - ICL2		49	64
KMXK_0G00710	W0TFG9	KLMA_80061	6.614242524	4.239545364	5.008824286	3.974169101	3.12298095	6.867219152	7.385825374	5.856378735	5.71647089	5.945508444	4.801708529	3.666267265	 Sulfate adenylyltransferase - MET3	2.7.7.4	53	"640,999,984,741,211"
KMXK_0H03970	W0TGP9	KLMA_70400	1.71748849	1.405023495	1.356309317	2.29799617	2.46336091	4.438630203	2.083388053	3.051332851	3.158513389	2.561425042	2.0686568	1.354262404	 Coatomer subunit gamma - SEC21		38	"105,800,003,051,758"
KMXK_0A03160	W0T5Q1	KLMA_10524	4.260864528	4.599993705	3.858655785	9.649060431	8.064950317	5.626972938	5.75419301	5.907952077	8.062956149	9.54259542	6.772704009	6.771704364	 Seryl-tRNA synthetase - SES1		52	"525,999,984,741,211"
KMXK_0H01220	W0TGP2	KLMA_70123	6.683374011	6.542691662	11.08154049	6.725931896	3.020550509	4.500276956	13.02126999	10.58649373	13.04982608	8.886775541	11.08556083	7.355117909	 Glutamine synthetase - GLN1	6.3.1.2	45	"412,999,992,370,605"
KMXK_0D06030	W0TC44	KLMA_40574	13.45370553	21.56155074	15.1142937	37.79521715	22.59409873	29.58264162	35.85964171	17.67181741	27.44414841	37.37819539	15.86619511	26.52465893	 Peroxiredoxin TSA1 - TSA1		67	"21,5"
KMXK_0E01440	W0TBJ5	KLMA_10229 KLMA_50136	10.19025134	4.888929861	5.519275646	4.582905081	5.590244679	7.319353913	6.610456223	5.031684105	4.911478067	6.055257384	5.627762474	5.767324576	 Elongation factor Tu - TUF1		45	"517,000,007,629,395"
KMXK_0F00560	W0TI65	KLMA_60508	1.10738558	0.905917429	0.995118919	2.850964504	1.751587741	3.39244947	0.75533637	1.626772546	0.386463235	4.075550096	3.222769857	1.864609361	 Protein transport protein SEC31 - SEC31		31	"135,100,006,103,516"
KMXK_0G03090	W0TGV0	KLMA_80299	1.766386444	0.847451073	1.069419282	0.529500389	0.535242675	0.531530838	0.64431384	1.530321642	1.541324025	2.471793966	1.877042334	2.467031967	 L-aminoadipate-semialdehyde dehydrogenase - LYS2		30	153
KMXK_0F00860	W0TDP3	KLMA_60476	3.037289576	2.748173882	3.58063078	1.796983502	2.02439034	3.949616811	1.762656305	2.386076558	3.705552046	3.854019622	2.668743075	3.507579109	 Threonyl-tRNA synthetase - THS1		32	"85,5"
KMXK_0F00520	W0TFI3	KLMA_60512	0.426666284	0.136440037	0.551608083	0.696323208	0.46915885	0.487579995	0.714796885	0.644946931	1.139734601	1.336028132	0.841318273	0.841194095	 DNA-directed RNA polymerase subunit - RPB1	2.7.7.6	15	"185,800,003,051,758"
KMXK_0F03620	W0TDS4	KLMA_60209	0.057083625	0.080112339	0.094648976	0.052384077	0.011529253	0.017177276	0.02082204	0.27309191	1.012330884	0.441101345	0.104417256	0.181843373	 DNA-directed RNA polymerase subunit - RPA190	2.7.7.6	11	186
KMXK_0H01260	W0TF43	KLMA_70127	3.680449468	2.633632043	0.8464849	1.434200174	1.296967582	0.631211754	0.765145575	2.113452948	1.072146035	0.700882547	0.338540722	1.134419282	 Histidyl-tRNA synthetase - HARS		37	"592,000,007,629,395"
KMXK_0C01210			5.889908584	4.36917543	5.29279013	5.871562827	3.956058955	12.58623697	7.144714651	6.974754049	6.292526582	8.784081773	8.163934682	8.936244077	No description in DMKU3-1042- NA		34	51
