GeneName_CENPK	uniprotID_S288c	GeneName_S288C	Standard _A	Standard _B	Standard _C	High_temperature_A	High_temperature_B	High_temperature_C	Low_pH_A	Low_pH_B	Low_pH_C	Osmotic_stress _A	Osmotic_stress _B	Osmotic_stress _C	uniprotID_CENPK	Protein_name	Coverage	MW
CENPK1137D_812	P33442	YLR441C	30.10504404	31.35203797	25.35088522	30.98492217	22.9232778	31.14349347	29.61743257	28.28060487	29.54707055	39.39453524	37.91986846	28.6481682	N1P1Y6	40S ribosomal protein S1-A - RPS1A	68	"286,000,003,814,697"
CENPK1137D_390	P23248	YML063W	30.10504404	29.69594297	21.65492717	30.98492217	21.47320693	29.31770161	33.91036353	24.02860028	32.76288781	39.39453524	37.91986846	28.6481682	N1P675	40S ribosomal protein S1-B - RPS1B	68	"287,000,007,629,395"
CENPK1137D_2351	P40825	YOR335C	5.171342001	5.271060106	3.357163852	3.917915127	3.688594401	4.196419207	3.393329304	4.317945007	4.754431715	4.734440055	4.981178565	4.315275988	N1NW84	"Alanine--tRNA ligase, mitochondrial - ALA1"	49	"107,099,998,474,121"
CENPK1137D_3977	P14832	YDR155C	27.99817059	33.86696664	35.2993948	36.99351797	33.15421775	22.49892965	28.3114927	31.34171775	29.4012236	21.28215496	16.05929157	13.33100374	N1P4U3	Peptidyl-prolyl cis-trans isomerase - CPR1	62	"172,999,992,370,605"
CENPK1137D_594	P53691	YLR216C	5.949356098	3.645306826	4.555249233	7.993194126	8.344378301	6.523506954	3.773572958	3.634307803	5.228542924	4.983135294	4.012626188	3.828743233	N1NYE5	Peptidyl-prolyl cis-trans isomerase CPR6 - CPR6	53	"369,000,015,258,789"
CENPK1137D_374	P25719	YML078W	3.276579823	3.055503695	2.983279642	2.865310387	4.004947643	3.592790701	3.163016631	5.549586193	2.879595366	2.744438271	2.887466507	3.209260469	N1NXV9	"Peptidyl-prolyl cis-trans isomerase C, mitochondrial - CPR3"	47	"197,999,992,370,605"
CENPK1137D_4127	P35176	YDR304C	0.538217724	1.522306322	2.124440415	1.427548631	1.49026855	2.558482839	1.176980233	1.862346765	0.473008243	1.367327991	0.474301172	1.706884021	N1P573	Peptidyl-prolyl cis-trans isomerase D - CPR5	41	"252,000,007,629,395"
CENPK1137D_749	P04802	YLL018C	9.117321598	9.953268873	10.37424967	9.333716315	10.73680313	11.70347524	10.13222112	10.74792648	11.83439864	11.27893764	10.36445921	11.61005343	N1NYR2	"Aspartate--tRNA ligase, cytoplasmic - DPS1"	60	"632,999,992,370,606"
CENPK1137D_3364	P09624	YFL018C	13.37029418	14.97414735	10.91947377	12.84689918	17.27709239	14.66061295	13.11622226	12.81649428	10.63131476	12.87255479	17.33385428	14.94136298	N1P4X6	"Dihydrolipoyl dehydrogenase, mitochondrial - LPD1"	71	"539,000,015,258,789"
CENPK1137D_2220	P06634	YOR204W	5.887943197	4.80460896	4.800344152	4.505540603	3.760597085	3.482241125	3.97660983	4.699512592	4.216998482	5.578280082	4.860489462	4.871921384	N1NWR9	ATP-dependent RNA helicase DED1 - DED1	61	"68,5"
CENPK1137D_2897	P20447	YGL078C	0.809706192	0.755074008	1.053736503	0.528843094	0.386250549	0.463933495	1.117222146	1.024273094	1.127813456	1.074878244	0.913251863	0.442393346	N1P1V8	ATP-dependent RNA helicase DBP3 - DBP3	38	"587,000,007,629,395"
CENPK1137D_1581	P24784	YPL119C	0.62146704	0.191072491	0.422609998	1.231117408	0.899169867	1.304103806	0.448071456	0.259193681	0.180072261	0.388775842	0.286174812	0.237557022	N1NVG6	ATP-dependent RNA helicase DBP1 - DBP1	21	"678,000,030,517,578"
CENPK1137D_2567			0.815188463	0.531849472	0.949944298	0.164435506	0.171660045	0.206184419	1.505988461	1.667176852	0.959224543	0.157498852	0.502600452	1.265439355	N1P4D0	Dbp2p	33	"489,000,015,258,789"
CENPK1137D_3610	P39976	YEL071W	4.237000035	4.353788187	3.174876992	3.705180666	4.262160325	2.550230661	3.054834215	4.083489773	3.358160395	5.072505591	10.21336657	7.162387819	N1P7B4	D-2-hydroxyglutarate--pyruvate transhydrogenase DLD3 - DLD3	79	"550,999,984,741,211"
CENPK1137D_4253	P46681	YDL178W	1.256271134	1.171508493	1.221058303	1.098586613	1.639227682	1.112403513	1.29462477	1.669415386	1.333146549	1.052243121	1.107081475	1.313552403	N1PAJ9	D-2-hydroxyglutarate--pyruvate transhydrogenase DLD2 - DLD2	36	"590,999,984,741,211"
CENPK1137D_1436	P31116	YJR139C	24.88675736	26.47299154	20.95666522	18.85471955	21.689047	12.9774735	19.61237279	21.71151691	24.94891559	25.81268742	27.15793289	26.25993521	N1P1T8	Homoserine dehydrogenase - HOM6	76	"384,000,015,258,789"
CENPK1137D_3444	P39954	YER043C	14.32447238	14.05441161	14.06703169	8.315769277	9.867847919	12.59060136	9.282038918	9.714212943	11.94520413	13.26099309	11.34515436	10.47879404	N1P540	Adenosylhomocysteinase - SAH1	64	49
CENPK1137D_922	P36008	YKL081W	6.283520178	4.795684024	5.542545485	6.021309709	6.854134091	5.63896846	5.87647343	5.015245767	5.522220291	6.288698368	6.06786971	6.446732021	N1P2A1	Elongation factor 1-gamma 2 - TEF4	51	"464,000,015,258,789"
CENPK1137D_1653	P29547	YPL048W	4.551768781	4.244653595	6.852185866	6.489856793	6.774991242	6.810363943	4.478043771	4.498850829	4.000284746	7.860260265	8.269902986	4.543513528	N1NW49	Elongation factor 1-gamma 1 - CAM1	48	47
CENPK1137D_3477	Q01217	YER069W	7.568995588	6.23018246	5.995430763	4.864638223	5.579953807	5.236611068	5.900472362	5.332463742	5.871504777	2.987585369	3.555394553	3.873821179	N1P3E7	"Protein ARG5,6, mitochondrial - ARG5,6"	51	"946,999,969,482,422"
CENPK1137D_2083	P14126	YOR063W	16.33130816	15.22940844	20.86355702	12.73775811	14.90889719	13.22724636	22.1205471	16.03021355	17.65065455	13.67897916	16.01332819	16.88782981	N1NWW2	60S ribosomal protein L3 - RPL3	64	"435,999,984,741,211"
CENPK1137D_2246	Q12363	YOR230W	13.44457871	16.1730686	13.50321159	15.88669944	18.91820601	15.56420776	11.34782888	12.56240543	15.96590243	6.212489553	7.613592565	5.425823059	N1NVW2	Transcriptional modulator WTM1 - WTM1	75	"482,999,992,370,606"
CENPK1137D_4675	P16140	YBR127C	10.27249351	10.11361908	8.177752163	8.492410998	8.865528466	8.320019502	9.10823406	8.656328666	8.534749836	10.58126809	9.052573889	11.58288519	N1P9H0	V-type proton ATPase subunit B - VMA2	65	"575,999,984,741,211"
CENPK1137D_4748	P12709	YBR196C	5.48563484	5.115510205	6.958375827	6.752372658	7.488027556	8.466748246	7.000347844	5.421859949	6.373083534	9.936596853	9.487556824	12.1714287	N1PAU8	Glucose-6-phosphate isomerase - PGI1	63	"612,000,007,629,395"
CENPK1137D_148	P38011	YMR116C	28.70396085	30.64706765	24.31346851	19.45850995	21.44627454	25.75956237	22.67817164	26.23107398	24.04908187	22.92031076	27.71884066	24.04138792	N1NYE0	Guanine nucleotide-binding protein subunit beta-like protein - ASC1	80	"347,000,007,629,395"
CENPK1137D_4743	P09436	YBL076C	2.68402525	2.658802415	2.173824952	2.49330223	3.764528746	3.700690141	2.304793819	2.142277878	3.288895061	3.134527018	3.464401618	3.016607049	N1PAU7	"Isoleucine--tRNA ligase, cytoplasmic - ILS1"	49	"122,800,003,051,758"
CENPK1137D_2623	P04840	YNL055C	28.45604481	23.7614067	25.9088268	33.31785254	36.34114724	21.83003082	23.89814473	26.45600198	30.55622951	17.80146341	19.94278366	23.0820805	N1NY08	Mitochondrial outer membrane protein porin 1 - POR1	85	"302,999,992,370,605"
CENPK1137D_4912	P32316	YBL015W	6.894887969	6.882989254	7.954919636	9.225657023	16.50400617	12.19139271	8.860047178	9.808352418	10.28075104	14.00484143	18.42915453	17.48274021	N1P7F3	Acetyl-CoA hydrolase - ACH1	68	"585,999,984,741,211"
CENPK1137D_2676	P00890	YNR001C	2.459313717	5.971693585	3.357163852	5.599978716	7.82729217	7.592170802	11.83039034	5.111221016	10.20141486	20.34763278	11.38178366	12.54153148	N1NWR7	"Citrate synthase, mitochondrial - CIT1"	46	"532,000,007,629,395"
CENPK1137D_4500	P08679	YCR005C	0.056482522	0.305732093	0.222946488	0.454390234	1.16185629	0.569756426	2.174563716	0.26167858	1.118506676	5.722767783	2.657903208	3.153602716	N1P997	"Citrate synthase, peroxisomal - CIT2"	31	"512,999,992,370,605"
CENPK1137D_1702	P43635	YPR001W	0.910619408	1.086840632	0.792547815	1.523950007	1.883180284	0.998499996	1.040555331	0.726818726	1.024270156	0.762727871	1.027069916	0.85258262	N1P1X2	"Citrate synthase 3, mitochondrial - CIT3"	16	"537,000,007,629,395"
CENPK1137D_4877	P07256	YBL045C	10.50800244	14.35250341	12.56974144	12.81220246	10.80103125	11.52209178	10.56335925	10.54615941	12.87607758	15.48236818	14.90281231	14.11163535	N1P7D3	"Cytochrome b-c1 complex subunit 1, mitochondrial - COR1"	77	"500,999,984,741,211"
CENPK1137D_3858	P15180	YDR037W	9.226564929	6.492640702	7.971085764	7.655881306	7.992245507	7.169747996	5.978672893	6.987687527	6.889544895	7.33292063	8.986714507	9.350105048	N1PAC0	"Lysine--tRNA ligase, cytoplasmic - KRS1"	54	"679,000,015,258,789"
CENPK1137D_1159	Q00711	YKL148C	5.39185294	7.18673203	6.104520142	5.693413919	8.596238396	8.905869534	4.975470101	6.48267679	5.386357116	7.88708678	7.157500153	7.54837739	N1NZP2	"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial - SDH1"	56	"700,999,984,741,211"
CENPK1137D_1257	P47052	YJL045W	0.444396705	1.061860172	0.916588687	1.372980025	2.10860785	1.721569114	0.820983539	1.075825988	0.522917393	0.789867394	0.831031862	0.689849164	N1P369	"Succinate dehydrogenase [ubiquinone] flavoprotein subunit 2, mitochondrial - YJL045W"	28	"691,999,969,482,422"
CENPK1137D_3579	P04147	YER165W	7.685346945	7.166804184	6.859626113	6.720698294	8.304922383	7.932996022	6.212573711	7.261063551	6.358238062	7.217305523	7.1786501	8.131266882	N1P5F4	"Polyadenylate-binding protein, cytoplasmic and nuclear - PAB1"	67	"641,999,969,482,422"
CENPK1137D_4456	P17967	YCL043C	7.471744177	6.96761354	8.459320633	8.362571019	10.81049644	9.31278445	8.114808907	6.366357289	6.134015799	8.945117725	8.427234911	9.998915997	N1P7R5	Protein disulfide-isomerase - PDI1	60	"580,999,984,741,211"
CENPK1137D_3491	P40054	YER081W	6.623733496	5.218159588	5.246684994	4.465490685	4.23054232	5.599244494	5.163585573	5.716252524	7.794084466	6.939038417	5.837125798	5.239078067	N1P4Y2	D-3-phosphoglycerate dehydrogenase 1 - SER3	48	"510,999,984,741,211"
CENPK1137D_5183	P40510	YIL074C	5.595711257	6.176819507	5.246684994	5.792336342	4.23054232	6.135733128	4.399187586	5.716252524	5.821213982	5.998669217	5.837125798	5.239078067	N1P215	D-3-phosphoglycerate dehydrogenase 2 - SER33	52	"510,999,984,741,211"
CENPK1137D_1884	P07257	YPR191W	15.78847213	19.32490933	12.03762114	11.434238	14.41334065	15.30549148	14.20079341	11.86292826	14.70733291	18.2339536	19.18422829	19.12581188	N1NXW6	"Cytochrome b-c1 complex subunit 2, mitochondrial - QCR2"	64	"404,000,015,258,789"
CENPK1137D_536	P39015	YLR150W	26.99108194	22.3543395	20.4977603	24.96703719	21.88388016	26.2851795	25.31479376	20.32480533	26.49082331	25.24744628	29.45429897	22.05044774	N1NZQ8	Suppressor protein STM1 - STM1	62	"298,999,996,185,303"
CENPK1137D_3061	P07806	YGR094W	3.632506133	2.878115349	2.470176716	3.682782065	2.980344547	3.005638801	1.738634968	2.187836328	3.358837884	2.019816639	3.368018995	2.795831536	N1P3M2	"Valine--tRNA ligase, mitochondrial - VAS1"	45	"119,900,001,525,879"
CENPK1137D_4668	P38088	YBR121C	5.387540166	4.094319232	4.392373714	4.413281546	5.236988866	6.681987774	4.926092788	4.863889695	6.339467483	6.041917341	5.370203138	5.851166823	N1PAT2	"Glycine--tRNA ligase 1, mitochondrial - GRS1"	60	"751,999,969,482,422"
CENPK1137D_2049	P15705	YOR027W	7.436239322	4.637665549	5.669619637	9.405163457	8.035732262	10.17203509	5.361453416	7.790366036	4.708571842	8.175256206	7.347311606	10.61693603	N1NY83	Heat shock protein STI1 - STI1	50	"660,999,984,741,211"
CENPK1137D_3622	P23301	YEL034W	61.73688963	47.67854651	49.69514555	57.22407378	63.18997588	75.89878241	64.37777934	88.77270255	54.25696026	67.87233012	54.40526727	95.12661106	N1P3S8	Eukaryotic translation initiation factor 5A-1 - HYP2	70	17
CENPK1137D_1338	P19211	YJR047C	0.315682182	0.294382596	0.651109051	0.276058416	0.288187153	0.346147529	0.227603664	1.462527928	0.277434703	0.264412988	0.278193048	0.700429993	N1P131	Eukaryotic translation initiation factor 5A-2 - ANB1	36	17
CENPK1137D_3052	P53252	YGR086C	12.97268694	9.566916383	10.14011025	7.508199483	8.589076235	7.705157714	9.353176208	12.70544919	11.40093976	8.592956866	6.192507908	8.147082893	N1P279	Sphingolipid long chain base-responsive protein PIL1 - PIL1	55	"382,000,007,629,395"
CENPK1137D_1697	Q12230	YPL004C	6.233277233	4.541628433	4.238753005	3.180891948	5.053828235	4.645897596	4.494129905	5.556100568	5.47806469	3.548878915	3.205488314	4.559834844	N1P1W7	Sphingolipid long chain base-responsive protein LSP1 - LSP1	46	38
CENPK1137D_919	P17505	YKL085W	18.4388994	17.1947971	12.53881984	13.35371545	18.87289132	17.87484028	17.4493588	16.50072775	10.83751509	27.82359218	23.50137462	30.55611355	N1NZ54	"Malate dehydrogenase, mitochondrial - MDH1"	78	"35,5"
CENPK1137D_5362	P38891	YHR208W	9.504523572	10.97550741	6.463265847	7.687089259	8.67670632	7.43083441	7.382452363	7.016171697	5.955759217	7.960916456	8.375804941	8.04280241	N1P4Y5	"Branched-chain-amino-acid aminotransferase, mitochondrial - BAT1"	56	"43,5"
CENPK1137D_1444	P47176	YJR148W	4.734448544	7.433065611	5.42035303	5.206013417	4.866474573	3.973224478	5.244427114	5.805746666	4.684903243	1.150200966	1.917945732	1.592108943	N1P0C2	"Branched-chain-amino-acid aminotransferase, cytosolic - BAT2"	56	"41,5"
CENPK1137D_1538	P26637	YPL160W	2.613426169	2.437094088	2.00102454	2.28539439	2.385804105	2.691254799	1.657650703	1.83507175	2.586077053	2.05577872	2.742980644	1.57111761	N1NW09	"Leucine--tRNA ligase, cytoplasmic - CDC60"	36	"123,900,001,525,879"
CENPK1137D_3199	P39676	YGR234W	16.41951147	15.31166054	15.62001513	3.764819831	3.457573572	1.752439195	18.76240509	16.77321606	14.4301533	16.80379829	12.95662786	13.99114874	N1P4D4	Flavohemoprotein - YHB1	75	"44,5"
CENPK1137D_2575	P06208	YNL104C	10.40472192	7.989533222	6.129894319	6.005745738	6.645438929	7.089078391	6.177155369	6.145880679	8.322135063	4.763925221	5.01220037	5.325149379	N1NXG3	2-isopropylmalate synthase - LEU4	65	"683,000,030,517,578"
CENPK1137D_2125	Q12166	YOR108W	1.019111138	1.147538876	0.693015927	0.719681394	0.751300883	0.902402976	0.463608755	0.656868687	0.723269359	0.689321886	0.898085637	0.470386793	N1NWK7	"2-isopropylmalate synthase 2, mitochondrial - LEU9"	20	"670,999,984,741,211"
CENPK1137D_1151	P32454	YKL157W	3.048264375	1.988764406	2.628797823	3.569070251	2.963082613	4.007291094	1.791063275	2.590648072	2.183194676	1.645486958	0.943047182	0.782834377	N1P147	"Aminopeptidase 2, mitochondrial - APE2"	43	"107,599,998,474,121"
CENPK1137D_5444	P37898	YHR047C	1.949097983	0.90543816	1.084777892	1.704451287	1.018854931	1.391058399	0.700044926	0.219352946	1.554524664	0.488469693	0.415019896	0.344512817	N1P1L5	Alanine/arginine aminopeptidase - AAP1	30	"97,5"
CENPK1137D_139	P07342	YMR108W	6.516793963	4.488832026	4.93083064	3.143914096	3.548653904	5.278158881	3.704932335	7.028436993	3.680365366	4.304114501	4.241969058	5.862674579	N1NXC1	"Acetolactate synthase catalytic subunit, mitochondrial - ILV2"	43	"748,000,030,517,578"
CENPK1137D_3522	P40069	YER110C	2.527512545	2.213547251	2.517447489	2.210264465	2.166961934	1.820985758	2.170395115	1.433190562	2.943640477	3.252561438	3.105576479	2.324935722	N1P3I5	Importin subunit beta-4 - KAP123	45	"122,300,003,051,758"
CENPK1137D_5357	(P0CX35-P0CX36)	YJR145C YHR203C	29.00486794	28.6107173	23.21414972	18.51258618	28.00858905	20.06702352	34.09605008	28.66766316	21.26152985	17.73163921	17.37437215	26.27457843	N1P4X8	40S ribosomal protein S4- NA	58	"292,999,992,370,605"
CENPK1137D_2729	P38999	YNR050C	11.60635749	10.18874275	11.95727089	8.973107577	8.196885595	7.25123897	10.43922956	10.96560766	9.017842922	15.40734316	14.10263196	11.70675796	N1NZT3	"Saccharopine dehydrogenase [NADP(+), L-glutamate-forming] - LYS9"	73	"487,999,992,370,605"
CENPK1137D_4624	P38249	YBR079C	2.260123974	2.609915924	2.720304229	2.955283689	3.085125258	3.068849721	2.154137611	2.859042204	3.515657206	2.83061608	2.8035419	3.408701339	N1P8C7	Eukaryotic translation initiation factor 3 subunit A - RPG1	50	"110,199,996,948,242"
CENPK1137D_2963	P07264	YGL009C	4.474516408	5.529538656	4.456697996	2.779831297	3.356884835	4.906335816	3.632417801	3.571373822	4.944720851	3.981220448	5.77547543	4.337699951	N1P9T2	3-isopropylmalate dehydratase - LEU1	50	"855,999,984,741,211"
CENPK1137D_4058	P49367	YDR234W	7.150774566	4.725718313	6.177752802	5.313048583	5.866961047	3.581179051	3.653717362	3.788917665	4.171926757	5.683161907	4.755197468	5.231012484	N1PAG0	"Homoaconitase, mitochondrial - LYS4"	53	75
CENPK1137D_4617	P15992	YBR072W	49.35519687	60.59918089	47.97178833	49.81761915	40.63401055	36.45228559	50.86199838	65.58641904	52.37540577	17.94549378	17.31533487	18.39646022	N1P6J1	Heat shock protein 26 - HSP26	81	"237,999,992,370,605"
CENPK1137D_1068	P10081	YKR059W	8.719307947	11.62185438	11.34714438	8.881644995	11.37726608	10.3374288	10.77282594	7.524723948	12.38876664	16.28013867	13.92811872	14.21863989	N1P0I8	ATP-dependent RNA helicase eIF4A - TIF1	74	"445,999,984,741,211"
CENPK1137D_2945	P00931	YGL026C	5.551433245	5.487193652	5.719278526	4.291924297	3.651361208	4.385725204	5.788904277	4.967904354	4.040471396	6.103137234	4.325111762	4.553199607	N1P5K3	Tryptophan synthase - TRP5	61	"76,5"
CENPK1137D_4556	P00817	YBR011C	23.50550066	20.63450997	20.98004778	13.74688927	22.74453996	21.34503507	19.0010492	19.88574275	17.10788888	18.53381456	19.4997167	23.70883433	N1P7Y2	Inorganic pyrophosphatase - IPP1	59	"322,000,007,629,395"
CENPK1137D_3120	P32582	YGR155W	9.453131634	9.883634214	8.437478369	5.113182385	7.629503229	5.905980111	8.06775011	7.997385232	8.805814322	7.453684619	8.330516101	8.18570198	N1P5Z1	Cystathionine beta-synthase - CYS4	66	"559,000,015,258,789"
CENPK1137D_1305	P08536	YJR010W	5.774002987	9.226936095	6.347957562	4.651236023	10.08752089	9.049394519	7.54606295	7.013973914	8.695732381	8.766454023	11.3427034	11.30816462	N1P8M1	Sulfate adenylyltransferase - MET3	67	"575,999,984,741,211"
CENPK1137D_2503	P05750	YNL178W	19.35831656	27.47435997	23.86181619	19.71873185	22.103236	21.22651773	31.11287435	22.08452923	27.50512631	24.67733392	25.96340968	18.960588	N1NXR8	40S ribosomal protein S3 - RPS3	75	"263,999,996,185,303"
CENPK1137D_3092	P49090	YGR124W	5.211924044	3.144918796	2.769190556	2.949159744	2.486220981	2.986251263	3.201462056	1.698390232	2.125716691	1.782300757	2.400000785	3.526236187	N1P2B6	Asparagine synthetase [glutamine-hydrolyzing] 2 - ASN2	44	"64,5"
CENPK1137D_1837	P49089	YPR145W	4.072219454	3.797460235	3.019540423	2.115171523	1.942552762	2.029870682	3.757744575	3.250277042	3.902383024	1.331157512	2.131527166	2.224909241	N1P2F7	Asparagine synthetase [glutamine-hydrolyzing] 1 - ASN1	39	"643,000,030,517,578"
CENPK1137D_5206	P38788	YHR064C	5.662327643	7.328784081	5.991981058	6.469688649	5.169154842	5.330226801	5.009507769	4.195107354	6.106278235	6.582677528	7.340897732	7.172092169	N1P2L9	Ribosome-associated complex subunit SSZ1 - SSZ1	61	"615,999,984,741,211"
CENPK1137D_1314	P39522	YJR016C	7.077067501	7.430805781	8.465634565	4.06636467	4.944705381	4.307437784	5.102494163	5.304884838	4.418607902	5.927697765	5.486598099	3.962310852	N1P011	"Dihydroxy-acid dehydratase, mitochondrial - ILV3"	53	"627,000,007,629,395"
CENPK1137D_41	Q03690	YMR012W	1.904877973	2.009246455	2.02023013	1.560408377	1.738968463	1.461325533	0.811740906	1.330419925	1.782561231	1.912876666	2.012567512	2.068802915	N1NYL3	Clustered mitochondria protein 1 - CLU1	43	"144,899,993,896,484"
CENPK1137D_2668	P25294	YNL007C	14.98785109	13.97659659	9.547314494	13.95586869	14.56902535	16.43427443	12.22285159	11.20595224	12.3387247	14.19959881	14.93962039	13.90448563	N1NY39	Protein SIS1 - SIS1	56	"37,5"
CENPK1137D_4407	P16120	YCR053W	7.154366846	9.669049409	7.050881023	5.002169449	6.08264536	3.957487439	5.894785534	5.710319538	7.185376741	7.29185675	5.871703983	5.980968295	N1P619	Threonine synthase - THR4	57	"572,999,992,370,606"
CENPK1137D_4858	P38158	YBR299W	0.868558886	1.433589711	0.590637389	0.940551074	0.619522252	1.179349772	1.484032929	1.036583918	1.808943791	2.206551036	4.109046088	3.410966699	N1PAX0	Alpha-glucosidase MAL32 - MAL32	70	68
CENPK1137D_3314			1.113679542	1.838170744	0.75732433	1.205989032	0.794360946	1.51218039	1.655439982	1.32912382	2.017878322	2.512779842	4.853359245	3.694799702	N1P4R2	Mal12p (Fragment)	71	"580,999,984,741,211"
CENPK1137D_3311	P53051	YGR287C	0	0	0	0	0	0	0	0	0	1.270190133	2.835847454	1.688366111	N1P4E3	"Oligo-1,6-glucosidase IMA1 - IMA1"	38	"684,000,015,258,789"
CENPK1137D_3259	P13711	YGL205W	4.484464662	4.181890594	4.527428115	4.17568867	3.834911481	4.007291094	3.442756986	3.35289539	5.276827092	3.999538704	5.867135234	4.392328568	N1P4J3	Acyl-coenzyme A oxidase - POX1	48	"838,000,030,517,578"
