NCBI_CBS6556	Uniprot_DMKU3_1042	Gene_name_DMKU3_1042	standard_A	standard_B	standard_C	HighTemp_A	HighTemp_B	HighTemp_C	LowpH_A	LowpH_B	LowpH_C	OsmoticStress_A	OsmoticStress_B	OsmoticStress_C	Protein_name	ec_number
KMXK_0D04130	W0TAI6	KLMA_40391	13.52256415	10.58212115	11.5786351	0.506691209	NA	NA	20.15540062	5.673844021	18.97700883	13.19008423	1.838535061	0.950510417	 Malate dehydrogenase - MDH2	
KMXK_0C00920	W0T9B3	KLMA_30086	4.507859809	55.55398848	31.02263463	46.41709302	9.794822581	NA	43.38888326	51.52199856	NA	35.56053973	29.79924047	21.23238905	 Meiotically up-regulated gene 14 protein - mug14	
KMXK_0G03420	W0TGY4	KLMA_80334	333.0456322	220.953195	371.8448657	275.1354826	215.458788	NA	238.7737144	247.0171479	158.888016	163.2302242	28.53827895	177.5381478	 Cytosine deaminase - FCY1	
KMXK_0C05530	W0TAN7	KLMA_30556	NA	NA	NA	NA	0.282657756	NA	0.252233569	0.200169659	NA	NA	0.098689083	NA	 Glutamate decarboxylase - GAD1	4.1.1.15
KMXK_0G00770	W0TFH3	KLMA_80066	NA	5.763740898	11.28164278	0.296289109	2.831591934	NA	2.442301205	5.676397641	4.11768477	1.765232025	0.97580457	0.720942607	 Xylulose kinase - XKS1	
KMXK_0E03370	W0TBH5	KLMA_50333	28.5847637	55.46160461	79.09354602	37.13383906	61.08374131	32.661019	28.71920592	68.11307601	14.13474676	47.43221415	122.3211736	52.26680894	 Glycine cleavage system P protein - GCV2	1.4.4.2
KMXK_0A01300	W0T427	KLMA_10710	1.874486006	4.393566397	7.457453489	0.314834554	1.164303845	4.646729462	2.327088614	8.183507576	1.477775147	1.002454583	9.133607908	8.423399432	 Cation-transporting ATPase - SPF1	3.6.3.-
KMXK_0B01740	W0T943	KLMA_20161	52.83875318	23.31555768	19.35879548	15.17156688	0.229985165	13.34937783	14.19869753	19.90238123	19.02685549	31.31335246	85.16301312	49.54384338	 Putative mitochondrial carrier protein YHM1/SHM1 - GGC1	
KMXK_0G03510	W0TKF5	KLMA_80343	3.761936667	9.140044259	25.78881946	0.404975332	NA	NA	3.267329515	31.71386546	13.61360868	8.084890653	41.98870801	8.247241996	 Protein phosphatase 2C homolog 3 - PTC2	
KMXK_0C00570			7.560339695	15.41979798	12.54556734	6.316744346	NA	NA	11.2075108	3.728684016	3.328137035	10.0820472	15.12681836	4.550336953	No description in DMKU3-1042- NA	
KMXK_0E02930	W0TBD1	KLMA_50288	309.7023253	764.8800534	15.43366544	NA	49.27795611	9.992779512	1032.056776	560.6868801	24.48283976	77.22561331	227.7909988	16.42403946	 40S ribosomal protein S10-A - RPS10A	
KMXK_0F05120	W0TDD0	KLMA_60064	58.58308775	21.42505398	4.169217744	31.49659374	1.108621536	3.641716553	6.910939881	10.82157738	4.544710438	40.81574284	50.28578095	51.82755158	 54S ribosomal protein L9 - rplC	
KMXK_0D02060	W0T997	KLMA_40178	2.576010687	21.21737452	0.385034255	14.24376043	23.82459964	1.762744109	0.244932262	20.93155782	NA	0.212715252	NA	0.227875502	 Ferrochelatase - HEM15	4.99.1.1
KMXK_0A03560	W0T3X2	KLMA_10483	17.71930157	7.994831404	4.434061805	7.206562356	0.346198935	0.41380724	13.53401238	0.784165682	1.128748577	2.509834173	6.001951386	2.515533063	 Methionyl-tRNA synthetase - MES1	
KMXK_0F01830	W0TFT3	KLMA_60390	284.5401172	138.4175497	32.18974113	1.638019292	8.827559058	NA	28.21079451	47.36596177	75.2230876	15.08081257	17.38820307	10.92514397	 Nascent polypeptide-associated complex subunit beta - EGD1	
KMXK_0B05930	W0T5Z2	KLMA_20579	NA	1.162518002	4.929161059	7.004736215	1.397809639	NA	0.67871292	2.892987646	NA	1.186857149	0.820113652	NA	 Reduced viability upon starvation protein 167 - RVS167	
KMXK_0C02380	W0T902	KLMA_30238	1.072467715	0.286444394	0.774792814	0.457283301	1.163778034	3.819515792	1.300189617	0.257066912	NA	1.145605034	0.313566914	0.17845476	 ATP-dependent RNA helicase DBP5 - DBP5	
KMXK_0H04220	W0TFY0	KLMA_70422	4.013342079	2.662121492	6.231662063	0.499328472	0.22223525	NA	4.168862726	1.350872388	0.16908879	6.148621121	3.089909889	0.539419842	 26S protease regulatory subunit 7 homolog - RPT1	
KMXK_0H00260	W0TEV2	KLMA_70027	15.3088106	13.35600971	17.92910164	34.64872353	28.60152455	7.746248723	23.4437194	39.10330424	5.412882252	17.53803861	39.79792898	4.901625243	 Protein EMP47 - EMP47	
KMXK_0F04530	W0T735	KLMA_20168 KLMA_60119	1521.065584	4207.771647	1737.82927	1269.308579	2484.44357	1196.546833	3869.906789	3596.61683	971.8199542	1795.106297	2194.178126	1651.714578	 Histone H2A - HTA1	
KMXK_0A02440	W0T3N3	KLMA_10595	93.99729194	43.56729726	140.7047672	94.79297355	65.9171493	20.5823588	97.78757192	58.9392448	92.35099247	103.1541512	33.25075678	161.1208928	 Eukaryotic translation initiation factor 6 - TIF6	
KMXK_0G04180	W0TH69	KLMA_80414	6.020536165	5.451186524	7.610441359	6.934579501	4.025125785	NA	7.14597185	6.420860681	6.850424484	3.13540767	6.136738241	3.657700302	 Single-stranded nucleic acid-binding protein - SBP1	
KMXK_0E01250	W0TD69	KLMA_50117	NA	3.970784887	0.209570159	3.664717039	NA	0.567392277	3.15147441	5.418178371	NA	0.391316466	3.51580548	0.50397359	 Gamma-glutamyl phosphate reductase - PRO2	
KMXK_0C01280	W0TBF6	KLMA_30124	1171.300693	849.4761605	1001.970546	356.7894527	324.0514315	59.14835858	758.3119385	590.8729743	318.3915617	641.4340657	821.8785183	440.5202559	 Succinate dehydrogenase [ubiquinone] cytochrome b subunit - KLMA_30124	
KMXK_0D04640	W0TCE1	KLMA_40442	0.432933205	0.35272944	0.099865708	0.600751522	0.117130851	NA	0.545213639	0.540343862	NA	0.494767081	0.418618116	NA	 Tricalbin-3 - TCB3	
KMXK_0B00180	W0T4E2	KLMA_20009	14.7192294	336.9839431	718.6227939	60.35938843	185.5808122	147.7543966	197.0052807	139.0061948	83.0844536	17.4536456	101.8431464	65.1657484	 Uncharacterized protein - ADY2	
KMXK_0E04850	W0TCI4	KLMA_50481	NA	0.495819557	NA	NA	1.53260305	NA	0.180168217	0.381497158	NA	0.54211796	1.243880023	NA	 Uncharacterized protein YGR130C - KLMA_50481	
KMXK_0B05260	W0T844	KLMA_20513	41.35391061	805.0422945	12.20167673	165.4727025	233.6140489	4.623649816	1123.228003	1153.60504	48.35623581	28.23530259	3.661123243	74.20374847	 Protein GVP36 - GVP36	
KMXK_0D01720	W0T963	KLMA_40148	0.372567241	3.063356381	35.81490861	NA	35.06021052	41.91360707	6.011232719	1.219284108	9.244067781	0.030431584	11.8617871	18.7127067	 Putative aryl-alcohol dehydrogenase YPL088W - KLMA_40148	
KMXK_0A02670	W0T7W9	KLMA_10572	1.000882752	4.970428188	6.226844358	1.366996849	NA	NA	6.859805311	1.631477478	20.83152147	0.106028351	6.791600907	0.204038536	 Adenylyl cyclase-associated protein - SRV2	
KMXK_0A08060	W0T3P3	KLMA_10046	9.503339785	10.21917542	16.89246214	29.21376566	13.22279069	2.968538722	31.39086627	20.14951091	24.73046976	10.05426394	9.269636963	3.289604297	 Peptidylprolyl isomerase - FPR2	5.2.1.8
KMXK_0C03790	W0T7S6	KLMA_30382	NA	0.065613669	NA	NA	0.546012153	NA	0.264801483	0.254726645	0.104244928	0.162855769	0.171990935	NA	 Nuclear localization sequence-binding protein - NSR1	
KMXK_0A02920	W0T7U4	KLMA_10547	NA	NA	5.231407117	17.8623759	0.665397887	NA	0.283347718	0.367446774	NA	7.599240303	3.137055974	NA	 High-affinity glucose transporter - HGT1	
KMXK_0E03010	W0TC15	KLMA_50296	8.870876633	140.5584162	21.74236193	55.02527127	9.88385032	3.79693026	65.70046106	168.7741178	82.98356866	30.08883299	73.29231993	71.48974544	 Uncharacterized oxidoreductase YMR226C - sdh	
KMXK_0E01340	W0TBH2	KLMA_50126	27.78889413	7.704356879	5.521409065	2.603825211	1.360910756	3.596342683	29.6735858	11.13489466	5.97165867	8.940112612	15.85079248	9.360993396	 T-complex protein 1 subunit alpha - TCP1	
KMXK_0E01500	W0TB23	KLMA_50143	8.790998299	14.44115609	4.056832451	7.92022711	18.16469727	8.332222444	25.19594335	63.84722594	13.7598482	32.37948533	30.13632328	0.094408279	 26S protease regulatory subunit 8 homolog - RPT6	
KMXK_0C05940	W0TCR8	KLMA_30594	34.5889698	126.0383596	67.8423653	60.88018869	126.8521303	83.32676807	64.93583939	100.3239064	15.68421968	77.66221389	88.20157422	70.62935694	 Proteasome endopeptidase complex - PRE10	3.4.25.1
KMXK_0B04210	W0T647	KLMA_20407	96.46729304	76.85622239	12.41169232	59.01776745	7.406602201	2.167541364	55.05400664	45.34238119	59.93527995	34.14038957	5.10800692	1.37068235	 Glutathione peroxidase - HYR1	
KMXK_0C01890	W0T794	KLMA_30187	584.6083133	561.8746176	268.8001294	15.59905537	NA	12.90820288	249.4862937	121.0323569	56.87183681	224.2343284	525.9140593	190.3691137	 ATP synthase subunit delta - ATP16	
KMXK_0C01400	W0TBH1	KLMA_30139	0.10620648	0.17807621	0.017259857	NA	NA	NA	0.045124109	0.11073887	1.026680036	NA	0.172097767	0.117098224	 tRNA (Cytosine-5-)-methyltransferase NCL1 - NCL1	
KMXK_0C04360	W0TCA0	KLMA_30439	44.49201487	58.75894225	68.58219826	104.5208736	18.25928337	47.08244068	164.2001974	8.579554773	79.5174332	325.1571828	137.2393492	160.3406586	 Peptidyl-prolyl cis-trans isomerase - CPR5	5.2.1.8
KMXK_0F00920	W0TG23	KLMA_60470	NA	5.230165548	6.301659171	3.133460303	4.66892204	NA	3.286166568	5.142574199	NA	14.33915648	14.65506797	4.934708715	 Mitochondrial import inner membrane translocase subunit TIM23 - TIM23	
KMXK_0A02540	W0T3M4	KLMA_10585	3.588227292	12.5000293	NA	20.69056221	9.81024873	7.380613869	9.105750701	NA	1.636746064	18.98349643	6.888803788	5.208040407	 Ubiquitin domain-containing protein DSK2 - DSK2	
KMXK_0A03850	W0T4T9	KLMA_10451	5.805687477	3.351357342	4.157218478	2.136447124	0.063346513	0.738089	0.864077296	3.894654001	NA	2.215756978	4.368545012	0.649210219	 Replication factor A protein 1 - RFA1	
KMXK_0G02810	W0TIB8	KLMA_80270	NA	0.676988007	NA	NA	NA	NA	NA	3.432373274	NA	2.686315807	0.606706952	0.567411115	 37S ribosomal protein RSM28 - RSM28	
KMXK_0D04410	W0TCC2	KLMA_40417	2.300400154	2.527157113	2.550462732	1.561893424	0.211617166	0.633531827	8.631353562	6.357476055	0.502169879	3.07134083	2.909254973	0.49778988	 V-type proton ATPase subunit a - VPH1	
KMXK_0B01670			NA	0.763146114	1.63528079	0.154307904	0.140965326	0.570411139	NA	1.531712841	0.13461367	0.744609089	0.316123185	0.215880467	No description in DMKU3-1042- NA	
KMXK_0A04730	W0T5C0	KLMA_10389	4.190181744	99.35300768	NA	36.07522989	5.919103842	NA	71.94603798	99.79304008	18.38571547	0.328975641	1.560258909	17.98402493	 Farnesyl pyrophosphate synthetase - FPS1	
KMXK_0D04950	W0TCG5	KLMA_40472	NA	0.575010439	0.067629864	0.083205272	NA	0.221330442	0.460042909	0.20710255	NA	0.334635094	0.139681463	0.402350915	 Glycogen debranching enzyme - GDB1	
KMXK_0C02440	W0T906	KLMA_30243	9.010398171	71.91063182	36.0256495	73.60379959	23.68569161	26.38519249	49.69864934	65.59599411	3.891505927	82.88385281	10.56925565	47.98138296	 Hydroxyacylglutathione hydrolase - GLO4	
KMXK_0F01330	W0TED0	KLMA_60429	58.22724771	38.2013557	12.69638895	NA	7.976968087	NA	38.92754237	22.19867389	31.12757492	24.55758667	28.51280128	10.9072793	 CAAX prenyl protease 1 - STE24	
KMXK_0H04390	W0TGV1	KLMA_70440	NA	10.19025864	11.96248986	2.075750743	2.98646083	0.821210556	5.986908086	6.913911505	2.462711903	8.394255446	21.16543218	26.29146401	 26S proteasome regulatory subunit RPN11 - RPN11	
KMXK_0C03930	W0TA51	KLMA_30396	NA	55.62475598	19.53171656	NA	2.425289846	0.650064567	1.584435354	26.81074598	3.684964727	2.488429314	8.201450667	12.99063779	 Phosphate metabolism protein 7 - PHM7	
KMXK_0H00240	W0TFQ2	KLMA_70025	176.8948668	222.6165053	99.20759276	43.27055512	NA	NA	163.0199335	201.9061253	87.70060539	110.4247068	274.3067276	356.3384837	 Saccharopepsin - PEP4	
KMXK_0F00180	W0TDZ1	KLMA_60551	2.671015586	7.560018506	12.22965558	32.10721025	17.59079009	29.50490853	38.53471271	16.03916552	14.70672847	32.32619205	6.098143318	26.46521807	 Uncharacterized protein YBR053C - KLMA_60551	
KMXK_0F01670	W0TFV0	KLMA_60405	109.9043833	285.7253124	42.87892291	48.58904756	145.0918796	NA	141.7161482	299.3648608	4.564907422	126.7030359	362.8301452	126.7891559	 37S ribosomal protein YMR-31 - KLMA_60405	
KMXK_0G03050	W0TG34	KLMA_80296	43.5797869	25.15960114	21.67670439	105.5465626	203.0502673	7.589134143	132.7145685	183.8576985	32.52257148	136.2134561	10.7275963	5.765830905	 ADP-ribose pyrophosphatase - YSA1	
KMXK_0A00540	W0T8K0	KLMA_10787	127.7789348	670.498704	245.3260973	215.0716577	355.8059124	149.6283167	301.3721671	484.2721193	262.6372873	557.0813843	773.5529915	816.7487325	 Glutathione reductase - GLR1	
KMXK_0D03860	W0TC72	KLMA_40362	NA	0.038427048	0.33668364	NA	0.381615953	0.068055971	0.440405875	1.801992351	0.040558703	0.058082121	0.360597622	0.071765676	" Urea amidolyase - DUR1,2"	
KMXK_0G02030	W0TK18	KLMA_80193	1.006759945	1.629974951	0.637321364	0.793218443	3.941135061	NA	2.908410068	4.254820587	NA	2.691432587	2.562164732	0.74536294	 Importin subunit beta-3 - PSE1	
KMXK_0H02190	W0TGW5	KLMA_70218	NA	1.763591856	NA	NA	NA	NA	NA	2.11740558	0.118934767	0.154819937	0.224030306	NA	 Protein SSO2 - SSO1	
KMXK_0G04050	W0TGE1	KLMA_80401	9.781664744	12.19653694	7.590572497	18.36260481	11.27322278	1.60449859	21.41512818	17.17526648	0.589081014	17.44641677	12.92132348	4.189123336	 26S protease regulatory subunit 6A - RPT5	
KMXK_0B05700	W0T7I4	KLMA_20555	2.990716366	2.790902577	5.550298392	1.867394986	NA	0.681750211	1.681653009	1.673418587	1.575897762	2.10670702	2.7980493	1.865851939	 UPF0673 membrane protein YHR009C - TDA3	
KMXK_0H01120	W0TGN4	KLMA_70113	1.736799379	5.83961832	3.02054152	1.929620565	NA	NA	4.884682652	5.891678067	0.397320368	4.329984279	2.737458461	1.572555604	 Eukaryotic translation initiation factor 5 - TIF5	
KMXK_0D05580	W0TAW5	KLMA_40531	2.268808685	11.08254883	4.508502018	NA	NA	NA	10.9534223	4.18080233	1.818177552	3.108962648	0.386613615	0.096874755	 Uncharacterized protein YKL187C - KLMA_40531	
KMXK_0E00340	W0TAL2	KLMA_50028	4.831523303	35.91592662	11.97537916	56.9467152	3.928033535	NA	36.56283381	41.06941295	2.330929548	39.5012612	41.62762795	17.91585537	 Putative 2-hydroxyacid dehydrogenase YPL113C - KLMA_50028	
KMXK_0F01120	W0TDL8	KLMA_60451	61.61661512	53.25745791	21.40773229	30.03483632	34.16493056	49.54424654	48.50158372	48.08883905	15.47598178	38.51002337	68.07806605	36.74051225	 1-acyl-sn-glycerol-3-phosphate acyltransferase - SLC1	2.3.1.51
KMXK_0A06690	W0T462	KLMA_10186	6.961249424	10.76242585	5.907376584	6.623969042	14.2152671	29.79819162	2.317404394	0.561835419	2.222635824	1.986736636	1.826095395	0.229553274	 Putative mitochondrial carnitine O-acetyltransferase - YAT1	
KMXK_0D05930	W0TEP8	KLMA_40565	NA	3.674817612	6.039687074	6.166024435	13.27447645	7.459698111	22.44739297	24.83284113	0.30100875	56.64248763	78.94094846	73.25456709	 UPF0061 protein FMP40 - FMP40	
KMXK_0B02470	W0T5I4	KLMA_20232	1.936906681	7.255108034	1.065683733	0.679482707	2.284432596	NA	2.313889554	8.421267497	0.302253765	0.172085741	5.597625612	0.053935209	 Actin-related protein 2/3 complex subunit 1 - ARC40	
KMXK_0F00900	W0TFB2	KLMA_60472	95.08521001	35.0008622	82.73989069	18.16760833	20.96731931	NA	47.74237198	106.1952367	13.93455262	29.90586386	105.6357921	48.37824817	 Altered inheritance rate of mitochondria protein 38 - RCF2	
KMXK_0E05830	W0TEK4	KLMA_50587	27.72117079	36.44389397	17.34559567	5.493488516	2.375274072	NA	21.61990342	10.03768615	21.15928877	20.11509298	29.79381302	9.044498633	 Peroxisomal 2 - SPS19	
KMXK_0B06560	W0T8F2	KLMA_20643	1.628307141	1.831573214	4.683975645	2.87611649	1.643599697	NA	3.828528204	3.413039709	1.253931381	0.763748474	0.041026917	0.477447823	 UDP-N-acetylglucosamine pyrophosphorylase - QRI1	
KMXK_0G01580	W0TGH6	KLMA_80149	10.53380795	17.35629778	0.911761859	13.47517013	4.546446781	NA	21.92506913	24.91620908	6.410764655	17.59424374	0.009872054	0.043993749	 Leukotriene A(4) hydrolase - KLMA_80149	3.3.2.6
KMXK_0H01820	W0TF91	KLMA_70182	0.771831687	9.08009436	16.48679627	1.872906252	2.64795771	2.587743665	1.437893237	2.399377487	NA	6.529200573	3.309460857	2.852054915	 Protein THO1 - THO1	
KMXK_0E02560	W0TBA3	KLMA_50253	8.283086763	1.984578936	7.235984539	14.90475309	60.52806062	90.59171395	9.276638031	11.23417878	15.87722434	2.080383485	2.126832197	6.735977426	 Cell wall mannoprotein HSP150 - PIR1	
KMXK_0C07370			NA	0.471043012	1.878635967	NA	NA	NA	1.705580803	1.345596643	NA	NA	0.137123898	NA	No description in DMKU3-1042- NA	
KMXK_0A06380	W0T2P5	KLMA_10220	4.448531697	1.790705634	NA	0.255688558	NA	NA	3.517653095	2.765349442	0.567098177	4.334542389	8.032390769	NA	 Phosphoserine aminotransferase - SER1	
KMXK_0A06130	W0T2R7	KLMA_10245	2.614010262	2.421284071	5.298042816	13.25689511	NA	NA	7.940594297	3.333828819	5.391158678	10.18747204	7.529270391	2.855396093	 Protein SDS23 - SDS23	
KMXK_0B02630	W0T5K3	KLMA_20247	1.86593613	0.139481407	5.976269468	NA	0.167125748	NA	0.200835587	0.121648116	3.910422336	0.181501489	2.18214937	3.004300464	 General transcriptional corepressor TUP1 - TUP1	
KMXK_0E01620	W0TDE0	KLMA_50157	49.76852922	28.15451257	10.85540249	30.96331623	70.08694619	9.741815201	32.23325888	16.12157935	0.888876663	70.11388981	37.82292622	35.78637608	 Proteasome endopeptidase complex - SCL1	3.4.25.1
KMXK_0A02660	W0T460	KLMA_10573	5.463260334	5.571824712	1.918358052	4.586328733	NA	0.416410862	8.260925299	5.661969835	1.666359064	16.78424814	7.998035307	5.864452714	 37S ribosomal protein NAM9 - KLMA_10573	
KMXK_0A01250	W0T431	KLMA_10715	135.9419857	148.6945708	396.7345302	88.87537035	225.4412768	143.0157255	277.3209153	300.8142018	191.2493935	88.79089889	158.7154329	150.9729985	 Sorbose reductase homolog SOU2 - SOU2	
KMXK_0C02010	W0TBL9	KLMA_30199	3.846552706	11.74732924	7.594183927	14.81176316	20.72020574	3.353755356	19.49443038	23.24755072	3.887147117	15.70773779	29.47708835	18.7524678	 Ribonucleoside-diphosphate reductase small chain 1 - RNR2	
KMXK_0H04100	W0TFW8	KLMA_70412	NA	0.150391511	1.764005216	0.201757921	NA	NA	0.352271355	0.952092957	NA	1.138182694	1.547785155	0.940483468	 E3 ubiquitin-protein ligase - RSP5	2.3.2.26
KMXK_0B00510	W0T614	KLMA_20040	12.75719038	11.20020232	2.817534135	3.289406282	1.151049603	NA	8.971679182	14.75935986	2.978857657	14.51827275	13.40338529	5.567838426	 Sortilin - VPS10	
KMXK_0B00960	W0T4K6	KLMA_20084	1.653614212	1.825699338	0.872558263	1.613015141	0.954594277	0.2737382	1.08026713	2.355084008	0.163658053	2.291584575	4.335763919	0.897294142	 26S proteasome regulatory subunit RPN1 - RPN1	
KMXK_0G01820	W0TK00	KLMA_80173	33.2439822	19.85993087	16.94133611	1.768222274	13.69279844	NA	14.33511454	41.95187214	20.5347348	26.06974577	4.017804622	33.50604432	 Mitochondrial protein import protein MAS5 - DNAJA1	
KMXK_0A02060	W0T4C3	KLMA_10633	81.87643807	29.18238828	60.69657528	18.70261212	3.192683227	9.905696968	49.80219923	14.8774728	14.0413682	20.48816477	12.87405669	15.54327056	 Dihydroorotase - URA4	
KMXK_0F02520	W0TFK5	KLMA_60320	1.325317523	2.039462291	1.569108686	10.19217063	2.178642169	NA	2.448340924	6.049785043	NA	4.225555663	3.098557658	1.526540188	 Ribose-phosphate pyrophosphokinase 3 - PRS3	
KMXK_0B04960	W0T818	KLMA_20483	279.435607	350.3130134	261.1452907	206.8847634	175.2505255	100.9934551	315.0617448	238.9887921	184.7974355	258.8273032	141.3114548	137.2801103	 3-isopropylmalate dehydrogenase - LEU2	1.1.1.85
KMXK_0B04080	W0T5H0	KLMA_20394	1.310328785	18.31199466	20.41346081	19.95523718	7.316233463	28.91694553	24.61251115	13.75719374	17.2387021	15.49997372	7.663089238	2.097111079	 Arp2/3 complex 34 kDa subunit - ARC35	
KMXK_0E01310	W0TAW7	KLMA_50123	NA	0.115603898	NA	NA	NA	NA	NA	1.016468604	NA	0.22545434	5.618563941	6.030864717	 Uncharacterized CDP-alcohol phosphatidyltransferase class-I family protein with HAD_like super family - KLMA_50123	
KMXK_0E03730			0.114625875	2.39572755	0.202484059	NA	NA	NA	1.214546899	1.983319648	NA	0.714773383	2.716445238	0.063957131	No description in DMKU3-1042- NA	
KMXK_0E00200	W0TAJ4	KLMA_50013	NA	4.410183806	2.252443042	1.22225122	0.739959926	1.144150834	3.699421726	2.491116603	1.409836488	6.307904164	2.617471751	1.717806637	 Calnexin homolog - cal1	
KMXK_0G03520	W0TGZ5	KLMA_80344	4.917254307	8.751581059	13.08533729	41.90045972	24.81317403	10.26192552	24.62786975	23.41128852	12.72435186	45.35089725	46.52031357	3.415096355	 Anthranilate synthase component 1 - TRP2	
KMXK_0C00320	W0T7F8	KLMA_30030	0.75186391	28.5161421	50.47166136	11.24935289	11.75584713	3.745195172	29.99261764	46.3589114	7.096550881	12.25487336	59.21189146	28.31888998	 Cell division control protein 11 - CDC11	
KMXK_0F02730	W0TD76	KLMA_60301	0.844516417	3.817239398	2.667442035	NA	NA	NA	3.7503368	1.499952789	NA	0.174613363	1.856397847	0.599951671	 Phenylalanyl-tRNA synthetase alpha chain - FRS2	
KMXK_0B04050	W0T9T8	KLMA_20391	50.40025547	56.26946176	51.75542106	109.6061199	62.27625279	8.41915123	57.51831201	62.47923074	3.186267438	47.1907807	62.87483829	34.62922646	 Signal recognition particle subunit SRP14 - KLMA_20391	
KMXK_0G00480	W0TJN4	KLMA_80038	6.309768447	4.214519253	0.345776115	0.213763188	0.221080103	NA	5.536004789	7.225330233	NA	14.00864558	1.894623598	0.478287758	 Pirin-like protein - Pir	
KMXK_0G02160	W0TFV3	KLMA_80206	3.416130782	9.662035748	1.782739594	8.669776765	11.45344475	NA	4.515661745	5.307084525	NA	1.467927532	1.654374019	0.544752257	 Tricalbin-1 - TCB1	
KMXK_0D03670	W0T9S4	KLMA_40343	28.23993153	23.47551007	14.61076912	13.37197361	14.60837217	22.40811947	32.8151851	26.72859136	19.52606727	9.96277729	34.70932456	10.78152411	 NADH-cytochrome b5 reductase - CBR1	1.6.2.2
KMXK_0A04950	W0T3L4	KLMA_10368	812.4524051	571.3795585	1066.892938	298.5274393	486.9474719	338.3333409	849.0174907	690.8011948	419.8126076	795.2078205	467.115716	436.051333	 Single-stranded DNA-binding protein RIM1 - RIM1	
KMXK_0E00910	W0TD40	KLMA_50082	4.749707298	8.59697913	1.646823394	6.491583786	NA	NA	22.49822804	7.78031719	5.478089758	5.608322863	2.665282834	5.592371801	 S-formylglutathione hydrolase - KLMA_50082	3.1.2.12
KMXK_0G01590	W0TI21	KLMA_80150	0.147260927	1.715872435	2.046747811	0.210364747	0.277570049	NA	0.623267397	0.526938314	NA	0.636249377	3.667448019	0.164203479	 Phosphatidylinositol 4 - SLM1	
KMXK_0B03390	W0T581	KLMA_20324	18.71461116	7.493573459	64.96523771	75.89662223	128.4310364	7.832498183	254.5018029	266.0757905	11.0345889	60.97315069	143.9439703	32.26606231	 Mitochondrial DNA replication protein YHM2 - YHM2	
KMXK_0E00290	W0TAK6	KLMA_50023	NA	136.7964672	9.951636016	NA	NA	NA	37.20152915	117.5196313	NA	1.967210342	NA	NA	 Uncharacterized protein - KLMA_50023	
KMXK_0B06630	W0T7S8	KLMA_20650	3.593643154	2.147182743	12.12066391	NA	NA	NA	0.577708592	1.715596097	NA	0.347843826	1.740387117	3.645123395	 ATPase GET3 - GET3	3.6.-.-
KMXK_0F00590	W0TG88	KLMA_60505	257.5709506	255.737398	330.0872961	282.3318926	424.5752008	369.4761545	354.0489182	367.074516	223.0275087	260.6668264	304.0727035	429.731615	 ADP-ribosylation factor - ARF1	
KMXK_0E04770			13409.90798	16829.89343	7996.63405	7291.82254	5089.423453	1960.19191	7833.499697	14976.5199	4833.76716	10967.54601	13982.82523	15763.02245	No description in DMKU3-1042- NA	
KMXK_0C02820	W0TBU7	KLMA_30284	NA	12.00856769	NA	NA	NA	NA	15.78437057	30.11243635	NA	NA	NA	NA	 Cytochrome c - CYCK	
KMXK_0E05460	W0TDR1	KLMA_50549	NA	0.439777586	0.942649014	1.138316012	1.28993843	NA	0.6029426	0.628541293	NA	0.900506149	0.977736593	NA	 Mitochondrial-processing peptidase subunit beta - MAS1	
KMXK_0G02500	W0TGQ0	KLMA_80239	NA	0.514685194	NA	0.07586518	NA	NA	0.084968827	0.599329893	NA	0.00595696	NA	NA	 Meiotic sister-chromatid recombination protein 6 - MSC6	
KMXK_0H02160	W0TG63	KLMA_70215	0.968176106	2.52095164	1.035010574	3.92530068	2.489087329	2.170335188	0.760293159	4.868285776	NA	5.118939674	3.6131515	1.348726089	 RuvB-like helicase - RVB2	3.6.4.12
KMXK_0A07980	W0T4C5	KLMA_10054	4.78984851	4.109067459	1.926798878	2.110462861	NA	0.651224396	3.225037967	0.130516454	1.451818004	8.953241365	3.207448583	2.259754038	 RNA-binding protein SRO9 - SRO9	
KMXK_0D04670	W0TEE1	KLMA_40445	NA	6.169180739	19.96408791	0.559472741	0.156850529	NA	7.720201345	6.823107721	1.860477303	3.397511193	14.99526743	13.23047061	 3-hydroxy-3-methylglutaryl coenzyme A reductase - HMG1	1.1.1.34
KMXK_0C01800	W0T8U7	KLMA_30178	0.201248146	1.768867774	0.260098221	6.221986813	1.690465495	NA	2.712730175	2.836975087	2.245649017	8.271955714	4.169314	7.381812121	 Myosin tail region-interacting protein MTI1 - BBC1	
KMXK_0C02130	W0T9M1	KLMA_30211	3.992940209	39.02000772	NA	4.074350307	1.468961084	NA	6.029474923	18.01097576	0.749829301	0.374420246	0.044164711	NA	 Tyrosine--tRNA ligase - TYS1	6.1.1.1
KMXK_0B04280	W0T7V7	KLMA_20413	25.16947405	53.40314021	34.62221118	11.799661	1.174527559	18.96552744	37.15089328	55.83356168	9.569844422	16.8278896	2.745864566	20.35486634	 Imidazole glycerol phosphate synthase hisHF - HIS7	
KMXK_0G00380	W0TG70	KLMA_80029	1.167805634	84.29076297	55.461499	26.09215828	7.948398619	4.770495038	36.92388081	184.0702807	32.81008475	44.92703144	38.68152515	12.09887516	 Proteinase YSCB - PRB1	
